identifier,contactType,phone,email,availableLanguage,fax
8dfc0cb0-dc97-4aec-8fac-816ce2d371cc,Information,(051) 3322487,Griffin.Reypiratory@dept.healthcare.org,['Dutch'],074-3532772
68aeb048-72ec-4932-a075-44b56eb7b98b,Information,(0904) 980790,GriffinlPsychiatric@dept.healthcare.org,['nl'],+31(0799-2009421
d7c5a147-ebd2-452e-b18f-3aee34a25626,Referrals,(029) 7657829,Griffin.Respirftory@dept.healthcare.org,['Dutch'],+3147 9128838
46c91999-4187-4dc0-aa20-ccea22e87c8d,Referrals,+31(0)325 583390,Griffin.Plastic@dept.healthcare.org,['Dutch'],(7875) 267737
c40421fb-18fb-4f2c-9602-a43750ea62aa,Referrals,+31(0)378 208287,Griffin.Toxicologic@dept.healthcare.org,"['nl', 'en']",+31(0)032 390557
9e3589b2-eb14-4394-bd70-57fbc7caa96b,Emergency,+31956-180289,Griffii.Respiratory@dept.healthcare.org,"['nl', 'en']",+3130-1814664
91db735e-dc21-43e8-902e-4f400a013a86,Staff,+31(7)049 493858,Griffin.Anesthesia@dept.healthcare.org,['Dutch'],(0329) 762146
e1f51fdc-c203-453a-8b78-44b004747134,Information,+31(0)20-1238274,Griffin.Rheumatologic@dept.healthcare.org,"['nl', 'en']",077 8286199
b11826f6-66c3-400c-9cae-80b846695f55,Emergency,+31(0)339 698220,Grlffin.Diet@dept.healthcare.org,['nl'],(019) 1391103
77059fa8-56be-4bee-a67c-4de762f8d20a,Referrals,+3118 3273954,FigueroaStrong.Plastic@dept.healthcare.org,['nl'],02005749452
c46e1738-790b-4990-a428-da2ed8900991,Emergency,+31076 342977,FigueroaStrong.Urologic@dept.healthcare.org,['Dutch'],+31568 477759
8a8ed273-ece1-4e8b-85cc-70a1a49266c9,Emergency,+31(0)26 8525237,FigueroaStrong.Genetic@dept.healthcare.org,"['Dutch', 'English']",+31(0)215-071250
8e95ef6a-b675-4f65-b8e1-c5e6648b1a36,Referrals,04692145886,FigueroaStrong.Pulmonary@dept.healthcare.org,"['nl', 'en']",041-7347090
6db16e7a-23e0-484e-bc30-9d334ea8c3b1,Emergency,0546-198497,FigueroaStrong.Renal@dept.healthcare.org,['Dutch'],+31(0)32-7421922
fef5a551-87a9-4185-9166-465bb0464634,Staff,049 7612933,FigueroaStrong.Caraiovascular@dept.healthcare.org,['Dutch'],+31200-031071
6278f95a-7438-4b47-aa83-c504ebbc854b,Referrals,(0089) 969726,FigueroaStrong.Emergency@dept.healthcare.org,"['Dutch', 'English']",+31292 092965
15f66e23-75e6-43b6-b952-7fba397ce787,Staff,0978 055579,FigueroaStrong.Pharmacy@dept.healthcare.org,"['nl', 'en']",098-1012243
11d0fd54-750e-41b1-997e-b2fc26fc574c,Appointments,+1-461-788-8173,Parker.Purlic@dept.healthcare.org,['de'],001-529-904-6603x8172
16b9315a-eea6-4d23-aaf3-913e301c8730,Appointments,516-234-0158,Parker.Midwifery@dept.healthcare.org,"['German', 'English']",(862)712-1753x9241
3d550d82-be18-4b30-93b7-9970dd8159b8,Referrals,646.246.0066,Parker.Infecaious@dept.healthcare.org,"['de', 'en']",(410)919-0400x6898
cb628a19-a79e-431f-86ad-ad4a37c6c427,Appointments,875.883.5906,Parker.Cardiovascular@dept.healthcare.org,"['de', 'en']",001-876-452-0336
a76f80a9-1db9-4322-ad85-ceb25291b049,Information,856.355.2593,Plrker.Pediatric@dept.healthcare.org,"['de', 'en']",(798)893-4029x4558
b00fecf4-d53a-4c3a-83ff-0b3a5380531c,Staff,+1-315-449-0142x7441,Parker.Oustetric@dept.healthcare.org,['German'],001-711-383-9028
c23ce929-89bc-44b6-9da4-01e9b331cf4d,Emergency,2434536754,Parker.Optometric@dept.healthcare.org,"['de', 'en']",734-342-35287117
e354f6ae-6d19-4acc-9167-c254a9800a11,Appointments,(859)381-9675x49717,Parker.Nursing@dept.healthcare.org,"['German', 'English']",(314)574-2692x96322
8e13c327-b461-4c8f-ae16-25f34b4444b5,Information,890.346.0313x4830,Parker.Pathology@dept.healthcare.org,['German'],001-383-914-1966
367cf088-7f4a-41b5-a72f-abab25edfea9,Appointments,(522)-5402417,Delgado.Caldiovascular@dept.healthcare.org,"['Dutch', 'English']",(063) 7805164
af2dd8f0-1d19-4eec-929f-efba97bf86b3,Emergency,+31(0)54 8182562,Delgado.Pediatric@dept.healthcare.org,['nl'],+31(0)054 334708
51b0a3c5-c9e7-4aba-b5da-3e50822bbc3d,Emergency,(0714)-163115,Delgado.Dentistmy@dept.healthcare.org,['Dutch'],+316662357058
322515a5-3a89-491e-b7b9-387b677bd216,Information,+31752-042438,Delgado.Nursnng@dept.healthcare.org,"['Dutch', 'English']",+31(0)167-766103
0a4d3590-f9b4-4573-878a-2aafd8dc0cb1,Staff,+31(0)00 9244496,Delrado.Public@dept.healthcare.org,['Dutch'],(0110) 438805
a0e33935-f515-49fd-b68b-604992edb418,Staff,(0997)-391880,Delgcdo.Physiotherapy@dept.healthcare.org,"['nl', 'en']",006 9673050
07d9fab3-fccd-4ab0-b13b-40ac30cceeb3,Information,+31(0)68 3502676,Delgado.Renal@dept.healthcare.org,"['nl', 'en']",+3164 0432692
8aa97d3f-bd63-47b3-9595-7c157d3e3711,Staff,+1817 5703828,Delgado.Psychiatric@dept.healthcare.org,['nl'],+31(0)73 7264807
4d668807-a68f-4bb3-8cb6-cfc37e49eb8d,Referrals,+3117 6632510,Delgado.Pediatric@dept.healthcare.org,"['Dutch', 'English']",0351-238604
659185b7-664e-4107-99a6-f4165e66ddc3,Information,(0263) 334006,Jordan.Urologic@dept.healthcare.org,['nl'],(1504)-331331
3b6f2ad2-6ec1-47b0-99bb-f03db6d06615,Appointments,(0028)-499243,Jordan.Geriatric@dept.healthcare.org,['nl'],0858 109511
64a335b5-a973-439e-a2c9-b2627ed24723,Information,0484-926819,Jordan.Laboratory@dept.healthcare.org,['Dutch'],057 4317829
ea6d5565-3810-4725-952a-4ff52da4d7f2,Information,+31(0)27-0623981,Jordan.Laboratory@dept.healthcare.org,['nl'],+10(8)038-448744
92738995-ca89-4d11-8646-356bc28611fd,Staff,(9185)-554554,Jordan.Gastroenterologic@dept.healthcare.org,['nl'],+3178-3605561
095e2e87-c893-485b-acbb-85648b3941d5,Appointments,(461) 6813813,Jordan.Neurologic@dept.healthcare.org,"['nl', 'en']",+31821 463881
d44b5548-066d-4e1e-a16b-347d9babbdab,Referrals,972-997-2424,KimTodd.Gynecologic@dept.healthcare.org,"['de', 'en']",535.296.8119x81658
089f8b86-b99e-43e5-a908-a3aa20adb06e,Staff,001-227-059-6203x2026,KimTodd.Geriatric@dept.healthcare.org,"['de', 'en']",+1-479-558-2207
31692d4e-9b24-4fa1-b264-5654489d80b6,Referrals,934-832-8041,KimTodd.Renal@dept.healthcare.org,"['German', 'English']",+1-895-289-3084x414
51c756d4-6dda-4925-86d2-5fcc6714224c,Information,(734)345-2016x733,KcmTodd.Midwifery@dept.healthcare.org,['de'],(952)259-3633
749ef679-c161-4767-b28a-85434a974df5,Information,305.686.1616,KimTodd.Neurologic@dept.healthcare.org,['de'],(486)630-9419
52c71bbd-94b2-4c54-be2b-0f3a655ff99f,Information,(0097)-410786,Burcs.Public@dept.healthcare.org,['nl'],+31406-186509
8a624be8-c7e2-4825-8fd2-64ff06fb6410,Emergency,(035) 7800046,Burch.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",+10(8)40-2753275
3ab88289-7324-4b18-96b1-a336ba2831ca,Information,+3152 2748501,Burch.Endocrine@dept.healthcare.org,"['Dutch', 'English']",(076) 7970617
b81b7f03-fb0a-4705-8e9a-a076faac8f76,Referrals,(1746) 310310,Burch.Psychiatric@dept.healthcare.org,['nl'],+3179-3504229
e558abe1-7fc8-42e7-8a2d-e86e6910124a,Information,+3194-1929490,Burch.Toxicologic@dept.healthcare.org,['Dutch'],+31(0)86 8362629
6706e199-9aaa-4aa8-9bec-11a0d5bccf5e,Appointments,+10(5)59-5631563,Burch.Midwifery@dept.healthcare.org,"['nl', 'en']",(0509) 558393
68f111c6-ddef-4680-9eb8-39597f119389,Emergency,0029-619693,Burlh.Diet@dept.healthcare.org,"['nl', 'en']",+31(0)65 7902785
10d44b3d-8aca-4410-9c10-126197762b3a,Staff,+31188-086167,Burch.Psychiatric@dept.healthcare.org,"['Dutch', 'English']",(0508) 687889
745c759a-691f-4f9a-9895-89611d03e632,Appointments,073-0946836,Burch.Dermatology@dept.healthcare.org,"['nl', 'en']",+31567 806730
f929fb27-3e4a-4540-b8b5-c1dece9c85a7,Emergency,+3138 8353878,Burch.Toxicologic@dept.healthcare.org,['nl'],+3142-1484461
1010e768-13f1-4080-bc0d-d51a9e00559b,Emergency,+1-975-205-2623x3784,Berg.Gastroenterologic@dept.healthcare.org,['et'],286.284.6394x9164
b0a7ff0b-74e0-420a-8cca-24df24e60c17,Information,7549738569,Berg.Podiatric@dept.healthcare.org,['et'],839-717-0341
6b5bc344-01bb-47e2-bf69-cd8fa4b4da1c,Referrals,+1-533-745-0510x528,Berg.Endocrine@dept.healthcare.org,"['et', 'en']",603-583-9718x7485
5555ee5d-84b5-4c83-9eb8-3dd2a1dec0c1,Staff,(596)958-8188x425,Berg.Musculoskeletal@dept.healthcare.org,['et'],+1-224-712-5148x0071
a9e80538-880b-4ff9-b4b7-d61da17256a8,Staff,9353528260,Berg.Endocrine@dept.healthcare.org,"['et', 'en']",001-579-550-2428
5e573ddd-6b60-4f72-948e-40eb1fe43d64,Emergency,689.351.5075x482,Berg.Geriatric@dept.healthcare.org,['et'],(218)919-2132x39644
5073fc2b-c647-4e3c-8e19-967b8102ce40,Staff,842-242-8523x70724,Berg.Genetic@dept.healthcare.org,"['et', 'en']",001-886-612-6113
f714f11a-c923-4c39-80e9-889de42d1ba0,Appointments,301.775.3660,Berg.Gastroenterologic@dept.healthcare.org,"['et', 'en']",+1-538-735-7371
5aeb3613-9cc4-4f93-8fd9-ba8f6dc6e925,Appointments,388.634.5531x592,Berg.Hematologic@dept.healthcare.org,['et'],410.668.5962
76800d7a-bb11-4dbc-bd0f-8012f3cf3c33,Appointments,725.722.5268,Berg.Gynecologic@dept.healthcare.org,['et'],562-376-2752x90074
93c1d25b-124b-44fc-8571-605af163875c,Emergency,625-782-5920,PerezBecker.Infectious@dept.healthcare.org,"['de', 'en']",321-651-4018x70599
8eb9556d-7da2-4999-9436-93c6b76cfca2,Staff,+1-558-923-7359x01116,PerezBecker.Speech@dept.healthcare.org,['de'],767-730-9628
2622126b-79e6-465b-85ac-ec616238495b,Appointments,001-846-228-0242,PerezBecker.Laboratory@dept.healthcare.org,['de'],779.410.9392
ab8c6b16-cc35-4ea7-a17d-8ad2c9d9d2a6,Staff,816.677.9769x2660,PerezBecker.Rheumatologic@dept.healthcare.org,"['de', 'en']",7435094459
09237dcc-b77c-4af1-b5fa-5ae843ff4aa7,Information,+1-650-470-0550,PerezBecker.Gynecologic@dept.healthcare.org,"['de', 'en']",001-641-244-5672x53298
e92df0d8-5553-477b-8dfb-3ddd1fd512eb,Staff,001-332-215-0490,PerezBecker.Renal@dept.healthcare.org,"['de', 'en']",+1-333-812-1909x9708
918b59ec-2b6a-48a8-a8e1-19f70df23548,Referrals,(759)234-0792,Novak.Respiratory@dept.healthcare.org,['et'],001-688-826-8379x6355
799c82ee-f742-453b-a7a1-28de18310104,Information,309.961.9742,Novak.Otolaryngologic@dept.healthcare.org,"['et', 'en']",(365)251-0888x770
5b93822b-cec8-44aa-a000-4c9f716f9ea7,Staff,001-755-982-6187,Novak.Hematologic@dept.healthcare.org,['et'],813-315-4293
b0ca76f7-17f9-4524-8332-ed33bba6e752,Referrals,(280)351-9921x4987,Novak.Podiatric@dept.healthcare.org,"['et', 'en']",(203)841-5253
87e87d1f-9af4-402a-8703-a4230fa8aee9,Referrals,815.536.9489x002,Novak.Gastroenterologic@dept.healthcare.org,['et'],+1-872-295-4400x13981
21f04ef1-e253-4910-9e10-c49316197d45,Information,(445)726-5176,Novak.Gynecologic@dept.healthcare.org,"['et', 'en']",537.763.2598x79412
