identifier,text,city,postalCode,country,anchor
6e260681-a0fa-4770-a87d-3cb352788180,,Oberndorf bei Salzburg,2976,AT,8e5f37fa-68f4-4b51-b3fa-861390ed41f4
98644a21-15d4-4227-a808-2e336e9b196a,,Venhorst,1059 KC,NL,5e146c30-bd2c-4b8d-b9eb-fa326c1b6811
a8d5a76e-bc3a-4a82-a2bb-b1b69a4a7aa1,,Grieskirchen,9040,AT,d24e3104-1dd2-4234-a131-24bd01275a63
bcce320e-dbcc-492d-a3db-d8cf80ff3d0d,,New Viktoria,59270,EE,51cd2c07-a8f7-4b61-b9d2-b2de92bba701
cedc1d7a-6062-4b2c-8b30-39f69d7bc946,,Vainmouth,72093,EE,7176d181-3e2b-4653-a258-edf30ff0952a
ecda2701-1a33-4513-aecd-eed12d573cb3,,Renesse,9458 SS,NL,fefd320b-f5ef-4a99-810f-5ddfa2251838
73ec2abf-98f7-4aa9-af73-9f192cf0d339,,Oldenzijl,4196 EO,NL,d6a2c379-e0c6-48a7-8748-f7ea72789d75
968390ee-2be3-4a5e-a965-4f59fb4d3e80,,Egmond-Binnen,6400 YE,NL,45a16970-a11b-46b0-8823-6adf3f7512c5
a77c1d10-daf6-4310-9bc9-0cd16e8b64c2,,Bovenkarspel,1203 IS,NL,20d5c16e-9611-49cf-bfbd-fd47dc7972f0
a22c1ece-dd0b-42ef-b6d4-0bd4ff4dcb29,,'s-Graveland,5492 CV,NL,039d60ba-9c99-4735-95a6-52a708fce7af
49f5e2f5-80fb-46cb-bb08-f803d919ef7f,,Angeren,9800 AU,NL,8c3fa29f-fa4b-4bc6-9121-f31f5028361f
08a6bffa-d5c4-4a6a-83ce-23487f4c66e9,,Langtown,76772,EE,e775f27e-2ec0-42f0-9310-0ac51932263c
b55a8f5e-6e05-47fc-8705-d2aecf4bc3bf,,Viksburgh,72061,EE,94d7f681-d551-4e14-a18d-99ce20fa5cd3
5a2f9d4b-3810-40a9-ae3f-c3bd8d1660b5,,Tõnuland,95547,EE,0b9bcb7e-dba6-40f1-b5bb-cdb0bda31488
9e5a8ab7-dcd4-449a-abd4-d60043a5cbd8,,Maiefurt,41478,EE,4c43745b-8063-4ef2-a534-28bbb20ed719
2c16f99c-df60-4a07-b5ba-e2ae7e26ab11,,East Sergey,30532,EE,024e8609-4486-4d26-8fd0-92769c017e5d
d9d32006-a229-4870-a51a-ba9af1a82f1b,,Põderberg,78693,EE,3a0879fb-dc78-43b3-a919-b5aaf0c99bea
18d54ca6-282b-4385-a8e8-857c9ccbb76b,,Sillasteberg,66820,EE,bf2b6442-2f9f-4bf9-96b6-b5d01c87284d
c6c876e6-d798-4d70-ada5-3085b7ed2bb4,,North Romanfurt,31917,EE,679bcce2-681d-40de-8c15-514db40eb501
529cc0ad-caa2-43db-b861-726d206b6b39,,Port Viktor,23734,EE,52c51809-d20e-4b0e-bd87-44d801a50ef1
4bb68eaa-b275-4249-9017-2d642835de4c,,Lake Andreshaven,70072,EE,de8e3228-aa64-4f16-b035-50885a2bf7fe
92872267-ea42-49dd-8cf6-ec4e3fddf47d,,Indrekmouth,67144,EE,f26ce972-e1da-4dd8-aa09-7bb2c187715f
8dd5ab03-5368-40e5-93c1-52f31a9ba3b6,,East Juri,74582,EE,5f3fa533-e28c-4c3c-ad82-5ea8dda9a02a
a913c607-27f4-40b9-a61e-865da0250f34,,North Irinaborough,12187,EE,49ab05a8-8060-44aa-8037-fffa14b8317e
36affea1-f59d-48f7-b0e4-0b255f913957,,Anneshire,31221,EE,f13a2ff3-9365-4891-a460-0a02c5acc612
3875fa25-c5af-4f3d-a6cf-1212dce1a72f,,Annaview,19618,EE,93d5e33b-bd86-4312-b506-9af5d2ebe96b
c89eb2da-5482-4c0c-b465-84721910a679,,Grootschermer,2812 AU,NL,70bef8fb-6598-42bf-8a18-bafe2df4a748
0e2950a8-ba4d-44c4-94a3-15b8cbc2e6e4,,Helvoirt,9135 MC,NL,5e6cc9e4-1768-499d-acff-d101cb622873
e65a272a-55a2-48ea-9f32-d6934e5cfd65,,Schaijk,2940 CD,NL,e3531771-ba25-4533-805c-7d25fcb8f90c
a7ddc82d-e479-4bad-9229-e64d887c4b17,,Punthorst,2368 YL,NL,020aca12-055d-4ed4-9fa7-cb00816241bd
7ae2f113-c83c-4b6f-b73c-bd0e4d0ec110,,Jouswier,4694 LZ,NL,edb8a483-c652-43ab-865b-b8d7f5199484
bac3c763-8698-49d5-8687-6eb475bac850,,Vuren,2498 UD,NL,97e27d7a-9c36-4f6d-9121-9f59df240ae5
4a77ad03-80d6-4273-9735-6b1736f8f1fd,,Dreumel,5051 YZ,NL,e6ab5199-de93-4896-bada-5a662fa0823a
51a04967-88d6-43c0-860a-893201b32b78,,De Zilk,5250 EI,NL,6bd2729b-a516-4d17-a71f-767485883d44
3b148a21-f879-422f-8fbc-a1a49edfa9d9,,Wörgl,1110,AT,8c9ebc8a-5984-4e66-8895-3e23f2c1c87d
849047cc-42e6-4189-be58-6186687a313f,,Rottenmann,4988,AT,10587f45-2539-4215-a3c0-b46981001b5e
91b14ca4-63dd-42ee-8f0d-ff3b26367eb0,,Fürstenfeld,9237,AT,6af26631-1761-41c2-b6c5-5e3ba203b291
9af1897d-c3f6-4934-a13c-57e84375126f,,Leoben,7362,AT,5551d5e3-4f47-4c94-93e6-db96c2450788
6431f545-2c0b-453c-b42f-0c6ad28b87d4,,Herzogenburg,9244,AT,e6effcd1-6728-4f94-9370-bdf9d85d37fe
4f2453b9-2625-49f5-952a-1ceb848b1e46,,Enns,2160,AT,dc413314-7f1f-4654-a90a-a00650807f5e
af44fe12-485b-417b-8ff8-210543d3db70,,Krems an der Donau,6060,AT,06ab5a91-d83d-424b-bcd8-d4e4b8d056c1
c3148122-a66e-4a77-a777-1023178ef84a,,Ferlach,6055,AT,c9aadaa6-e440-4a7c-a953-61bfee628c9a
3aba19fe-fd8f-4375-8666-3c0305806411,,Schwanenstadt,1006,AT,f7f6b599-6f1c-4ff4-bf84-8dfcefd622d7
c079d70d-57b8-41a4-aa3a-6fb5f006cac7,,Gänserndorf,8049,AT,531d07a1-ad26-4be4-8adf-4be2468f6365
03471f6b-eb72-4824-ab9c-9cdf8cd3ae21,,Altheim,2279,AT,ae1c3845-5676-4476-913e-7095fff70694
24b18307-04f5-49ff-a076-cd1e5d5536a0,,Rottenmann,2285,AT,8fc57f7b-eed5-40da-b11e-db4321d98c64
0ca5809f-68aa-4982-8877-e10b8167545a,,Jennersdorf,4114,AT,f26b659b-f85c-4c9e-8f13-0e07331fcd72
ddcf47ad-2455-486d-a7d2-473390f5ef8d,,Neulengbach,1341,AT,044ec9a8-12c1-4b82-be5c-99ac0f95b88a
281f6a25-2d33-477b-87e8-0f9618746b10,,Judenburg,8262,AT,e8bb1f29-98d3-4b06-a454-5742d6591826
2624338b-52e1-4f91-842c-037b48bca0a0,,Traismauer,9714,AT,5b34a62a-cfc2-40da-838e-0b04ec52cef1
7c5df346-a927-4d9e-afe2-751360097a0b,,Ternitz,7599,AT,374049d3-3a4b-4aab-8659-cf439de8ddf4
9c51836b-36dc-465a-b3a2-ca5c935f4743,,South Jüri,41096,EE,b4652600-92c4-4c99-9062-5b3bd2385cf5
53b5cc74-c4a4-4ff3-8f95-4ced39561e64,,Ülleview,82106,EE,7a0cd3b5-e85c-4c1b-b265-00149a7945cf
ad4271a0-ed2d-48ce-b0cf-5e0ec8b1db31,,Malleton,24650,EE,e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc
a1551418-393f-40e1-bce4-2a81fea3560b,,Jaanusburgh,44952,EE,8fdd2315-6676-44ce-bcea-20e0c497449d
8db54358-478f-47df-81b2-8c710730579c,,Enebury,74120,EE,43305aa1-725b-40ca-ae00-1a756efa9a18
3d420ae6-d2af-4fd4-bc82-09e363a38031,,Groß-Enzersdorf,5588,AT,931e0d80-fc7e-4ebb-9616-7a2f57a47b99
28f0349a-7d7f-4c79-aea3-0cb886bdfabc,,Feldkirchen,2486,AT,14b64d4f-c548-4917-b297-30a1560e409d
0da94610-db5e-4a9a-aa3e-f7575c3e0b1f,,Mattersburg,6922,AT,673ce1e6-fb95-40e0-acd8-88239993bdd7
4406dd54-cb52-400c-8843-f50892de218b,,Amstetten,9831,AT,e90a2364-3a03-473e-bb9b-df46f5930c38
4858ab49-af6a-42c6-a139-de71c0ec8db9,,Gföhl,7399,AT,d4e3fd71-e861-43fd-bca1-248409aaae6d
976bf32b-899c-4db2-94bc-40b7985b97aa,,Dürnstein,6578,AT,514f652f-cb71-4e2f-bbe1-4cbd9b7f3e1b
b1081712-77d1-4909-a188-b51866397dcb,,Köflach,1969,AT,eb63d7ef-1540-454d-a644-d4f4e0985dd3
2a9dc5a6-2485-4805-bed4-0a667e1d7580,,Schrattenthal,5709,AT,19f8b828-a40a-4ab8-aea4-e39843f26ed2
7e35cbee-0574-422a-9e20-84a5a0431c3d,,Kufstein,2617,AT,a63a98d1-f116-4fa5-b3ad-f6e2736243ad
a0b227b0-d18b-415d-a96e-d1d20f447bc6,,Marchtrenk,7718,AT,08f2bc96-d0a7-46b0-9c3e-5d9b0640151e
c9d228f2-18cb-47f1-9275-ba64dbefeafa,,Bakhuizen,2328 GS,NL,1f206b2e-2e40-45cc-9bb9-967b19c87c07
77fc90f0-c9cc-45c9-b568-e983d639e5ab,,Rijswijk (GLD),4124 IT,NL,aa07c6e1-b284-4450-bec2-64ee8d6ba9fc
4aa8b462-7c22-4dd3-8939-5a5c97d5ae91,,Oppenhuizen,7639 KX,NL,4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c
629549d8-44db-46cd-b610-dfdb6779080e,,Ansen,8813 TF,NL,cde7f769-6d4d-4b1a-a524-c559554829e5
254715fa-c769-429d-9a2f-17530393e5a3,,Eindhoven,2501 AW,NL,0534756e-86ae-4731-ba72-ec894d34b9c9
8ddc511c-7106-4519-b399-7e07190a8125,,Westerbroek,8337 QD,NL,46fbd74c-525b-4551-a65c-5421ec5f3b26
8bb90f2e-f62c-403a-92e7-0af67f957e07,,Zijdewind,2212 BB,NL,c14826b8-ab2a-4ee2-9bdd-3860c4cd6141
87600f9a-518d-4c48-9e90-71f413269a84,,Achtmaal,7277 QZ,NL,ee9f143d-fe72-4797-a949-8f966ba714d9
1648d7d5-888c-433c-8408-95693f8d69f6,,Haren Gn,2740 RV,NL,a115a910-b92f-426b-bcdd-6c4f71ca581e
e64f814c-22e4-4c08-97fe-6dbea134f295,,Makkum,1350 SM,NL,eda3852f-378f-48ec-92b8-a1e10815f813
f5c7ce7b-180b-46c0-8348-074bf6e316c8,,Kuitaart,8918 NH,NL,9b2c7c5e-3c44-42a4-bc64-46da61dbbd36
adeb17a2-c6cb-41ce-9ef9-d68b1061b3e6,,Den Horn,7237 IN,NL,662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8
d3c76c29-60f4-4118-8e1b-532eb1732c7b,,Hidaard,1008 JC,NL,f883d4ec-c625-40f6-b224-f96d9378de03
681ea801-ef49-40bb-953a-e5a97d9557a8,,Loënga,5768 LO,NL,35951baf-7432-4cbc-983a-f1862d6efa7d
8dfaed89-5234-4a4d-8405-12969a7534fd,,Simpelveld,2743 UN,NL,5ab5d4c1-01a9-4f82-a339-931759f6b809
7c39e453-f9b8-48ae-8be4-d72ecf9b7ed5,,Farmsum,2103 QS,NL,9c195380-9b00-44f3-8cd6-b053f952eb70
be9975b1-e31b-4756-a044-74176d88c943,,Poysdorf,9968,AT,c468c138-1871-4c59-be6c-482de83bf4c8
32de7f17-8290-497a-a0dc-7377924e5e67,,Braunau am Inn,3125,AT,38411fea-a54b-4f00-a5e8-a321b111abef
1af711c0-ed16-4ba5-8948-dfab512558e0,,Retz,6077,AT,b90f8320-e2a3-4bd5-95c0-57741912f354
569d3f03-2e6d-4f95-918a-745b25944215,,Scheibbs,6984,AT,1e544cc5-7ab0-4ef0-89da-2bbb57561bef
637298fd-ede1-46f7-bac6-7f4405737792,,Baden,2908,AT,84f3ffce-29d5-491a-9abb-092d28d483ca
f3bf2e55-766a-4c28-b4fb-db0d2b18887c,,Schrattenthal,5869,AT,9c9da0d2-9087-4f0e-9206-d547d6a2c182
c3f574b5-b45a-4159-b6d2-9128c955aa2e,,Lake Irinatown,86538,EE,463f2dad-3500-4026-b927-eac4aa6fd185
1b08ece4-2e84-406a-b0d7-42166f39ad61,,North Jekaterinastad,97935,EE,cdd1e166-3317-4126-a0cb-72ad45f4eaa8
6dca9b2f-81c9-481e-8fbc-861915c8ca64,,Toomasberg,18879,EE,814c8efb-9e65-4a3c-9164-9612336d5cc0
a0e97b34-775b-4011-b877-ae0d7bc15730,,Palumouth,97685,EE,29c4a8b3-d71b-458f-90b7-865f338ad4df
387b6b8e-2a6a-470f-ae85-65a1c0193350,,Urmasland,21111,EE,08d6bc9c-9c16-457c-968b-1abdcef46fcc
cc037544-578b-496f-a108-441245b6560c,,North Sergeiburgh,56893,EE,d6b0d495-3961-4bfb-956a-5e5a2627f1dd
23cca20e-7f89-4b3d-b36d-8c7af08142f2,,Pulkmouth,57994,EE,579162f7-d96b-42f7-b1cf-c5538abc0ff7
6fe0a2c0-5277-4940-93a9-9e8dac44f88e,,New Jelena,89190,EE,6a9000a8-f744-45c9-963f-464362d63c9d
01744a2d-3da1-460e-9ede-3365b82ebc7a,,Puttershoek,5658 QN,NL,cb562026-a4d6-4d94-9097-be87168d8bf9
cca1786c-2ae2-4e58-aaef-793a7afdfaa4,,Sleen,5361 RW,NL,ee7150cd-f25b-4180-a41f-26d3b6f6fec4
841efae1-c473-4e39-9246-5f883e256feb,,Beutenaken,7993 AP,NL,3a1e1faa-400a-47fc-b5ca-4006085698d7
07b12fb3-8f29-4456-9074-cdbba98d76ed,,Nieuw-Weerdinge,1897 GE,NL,0ce131dc-eece-4051-94b6-35d80f23d695
ec8ec68e-ef8e-46a6-8ee9-abb5608fee10,,Lobith,5348 TT,NL,50bea76b-e732-4e1f-a4b2-1ca69938b9e7
52dbef28-85b5-426e-b489-3c0bfa46a1c1,,Westerhoven,4010 ND,NL,d04ed07f-5d29-4600-bde2-ae271f3fd2cd
e99933f3-95d9-49d0-9f43-ec60ca6ec87c,,Echteld,6042 AC,NL,87a35077-5d37-4869-9b91-cfb5de4f4739
ef4bf1b6-f519-4714-85d7-981af03779b5,,Zeijerveen,5296 CJ,NL,3464a4d6-7f6e-45a6-80b3-5a929e0394e7
52aff48c-d272-4a48-98f8-770b223c96f8,,Nieuwe Pekela,2569 KW,NL,412bc65b-1586-4778-96e9-ae4150011d9d
effe09b3-cadf-4307-b9fc-c9ff8be28e18,,Dreischor,3354 WO,NL,3a581614-3763-4524-bcb9-ca3ef0d3f406
ca9e0652-d016-4219-93b1-920287a28c5e,,North Kristina,64165,EE,085c52f0-f19d-49dd-9bb6-cafb82acaff5
c7d5f702-24a6-4898-9e9e-3fc4fb1c2792,,South Jaanuschester,93376,EE,62d33a20-d1e8-41d6-8041-39adc89ab359
a4264d4f-0272-4325-af62-eae61d8a12eb,,South Kristi,80489,EE,5726adc9-aa25-45aa-9168-8dc60aab3d43
0a8f00f7-61e3-49b6-aac8-baaed0ac1d3e,,West Mihkelton,89155,EE,dfd030d2-232d-4c75-bc20-8bb30de5a69c
79560c18-14fc-410d-bf42-8539cf9b09c8,,North Natalja,19732,EE,13ea5afc-0fdd-4282-ac31-a254074fbe49
40792f29-447e-4c3a-8cd0-ff808d094ab4,,New Roman,13028,EE,2331b262-75b1-4d44-94d2-88517042924d
9d641619-655a-44b4-8348-16405ba466fd,,Kuuskmouth,18589,EE,d91f6f79-7d3c-4d71-b418-27e1a97daee1
9b0eef3a-6919-42ea-af5c-37b962b80c56,,Voorburg,8196 WK,NL,83448662-04a4-411a-80e1-a7683cd17950
3dca68aa-908b-438c-9b5f-d98d789be055,,Ewijk,3850 RP,NL,53475d8a-44ba-4427-9e49-dc9e29cf0d42
c04c792d-c6c7-4f09-8c6c-a45626d2c089,,Zevenhoven,4578 MH,NL,4abaea30-7bfe-45c5-94c3-aaaaeceb437a
ec4a5d81-d10b-449c-9d84-ff29f74e1553,,Lathum,1463 YW,NL,1436d260-d434-492d-8bbe-ea054653ff61
766eab31-2fe1-4c30-bbff-8ce046bf20eb,,Velserbroek,7518 QF,NL,bfd81305-78ce-4c41-9cc9-31187fb5a235
4db86b10-e6a1-43a0-8da5-eb746f98eb75,,Empe,5280 KE,NL,59de82a0-e8a3-405f-8538-75f4176088e5
0c4fce8f-3457-4b99-88b9-0e9bce3761b3,,Vries,7387 RO,NL,bbf60181-8edc-4f3f-bb3c-b1db792613ac
65859f88-fce1-4f2c-9442-42471692908b,,Deest,4644 TX,NL,395d4e8b-9f80-4627-a3c8-8c7ad35666e5
b47be712-50cd-47c9-a516-7213e2869c9a,,Hierden,5852 XF,NL,592270c8-a0be-41ce-b43d-4820d50f88d0
d6379d86-f9ff-48ce-95b8-5f03974597f4,,Kerkrade,2575 PB,NL,a7b4913b-5624-4f64-87b9-2b789469d522
99c7f387-cc92-4c47-a4ec-07c2a24e0927,,Blokzijl,8697 EV,NL,25453a55-4e53-4609-9f92-c54bfb98c8d5
135286f8-9abb-428d-95ab-7b22a6fdeb70,,Makkum,2114 MG,NL,4e48ce3c-38a1-408d-b06f-0d4ac4092209
824f3e6e-2d9a-4b3d-a001-2ad36f6e429c,,Laag-Keppel,5912 EL,NL,6d83cb04-570b-4a6d-8bb0-56566ffef3e8
407c3be2-f510-4476-9681-c6548804b8cc,,Punthorst,7086 LB,NL,ca5aa58d-2dd7-4003-9aa3-cdad289cd17d
a285e857-a74b-488b-9962-8ee71de33bf1,,Markenbinnen,6167 FA,NL,754ab5b6-9dd5-46b4-9f6e-3974fd0293cd
7f955a50-5040-462d-a8d9-180fa7f54528,,Tripscompagnie,8550 YW,NL,265c2480-2234-4048-9c0e-54d7c307fd76
8dca312c-0fbf-439d-9d21-f76ea8e26531,,Mander,9197 HA,NL,e8dd17ff-fee5-463f-b296-2d39d502c185
a879bb09-0a8e-4f89-afbb-0cb81f4ddb24,,Beek,8401 RT,NL,33755744-a22a-45f9-ab5a-8e04b76a548c
14a6ae5c-3ef9-4b37-a316-03a5989a36d8,,Voorthuizen,1552 NU,NL,d82d87e4-4040-4119-8655-114404f896dc
b4735b5f-21fe-4d0a-8f7f-77dfbc84c5d8,,Grubbenvorst,1868 RZ,NL,17fafba0-9a4e-4610-9c5e-a35b866294bf
459fb907-f610-4efd-9c8a-bccf55974fff,,Piretbury,76255,EE,14ab54b4-c114-497f-acee-452fde13865c
44419199-aa54-4a6c-be83-11c89b6a1fce,,East Anneburgh,58498,EE,4d1aa07e-aca2-4647-87fa-b649e2631aac
11c6aa62-6dfd-4491-81ad-469d94e8a9a5,,Reimanntown,75020,EE,c477cdad-05b7-419c-8846-6f9c4563a8eb
6e495ea7-7ab4-4d7e-b3c6-cbe98d0a30f5,,West Sirjetown,55098,EE,a2717e89-710e-4f7c-9191-08b063dfcae1
af657302-057d-4a08-9e7e-f3d9a2ad1da9,,North Tiiuville,20501,EE,6c910628-26c2-4bba-bdd2-071a8a0492d9
b80e549f-b24d-49e7-a634-d385ac3939a3,,Kisseljovside,33477,EE,8e215cad-70b4-4cad-ab76-e57760fb32f8
9450f175-71a6-491b-ac60-eecbfdeb4342,,West Andrei,67560,EE,55a6b1ce-e7a0-4b9d-b769-52875a368197
f5db1c4e-ad69-4ef4-807d-d77a96f51ac1,,Port Alekseiland,37382,EE,10c2d392-a9db-434c-9322-21e2fcb0959b
4ec53f79-1be7-485f-a406-074d8ad93b9e,,Wijnjewoude,1022 QH,NL,ee41eb04-f811-4567-a01a-55d602cb637d
c5598f85-193d-4fb2-b57f-f5bfb5c6bce9,,2e Exloërmond,6794 GH,NL,52863cd3-658d-418f-95ee-9dd716d9b315
fb0568c0-9b19-40f9-b57a-49226f33ba29,,Krewerd,4410 NO,NL,40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26
2e00c4bc-8ed1-49c6-8d9d-0668826bd1c6,,Beerze,2439 GU,NL,cc401018-6b3c-486a-8774-53988af57b7a
5c631efd-f55c-472c-ac15-beb7f4d0da02,,Hoofddorp,5788 LP,NL,ea0d57eb-4b8c-4413-8556-eaef6e48ba72
175765b8-6d04-46e0-a098-25f19b975e47,,Boerakker,1371 WB,NL,485469ec-46dd-46c1-ba14-3f637f33d5b1
4aaff711-959c-4b7e-9b0b-67647285421a,,Udenhout,8151 AR,NL,a75a7cfe-d10a-4fe7-96f9-9be1aefe132b
77b6f465-eb4c-4a51-954a-aea902a66b1e,,Schwechat,3793,AT,b9452195-d03c-4606-8b7f-c1618c1d76b2
3b120c32-f8b1-4a55-b3f9-351c41e3f999,,Trieben,3252,AT,01f33f11-e544-45d5-9df5-f725d31b6f93
c593460a-8a65-4e2d-97fc-7bc5698c50ef,,Völkermarkt,7251,AT,5df270d2-55ff-4f22-a0e7-b30f114d1ad3
925ca556-d7f5-4320-af36-414abf702a3a,,Althofen,2500,AT,e1c7087e-5a46-4d02-b117-3924b70918e8
1c2184aa-4a74-43e5-9dc0-f5ab80149dc3,,Ebenfurth,8571,AT,c3d2e249-a0b3-430f-8a23-12e869c458e7
63bd612d-6064-46f7-9e22-67f756eb87a9,,Sankt Valentin,2330,AT,9e730261-181a-40c0-b9e5-399e55a0fcb3
56cd2871-1898-4514-8568-a640bef7d7ad,,Drosendorf-Zissersdorf 1,2067,AT,9a1c1c26-46bc-4d80-993d-c4eb93cf3e68
e2369c7d-ff71-47b3-9764-9823fa822a9a,,Bischofshofen,8418,AT,9f6622e9-d6b2-41e3-a27b-f978777f4a56
0ad969a1-34b9-40f9-9d39-abe5d0f92ee0,,Wieselburg,2431,AT,b5f5cf3e-3ae7-4934-88ee-fc0581b02aef
9df9e022-082a-4f67-9334-fa68a16b01cd,,Wiener Neustadt,1976,AT,69cc71a2-9589-4ff6-844b-542e3ea2068a
5513515d-9b9d-4337-86af-c0af907956f0,,Mank,1500,AT,1495d728-ce68-45d4-9427-a7e3d7c9fbca
6b5123b5-7043-43ed-8dbb-036fa14e4493,,Hartberg,4189,AT,1222512c-05f4-4847-8e02-ddeafdc9dcb2
d566495d-b9a0-4c2d-8351-e07af2168352,,Wolfsberg,8575,AT,1067b9cd-0dac-47b3-a876-8dbbcf923e49
a02e1ce0-0b8a-4457-bc9e-65fc3a7128d1,,Innsbruck,2915,AT,6368a611-1cd3-47c9-b2c6-e2e23bf497b2
2350118b-bd9e-4240-bc8c-e090305bedfd,,Mautern an der Donau,9776,AT,c0fef09a-cd63-497e-994d-ecd0a83baf04
c15c1bfb-a236-475f-9d26-3086328ca584,,Gmunden,5878,AT,7fc071bd-346d-4398-b144-088aadf8dbc8
3660deec-ea95-42bc-97c3-e29eb4bf4dd4,,Wilhelmsburg,9737,AT,d15417a8-ee61-457c-b8f6-30953df2a81b
c8069bc8-8abe-49c2-9f7e-b7f02718d388,,Radenthein,3684,AT,9ce2b312-92f9-4c4d-b726-451d8626d37d
596b5c69-3075-460d-8d9c-c9da115cc76b,,Bad Vöslau,8890,AT,5bc700fd-3e7a-48ac-98fd-da4de2d42608
2d05a3c1-f35c-41fa-b7d7-0fc380de3a8a,,Leibnitz,5161,AT,c62dd64a-97fb-434b-8a9c-48fc53987758
0e1cfb22-3feb-4480-b04b-a249e7ac9861,,Mägichester,53090,EE,04496aef-90a2-4b0e-a7ef-99565684a380
f54ca873-cee9-471a-93c6-fa4cbc36044f,,Lake Dianastad,99041,EE,b9c48dc8-44cf-472e-b7b2-185d17f78ef2
