original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
a7176911-8230-488e-8b29-03f37d2c1e7e,6fbe2edf-b626-4eda-bd09-edb559f5b7d2,Address,house_number_suffix,text,Ashleyhof 106,Ashleyhof 106B
572b4813-53e1-4084-8089-a684556ec366,a074b0ea-dcaa-4503-a93e-18e4a43bfe9d,Address,postal_format,postalCode,71568,71568 
eb9fc88e-b877-4b59-9f3d-a6ae5295dcaf,a8ea3fe7-efc4-4394-a887-82c2740e1a06,Address,city_typo,city,Toomasville,Tooasville
1a874912-066d-4941-9f7d-c765031c8276,571d88b7-544f-433c-bb94-d5f48c1be446,Address,city_typo,city,Mattersburg,Mattetrsburg
e7c1b6a8-bc65-4fdb-a7f8-927724101196,c5ebeece-048c-4132-82c6-376772eda660,Address,house_number_suffix,text,Suvi Springs 104,Suvi Springs 104A
568d6f3e-f4b4-45aa-adfd-a2912fdb5c0d,44ca53ee-edcd-41f1-9c93-bc1170df3f22,Address,house_number_suffix,text,Hauserweg 75,Hauserweg 75A
679bcce2-681d-40de-8c15-514db40eb501,e58c15a0-6350-466f-ab5a-c856d3015f17,Address,house_number_suffix,text,Priit Street 91,Priit Street 91C
053fdce6-f7c7-4ec0-892b-b17953fad41f,846c50d8-3656-47ec-9495-cef4c717f0fc,Address,country_expansion,country,AT,Austria
49ab05a8-8060-44aa-8037-fffa14b8317e,ff277058-ae72-46dd-9ba3-830f1efd0419,Address,city_typo,city,North Irinaborough,North Irianborough
a8c90d41-57f0-4170-8abd-3291ee2f8d98,5a7533bf-0916-4dd5-bf0e-830fc80e3127,Address,city_typo,city,Amstetten,Amstteten
f1521976-65d6-4b7f-8f9a-fd63236e747e,1fdf22cc-22b0-404e-a36a-2aa7cd024730,Address,postal_format,postalCode,4009 AY,4009AY
68adc28f-8463-416a-be65-6befe0efc989,1fb95121-2d6f-4ad2-9bf3-89c76ebde24c,Address,postal_format,postalCode,7127,7127 
cde7f769-6d4d-4b1a-a524-c559554829e5,d5ba08b3-dcbd-4041-9465-f962c3b748b2,Address,postal_format,postalCode,8813 TF,8813TF
68cce369-339b-4ce8-8bb3-66b225a3fcce,3ccce502-0915-4d18-828e-6d74babb9961,Address,house_number_suffix,text,Larissa-Eberharter-Ring 62,Larissa-Eberharter-Ring 62C
cc401018-6b3c-486a-8774-53988af57b7a,9f2e5705-adf3-4894-adbf-491afd7df9e3,Address,postal_format,postalCode,2439 GU,2439GU
931e0d80-fc7e-4ebb-9616-7a2f57a47b99,c90faf81-7e5e-47d4-ad9d-5b0d8f0fb503,Address,house_number_suffix,text,Katharina-Stecher-Ring 136,Katharina-Stecher-Ring 136B
55e4ddc4-3d71-4abb-9ace-f37c8d61adb6,4b67ca70-bc8f-4c4a-8500-6f6da4e96862,Address,house_number_suffix,text,Natalja Turnpike 77,Natalja Turnpike 77C
5551d5e3-4f47-4c94-93e6-db96c2450788,0e295b2f-0042-4917-8c33-b9eeee1f10e2,Address,postal_format,postalCode,7362,7362 
444a8dd4-ed0c-4328-962a-1b9a9df606da,202483ca-9cfd-4832-bfb5-3af020899052,Address,postal_format,postalCode,8357,8357 
6d83cb04-570b-4a6d-8bb0-56566ffef3e8,910fa3e4-e0f3-4c7b-b202-8ed4a70f3eb6,Address,house_number_suffix,text,Emmabaan 11,Emmabaan 11A
7b23d692-e0e3-4a85-8a01-1217b7f7b36b,846c50d8-3656-47ec-9495-cef4c717f0fc,Address,country_expansion,country,AT,Austria
76634b9f-1306-4567-9b00-6c9cbe2f9e27,90cef30c-f966-48da-895d-6f96f77ac20e,Address,house_number_suffix,text,Tarassov Mission 81,Tarassov Mission 81A
6af26631-1761-41c2-b6c5-5e3ba203b291,911e4e60-90ac-4d8c-bd07-93875bca602b,Address,house_number_suffix,text,Nikolina-Kucera-StraÃe 39,Nikolina-Kucera-StraÃe 39A
2802e605-3fe6-4c84-9615-4be95b698ec7,ce890688-c8ec-433d-a65d-c837381b7c9c,Address,city_typo,city,Liivtown,Liiivtown
cb562026-a4d6-4d94-9097-be87168d8bf9,b3e9ecf2-4503-4afe-bd5e-0e01e5b80df7,Address,postal_format,postalCode,5658 QN,5658QN
eda3852f-378f-48ec-92b8-a1e10815f813,dec296e6-0065-45d3-9b35-ca0ed7dbc499,Address,house_number_suffix,text,Noortjesteeg 33,Noortjesteeg 33B
71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,d4e51f1e-b7bc-43de-b273-798d75148f2c,HealthcareOrganization,name_typo,healthcareOrganizationName,Figueroa-Strong Zorg,Figeroa-Strong Zorg
ccc14d51-73f6-40d8-a9f4-1cc04653a560,0b3a120f-e8c3-4f9b-9fae-3dd52983762e,HealthcareOrganization,name_typo,healthcareOrganizationName,Lopez-Key Gesundheitszentrum,Loez-Key Gesundheitszentrum
da98da57-166a-4fc4-b513-198c67f8ab57,88c75fe8-014d-448c-88ec-96c5657677fa,HealthcareOrganization,name_typo,healthcareOrganizationName,"Bishop, Guerrero and Rodriguez Tervisekeskus","Bishop, Guerrero and Rdriguez Tervisekeskus"
40d2d16f-3db6-42f4-adf2-fc823956fba9,e5ccc75f-62ec-4398-b949-a4a26876b31c,HealthcareOrganization,name_typo,healthcareOrganizationName,Fisher PLC Tervisekeskus,Fsher PLC Tervisekeskus
0b5aafef-85a1-482a-8761-585b4168705a,c875364d-268b-43eb-a4ec-84891421e97c,HealthcareOrganization,name_typo,healthcareOrganizationName,Williams-Williams Zorg,Williama-Williams Zorg
27d99a23-e4f7-425e-afe6-790abc18a40b,379fce57-f677-4343-8f24-803fe04b7864,HealthcareOrganization,name_typo,healthcareOrganizationName,Peck LLC Zorg,Pock LLC Zorg
4ec985ff-94b2-4b9d-8881-9f421a42b629,862ddad2-b78d-43b7-afee-2a3e569e078c,HealthcareOrganization,name_typo,healthcareOrganizationName,Smith Ltd Gesundheitszentrum,Spith Ltd Gesundheitszentrum
30d6863f-11c2-42d8-8126-77895c6be596,4d0c8972-71b3-4edb-a100-c3fbd3541f09,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,Kim-Todd Gesundheitszentrum,KT Gesundheitszentrum
52ebdac5-a145-4899-a1f8-c1569e0df45b,123d3ac2-a564-47ad-9588-3dd341be360b,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,Allen Ltd Zorg,AL Zorg
037d9752-48f3-431c-8fb7-c3bb4408c04c,04e84425-938e-4c41-b773-7ea253574fd3,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,"Jordan, Jackson and Kramer Zorg",JJK Zorg
008cd7aa-0166-40b7-b02f-ee43ee908ba1,012fd87b-91dc-40f9-b445-dd19e88eff3d,ServiceDepartment,alternative_naming,serviceDepartmentName,Toxicologic,Poison Control Center
833cf90f-f555-4628-9d15-3fb4968051b7,4f980ab5-c106-4fa4-a579-68d416ec15a0,ServiceDepartment,alternative_naming,serviceDepartmentName,Midwifery,Midwifery & Birth Center
d4dbd7e6-272b-4e06-9a54-b0194aefa36d,057e5a68-9c0a-4c41-b634-90affbe028e6,ServiceDepartment,department_abbreviation,serviceDepartmentName,Endocrine,Endo
1a9374b1-16e1-4094-9f33-775310bbcbdb,392f50ea-be0d-489a-8e7f-040d6f35cef8,ServiceDepartment,alternative_naming,serviceDepartmentName,Infectious,Infection Control & Prevention
0604b061-30d2-4eb7-9449-5504b90c55bf,d1f61383-49ff-40c2-b402-41e8811d31e4,ServiceDepartment,alternative_naming,serviceDepartmentName,Laboratory Science,Clinical Laboratory
431c4b46-2e06-4860-ba2a-6a18ae3eb39c,4dfdd607-7b1a-4c2c-953d-9d5fa0fd5806,ServiceDepartment,translation,serviceDepartmentName,Geriatric,Geriatrisch
412222e8-2e10-41a5-af9f-0c0bf15a4acc,d097966f-6c38-43b5-9d18-88ef64e1aea6,ServiceDepartment,translation,serviceDepartmentName,Speech Pathology,Sprachpathologie
8a5c4874-9fc3-4fc8-9847-0ea1392047e8,ae9ed077-1096-416f-b7b7-d39d77dbf72b,ServiceDepartment,alternative_naming,serviceDepartmentName,Endocrine,Hormone & Metabolism Center
2709483a-176f-4018-b186-46ce90e49461,a657e535-f4e5-46da-a5ba-c9b5ab5dd0ac,ServiceDepartment,translation,serviceDepartmentName,Pharmacy Specialty,Apotheek specialiteit
080638c9-4967-49fb-b2e0-2961ac73189c,2c4fa7ef-4d92-49bc-970c-9b91a510de86,ServiceDepartment,department_abbreviation,serviceDepartmentName,Rheumatologic,Rheum
fc5a3263-52b5-4adc-9c59-e4a50a06c335,796069f2-7e41-4146-bcf3-3750b94fe43c,ServiceDepartment,alternative_naming,serviceDepartmentName,Plastic Surgery,Reconstructive & Cosmetic Surgery
7ffd5e75-5fee-4d78-8052-1e37dddfc648,2377d523-3748-458a-a5ab-2187b747a604,ServiceDepartment,alternative_naming,serviceDepartmentName,Geriatric,Elderly Care Services
eda0f2f3-10fd-41ca-941a-7e9c915ad4d1,969b5c39-3657-4a87-828c-cc1054665b9a,ServiceDepartment,department_abbreviation,serviceDepartmentName,Cardiovascular,Cardio
30347c71-558f-4def-985a-955b67f69d5b,2377d523-3748-458a-a5ab-2187b747a604,ServiceDepartment,alternative_naming,serviceDepartmentName,Geriatric,Elderly Care Services
f3be0a6c-15ec-4910-8e38-34376a1c7817,ad9b425c-1871-4594-a2b5-97036598e340,ServiceDepartment,alternative_naming,serviceDepartmentName,Hematologic,Blood Disorders Clinic
133df6e9-b5b3-4718-9a7c-c3b3860c7c6d,fc74ff5f-bfca-41a8-87df-f5a262636d09,ServiceDepartment,translation,serviceDepartmentName,Surgical,Kirurgiline
e5a2a4ef-a5fd-4acb-98a4-85f5a72125ce,3259776a-38f8-4848-be2d-1cb2348028cc,ServiceDepartment,translation,serviceDepartmentName,Gastroenterologic,Gastro -enterologisch
6c77700a-55d6-4f9b-85b0-3a351c16dc39,3eaca778-4911-4dae-a5e9-072ed0c46cf3,ServiceDepartment,translation,serviceDepartmentName,Pulmonary,Long-
4ae40aa0-e9b6-483c-ae2f-d7655f0c44b8,95eeba02-7938-4f92-904d-5298e5c98d5d,ServiceDepartment,department_abbreviation,serviceDepartmentName,Podiatric,Foot Care
5d7ee6e3-58bd-4490-926c-34f8f6b1557e,a1d4a65d-7923-4372-a8f5-a0c7e14f02e1,ServiceDepartment,alternative_naming,serviceDepartmentName,Anesthesia,Anesthesiology Department
984af46c-381c-4e32-b1b3-8bddf7c69c10,ad9b425c-1871-4594-a2b5-97036598e340,ServiceDepartment,alternative_naming,serviceDepartmentName,Hematologic,Blood Disorders Clinic
d383ef52-9d14-43a5-a49f-86975fd00911,338ece8f-efce-4f0b-befc-d33583262287,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pharmacy Specialty,Pharm
badac4a8-5c22-491e-8b4c-b911f461b6ac,8a1119fd-8080-4560-91fb-964579c01bb4,ServiceDepartment,alternative_naming,serviceDepartmentName,Pulmonary,Lung & Breathing Center
da6b236d-18a8-4f2e-843a-69ea1a6ed48d,344debbc-0ca7-4899-b3f6-17486c6f9571,ServiceDepartment,translation,serviceDepartmentName,Gastroenterologic,Gastroenteroloogiline
bab2331e-af79-4372-b397-2e0a0d10f74b,998cb468-3c07-486e-98aa-f1a8e47a32cc,ServiceDepartment,department_abbreviation,serviceDepartmentName,Toxicologic,Tox
66bfc5f8-5cbe-4e7a-b4e0-da1e433fd7e1,796069f2-7e41-4146-bcf3-3750b94fe43c,ServiceDepartment,alternative_naming,serviceDepartmentName,Plastic Surgery,Reconstructive & Cosmetic Surgery
5041b3d0-8950-4262-a797-765abc854e3f,91747922-1861-4bc7-964c-5064933b559c,ServiceDepartment,department_abbreviation,serviceDepartmentName,Radiography,Rad
a140dda0-4958-4271-baed-3ef10251d8d8,5a787e36-f246-4664-9719-273bc08fa551,ServiceDepartment,translation,serviceDepartmentName,Primary Care,Esmatasandi arstiabi
4a082de7-4f6d-4f01-b0dc-2737db807618,91eff323-37f0-4441-b24e-69e795212600,ServiceDepartment,alternative_naming,serviceDepartmentName,Renal,Kidney Care Center
773cb93d-5e78-4c79-988f-5ad0fe757f70,7a68d57c-9f28-46c7-91ca-c367cbc634c2,ServiceDepartment,department_abbreviation,serviceDepartmentName,Primary Care,PCP
2ded524b-a057-4678-9572-45a650d2b98b,7be91584-cdbe-4d91-989c-8badaf199657,ServiceDepartment,alternative_naming,serviceDepartmentName,Gastroenterologic,Digestive Health Center
650eb3fd-6ac4-4fcb-b826-db7e041d3dee,d6bfcd66-d845-462a-ae9d-5ae2ddc180de,ServiceDepartment,translation,serviceDepartmentName,Dermatology,Dermatologie
ec319b23-c7ff-4268-b14b-bea9404f72f3,91eff323-37f0-4441-b24e-69e795212600,ServiceDepartment,alternative_naming,serviceDepartmentName,Renal,Kidney Care Center
b6aa9141-c097-4b3b-8017-76229a5b623b,97d76143-adcf-4cca-9a4b-e5d780725230,ServiceDepartment,translation,serviceDepartmentName,Optometric,Optometrisch
df0540c5-43a5-4a63-b006-9215929b5ca4,4dfdd607-7b1a-4c2c-953d-9d5fa0fd5806,ServiceDepartment,translation,serviceDepartmentName,Geriatric,Geriatrisch
f146b080-0a2c-46a9-9bd3-839291e54b3a,7c897108-5db4-4c52-b7bd-7ae46c5a36bb,ServiceDepartment,translation,serviceDepartmentName,Public Health,Rahvatervis
38e850a1-ed59-451a-8753-43350703c5f1,ad9b425c-1871-4594-a2b5-97036598e340,ServiceDepartment,alternative_naming,serviceDepartmentName,Hematologic,Blood Disorders Clinic
ea04c35d-232a-4bb1-87e9-17260a51f913,f533464e-d7cb-420c-99c2-8abf5b70cf37,ServiceDepartment,department_abbreviation,serviceDepartmentName,Community Health,Comm Health
f117f274-1840-4ff8-966d-a609aa80ddfc,a657e535-f4e5-46da-a5ba-c9b5ab5dd0ac,ServiceDepartment,translation,serviceDepartmentName,Pharmacy Specialty,Apotheek specialiteit
80d8241f-4e4b-41a1-ae21-e8f7defe6dfc,42c7b839-5cbd-436f-9c46-57d0758b287f,ServiceDepartment,alternative_naming,serviceDepartmentName,Urologic,Urology & Kidney Health
f9a31bd2-3fee-4277-bf90-c4b98e87e850,5c6d3ef8-a220-433a-a048-1df2b0e74d0b,ServiceDepartment,alternative_naming,serviceDepartmentName,Dentistry,Dental Services
8dcde1b3-c8b7-4f16-ade3-b5be7cfc61cc,18de28f3-ee03-43c9-8a05-0875b8803d69,ServiceDepartment,translation,serviceDepartmentName,Endocrine,Endokriinne
ef2a538e-d127-42f1-8f85-5031b6c7e6ce,ec81c506-c0e5-4fd2-b2c8-b46368816a9a,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gastroenterologic,GI
9f890d09-37ac-4d7d-bf5c-7c2dde74ae04,53b244fb-8121-4b09-895b-73dc80f1b38a,ServiceDepartment,translation,serviceDepartmentName,Pulmonary,Lungen
01df3805-5f18-4cea-9b28-9a8432a88b74,f8965721-564e-4937-a33d-80a65fc8886d,ServiceDepartment,department_abbreviation,serviceDepartmentName,Optometric,Opt
ddb2f3da-e955-48be-b59b-f9c4d625e7c4,ec81c506-c0e5-4fd2-b2c8-b46368816a9a,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gastroenterologic,GI
7d79ab44-c633-4f19-9958-07d2be77e40e,207f73ad-ac83-44ef-ace8-2c9d26896223,ServiceDepartment,alternative_naming,serviceDepartmentName,Cardiovascular,Heart Center
3db9237c-9939-469d-bf12-d62ab5a19983,91eff323-37f0-4441-b24e-69e795212600,ServiceDepartment,alternative_naming,serviceDepartmentName,Renal,Kidney Care Center
4814566d-fe1b-46d2-96b6-0f77c6f10c5b,1396227a-a2aa-4650-a3c3-4c76e4a66522,ServiceDepartment,translation,serviceDepartmentName,Pathology,Patoloogia
f5492fe4-471d-4312-aeee-86d52536c20e,e87fe365-e5aa-4aca-afe1-1240e90d0c77,ServiceDepartment,alternative_naming,serviceDepartmentName,Genetic,Medical Genetics Department
c17c1820-23f6-40e8-8978-25ad137e21d5,7955d3c0-bb9c-4e47-b660-48af6bd22df9,ServiceDepartment,alternative_naming,serviceDepartmentName,Obstetric,Maternity Care
b075b085-0b52-4748-af57-b8f6e335d539,53b244fb-8121-4b09-895b-73dc80f1b38a,ServiceDepartment,translation,serviceDepartmentName,Pulmonary,Lungen
ccf196bb-e9f5-43ab-9046-4be1eb4d4085,dc60f952-6d82-4c68-a693-7230726d0bcd,ServiceDepartment,translation,serviceDepartmentName,Anesthesia,Anesthesie
7a37a0a5-172e-48a5-b176-ee40b70b2faa,3776a246-ade8-4857-b111-9fbf16ae61d0,ServiceDepartment,translation,serviceDepartmentName,Radiography,Radiographie
ede334bf-5986-4017-9fed-740455de290d,f733377b-8b81-4573-bece-0507fca6b264,ServiceDepartment,department_abbreviation,serviceDepartmentName,Anesthesia,Anesth Dept
17d7d292-7cf0-485f-9284-fc455496e9ed,2c4fa7ef-4d92-49bc-970c-9b91a510de86,ServiceDepartment,department_abbreviation,serviceDepartmentName,Rheumatologic,Rheum
4b9368d9-6188-4ea0-9e5e-cd0a3cbafcaa,f533464e-d7cb-420c-99c2-8abf5b70cf37,ServiceDepartment,department_abbreviation,serviceDepartmentName,Community Health,Comm Health
80fccbc0-91bc-4542-a0fa-5f1ac4ac8e97,7a68d57c-9f28-46c7-91ca-c367cbc634c2,ServiceDepartment,department_abbreviation,serviceDepartmentName,Primary Care,PCP
ede37398-57c2-4aee-ad7e-8c632d2674be,091483da-e0d7-4a74-85cc-12e254098a73,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pathology,Path
