identifier,personName,birthDate,gender,knowsLanguage
2adfd824-edae-4c39-aa9e-062a9b89bf0d,William Smith,1980-05-07,Other,de
5acecdbf-dbb5-4fc2-9cff-c96ebd03c81f,Cynthia Morrow,1965-03-14,Male,de
98082cf3-03a7-49aa-ac14-af79c4a0c1cd,Rachael Lyons,1995-05-29,Male,nl
2f39c045-51bb-41c1-b262-0328624aadae,Oscar Harrell,1971-05-24,Male,nl
dc7843b3-e919-45aa-b0c9-9beaa0a1f43f,Chris Vargas MD,1974-08-26,Female,nl
a5f3aa63-a5cb-4d9f-a579-49170806989a,Amy Merritt,1968-06-13,Male,nl
d38b8f29-ed0c-4245-a053-6c6cea8713d2,Jennifer Rivera,1972-02-03,Other,nl
bf3cfe56-a832-49e9-bae4-6529fa9fcece,Gina Taylor,1977-11-23,Other,nl
cddd03bb-756a-413d-93f1-484aa55dc720,Mr. Thomas Adams,1970-01-31,Other,de
6bd8e65f-72a2-461a-9ba6-6e98679140e0,Kayla Hansen,1970-01-18,Female,nl
c634effd-f02d-4043-901a-cef6a8294aab,Jennifer Martinez,1966-11-16,Male,de
afbae6c3-4b51-4edb-bb76-8615f6b1465d,Ashley Lopez,1966-01-11,Male,et
8252f723-5b0e-4c4b-a2a1-fa451c52d51e,Jessica Hill,1995-09-13,Other,et
23746ddd-f410-4d94-8689-f37bf94523fe,Aimee Franklin,1967-08-02,Other,de
d1de4fa8-a1c5-4342-9033-b5a406ec9ad0,Richard Olson,1968-10-12,Other,de
3590a2e5-0c78-4f2f-b9a1-1816fc7aad95,James Riley,1987-04-16,Male,nl
8f6dc117-21ea-41fa-a63e-ab2bc83235cc,Stephanie Williams,1979-06-13,Female,de
be216476-0e05-46b9-8bdd-4b9dfc2cd5c7,Steven Sosa,1989-07-21,Other,et
96ab64d2-3512-4906-a4ed-017b208a888e,Brianna Pugh,1970-09-06,Female,nl
af44eaeb-6734-462f-b62d-a54040b1f64d,Laura Roberts,1959-11-02,Female,et
02a007fc-e04e-443c-91f6-3e9bc7361a75,Shannon Mills,1978-08-06,Male,de
1d50fccf-fec0-4878-b034-4058227400da,Charles Gill,1981-10-31,Other,et
1004d975-c045-483b-940f-737e548c3ec4,Robert Monroe,1965-01-31,Female,de
86c52c1b-8923-4ba1-b874-166b7c34e6eb,David Rivera,1964-12-18,Male,et
6d05f2e3-8d20-4bea-bae3-98cf8ace37d3,Jeffrey Frank,1994-07-09,Female,et
503a65d5-82ed-45ab-9fde-522dd429e0c9,Daniel Newman,1969-04-23,Other,et
aa0cc327-1daa-42fc-90b1-5e3da5005582,Briana Johnson,1963-11-10,Male,nl
7a1a262b-ba13-434f-9e8e-3228aa648f16,Krystal Bell,1986-08-03,Other,de
586076e3-832d-4e70-b77c-d1289f519184,Emma Caldwell,1975-01-12,Other,nl
cae1367a-579e-4b08-9db1-3edffa29559d,Amanda Reyes,1994-02-01,Male,de
9e76ef95-c43e-4bcc-af69-ed695e349e31,Kenneth Alvarez,1975-10-28,Male,de
0a2cf6a9-5bd3-4392-91e5-4b3a0a4e6eb7,Kelly Rodriguez,1984-02-11,Other,de
6b496a3b-f26c-4972-a1da-fdd8ea097bb2,Derrick Webb,1959-04-25,Other,de
e31b9123-b9ab-408f-be2b-32727a37e212,Patricia Pena,1982-08-26,Female,et
c2de5950-0b2f-42ef-ac09-59b82924b159,Sarah Mueller,1991-11-27,Male,et
af58e381-49ac-4f36-b202-054f62a10ce2,Yolanda Martin,1998-09-17,Female,et
abbebd4f-f9e5-40e4-936d-8076998b1e1c,Dr. Michael Lutz,1971-01-10,Male,nl
dd82016d-c4fa-4dd1-9160-92616e107e22,Emily Murphy,1969-01-11,Female,et
4142452b-361c-47ab-bd99-26244b9368d9,Jenna Richardson,1975-09-05,Female,et
996d6642-3cf8-4ff0-b49d-f1fff13a9049,Sharon Dyer,1982-03-17,Other,nl
8ce67bdc-41b7-4448-8286-2234d81580dc,Brianna Sanchez,1970-12-30,Other,et
346eba31-7ad5-4f81-b267-8417ec023a99,Michelle Wilson,1971-07-30,Other,et
e79d1be2-7f29-486c-8a73-0eaa16bb4fb0,Lisa Mckinney,1973-07-14,Other,nl
bb1a48e2-50b9-4e51-a81e-5658d813a70f,Donald Harris,1960-08-20,Female,nl
75555ded-8ea5-4386-98ce-8d9a29deb76a,Tyler Munoz,1964-09-24,Female,et
ac788719-d937-4f2a-906e-2fc6d05d2cb9,Dwayne Tucker,1985-06-13,Female,nl
c34dfc64-28e2-4201-bbb2-242955ab42c5,Thomas Stafford,1977-05-02,Other,et
ea8760aa-da4d-4a76-aa34-bfb4e62a3fb5,Kristin Parker,1992-01-03,Female,de
ca563921-f942-4f1e-bed9-7f9e148680de,Tracy Davis,1965-06-07,Other,de
bba12642-f4a8-4cd3-94b7-e75b835875c3,Alicia Keller,1999-10-29,Male,de
bae8d99f-eee0-4fb7-92d6-840d18711121,Stephanie Young MD,1980-06-18,Female,et
93658891-e460-4a02-85ac-c61220de5de4,Kevin Myers,1995-05-17,Male,de
9722bf90-2f07-4516-a8a1-4cd328a3938c,Sierra Ramirez,1974-08-09,Other,nl
