identifier,contactType,phone,email,availableLanguage,fax,anchor
2474a25d-9a76-4c53-998b-175125108485,Administrative,318.777.2785x2646,Fisher@healthcare.org,"['et', 'en']",873.957.6070,e93b4418-b170-41ed-9b04-0be38f41d3e4
e43e5931-d7e3-4931-82d6-537cf8fbe077,Billing,+1-945-373-2585x7675,Bishop@healthcare.org,['et'],(231)226-7835,a54e6c8f-ecb3-477a-acef-5e55840658d1
6fe57a23-a695-4d15-a153-108ca81222f5,Appointments,(046)-8811970,FaulknerHoward.Midwifery@dept.healthcare.org,"['nl', 'en']",(0695) 410390,a49999cf-87e5-4bbc-a2e9-e671ab341860
a7815ef2-23e7-42ba-9936-88568e378d54,Appointments,+31394-102599,FaulknerHoward.Podiatric@dept.healthcare.org,['nl'],(018)-7656016,6251d74d-61f9-4408-b833-0558fb2323e7
2af2a702-8ac0-40fd-81b5-6d3f5978463c,Emergency,059-3880588,FaulknerHoward.Toxicologic@dept.healthcare.org,"['nl', 'en']",0270 452519,5804a881-1d8c-4a3b-a261-479043a061c4
302dc657-328a-4978-9056-2e9a1766c117,Staff,(051) 8323639,FaulknerHoward.Primary@dept.healthcare.org,['nl'],(0524)-583375,d733f669-852d-4585-88df-6b197c3ad037
047fab20-2117-463c-a04d-8385857ec6f7,Emergency,0388-571688,FaulknerHoward.Rheumatologic@dept.healthcare.org,['nl'],+31(0)11-9752436,2a9e9a38-1d5a-474c-8da8-40fd4adb0798
60f3857f-367e-454d-a259-c8f43bc2f40c,Information,(082) 4906649,FaulknerHoward.Speech@dept.healthcare.org,"['nl', 'en']",(045) 8771652,0c661a49-4995-4cf1-baaf-500ca74b3d20
18bf525f-a14a-40b8-aee9-69c0b2747330,Emergency,001-458-761-8374x46670,Garrett.Laboratory@dept.healthcare.org,"['et', 'en']",232.434.2284,03e3c25b-700b-4433-b5d6-147620f12d46
fa414d17-2c21-40b7-81d2-3b5b407b07a8,Referrals,940.373.0626x86368,Garrett.Gynecologic@dept.healthcare.org,['et'],(618)801-0367,3f79dd31-beb7-48d6-ab02-1118ae63ad3a
5a4fe25e-ed3c-4994-a23b-7a60137514d0,Emergency,473-772-9840,Garrett.Anesthesia@dept.healthcare.org,"['et', 'en']",+1-655-948-4207x39657,82e2f424-0dbc-4d25-9aac-e3a3c2f89ef4
cf3965be-e5c4-4047-a2ba-54a17a8546e8,Referrals,936.734.8282,Garrett.Podiatric@dept.healthcare.org,"['et', 'en']",364-678-0347x103,9090d244-c1d4-4db0-909b-f39cacb1691c
c7d4ef4b-b86e-419b-8100-c58f7d911aca,Appointments,3928436755,Garrett.Otolaryngologic@dept.healthcare.org,"['et', 'en']",802-509-8453,0438b3d4-a81b-4fe3-bda4-8455acac00dc
b72c9a6f-3c11-4577-bcb3-885819e28b67,Appointments,+1-402-781-6459x305,Green.Diet@dept.healthcare.org,['et'],+1-847-979-5417x21848,6fa68010-0ddd-49b7-80b4-25aae7eb533c
7312c450-7043-41e9-829b-f7a123f5a9b5,Appointments,001-216-444-1588x1009,Green.Rheumatologic@dept.healthcare.org,['et'],566-270-5216,afbae6c3-4b51-4edb-bb76-8615f6b1465d
c8101833-f5ec-49bb-9815-190aa52cb30c,Appointments,+1-407-382-8239,Green.Genetic@dept.healthcare.org,"['et', 'en']",001-374-244-3600,d5562dab-f4a9-44e3-ba4f-4535e45d8903
16c2333a-ba66-48a0-b270-d087af53621a,Information,001-711-953-4757x78811,Green.Pulmonary@dept.healthcare.org,['et'],(468)378-6813x2685,940f737e-548c-4ec4-a536-5ca8d66a45e9
35977a1e-55ff-4ec0-99cc-ada348504105,Staff,397-985-3806x55803,Green.Public@dept.healthcare.org,"['et', 'en']",356-293-8088,976ae5fb-66f1-40a0-ba1a-262bba13834f
90f4f6fc-0332-4fa3-a198-441ddeb1fb6d,Information,001-237-952-0782x64973,Green.Community@dept.healthcare.org,"['et', 'en']",+1-892-897-5956x928,a5dc7c7b-cfa8-4592-8055-6e426b496a3b
024f03d6-cdb4-4e51-bb1b-6ba7b10d9c36,Emergency,592-453-2482x89177,Green.Anesthesia@dept.healthcare.org,['et'],+1-559-731-8734x648,996d6642-3cf8-4ff0-b49d-f1fff13a9049
b5c0eb63-2393-4a7f-8b84-e14181ef1398,Appointments,960-710-5249x87486,Green.Public@dept.healthcare.org,['et'],311.518.0985,d05d2cb9-6b76-411f-bc87-65b6b04a2620
84ec9b58-cea6-4837-8188-aa41c509abd4,Emergency,544.622.9322,Green.Respiratory@dept.healthcare.org,['et'],742.994.3126x2390,87fde43c-9c72-41e4-ac1a-c8a3ed51fa2b
2c5191b6-dd9d-4f3b-8955-75e0acac1302,Emergency,(778)908-5327,Green.Urologic@dept.healthcare.org,"['et', 'en']",643.515.7458,208d549b-6b0e-4d01-80dd-28b3acea35a3
77354f9e-3e5c-4c58-965c-44f5deb8f6ab,Referrals,+31(0)72 1174446,Nash.Midwifery@dept.healthcare.org,['nl'],094 5710437,09b12bc9-8805-4048-b53a-7cec4fbf545a
60c4e307-7a4e-4090-9c4a-b141897f2997,Referrals,0090 292719,Nash.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",+31(0)082 111913,0ed91a32-4f0f-49db-8b6a-3fea01cf7f93
524e5a05-b667-4de4-a57f-87e36d207437,Information,+3168-2180831,Nash.Pharmacy@dept.healthcare.org,['nl'],+31(0)585-898643,2360db82-1a14-4f91-8a34-065b2b058a0e
b8a477ef-a273-4b44-adb2-6749881b6eba,Staff,(0221) 772442,Nash.Gynecologic@dept.healthcare.org,"['nl', 'en']",025 5318724,bd966783-41ff-4f63-a4a3-b63500513063
4a0e7301-c2e4-4ed5-9768-410ddd6e1049,Referrals,053 6068424,Nash.Nursing@dept.healthcare.org,['nl'],041 5604324,5b5eea1f-8eac-4752-a34a-d5b9fd72a908
43fbd00c-d553-4ce8-b586-25e8ddd6b575,Appointments,040 0925263,Nash.Anesthesia@dept.healthcare.org,"['nl', 'en']",(0083) 787995,d042c1c8-4900-44e6-a873-6d8a12ee6e46
9796b5e1-60f0-4105-b5b1-3ee395f31ab9,Referrals,+31(0)903-976622,Nash.Neurologic@dept.healthcare.org,"['nl', 'en']",+31(0)67-3412904,bbda98aa-ae43-4b71-b8ec-fe833a614c6c
23f426f4-2da4-4035-8345-6220b827604e,Information,(071)-4954446,Nash.Hematologic@dept.healthcare.org,['nl'],0788 364600,6ca1c7a8-ba71-4935-89d9-a4015207cce5
9c236e22-3d60-4688-b8bc-bee572ce2975,Appointments,001-379-429-0953x4613,LopezKey.Midwifery@dept.healthcare.org,['de'],+1-572-275-7274x758,8e4e7077-71e5-4207-861f-f6a278c49995
4b53ad0a-6f71-425b-afdf-b58d525c3207,Information,4776198027,LopezKey.Midwifery@dept.healthcare.org,"['de', 'en']",345-327-5051,0b5560b6-31ce-4544-9707-f76cef137c97
cb37595b-bacb-4604-afb0-4fdd86083eca,Emergency,(676)926-3634x12755,LopezKey.Musculoskeletal@dept.healthcare.org,"['de', 'en']",732-472-5372x18997,7c7e8bd2-f193-48ca-844d-d831dad389fe
4da007a5-53da-46b0-b81f-a22f441e3491,Information,642.328.2731,LopezKey.Speech@dept.healthcare.org,['de'],3614677220,006287fa-dd33-4a90-8317-310ddb2101c5
f7e69fca-9d2b-40a4-9aa1-3d9dbf16dd66,Emergency,352-764-2213x857,LopezKey.Dentistry@dept.healthcare.org,['de'],864.370.2527x33127,b3e1da11-73de-4a9e-87f3-aa2b2c0eb235
ff043bb2-934c-4a52-92ca-ffd5a97c3103,Appointments,684.940.9924x3881,LopezKey.Otolaryngologic@dept.healthcare.org,"['de', 'en']",(810)878-8899,a3328206-f963-4ee1-96f9-012957edb96b
fe5c7b4f-946a-4323-9f24-4b653981352a,Referrals,(601)580-2105,LopezKey.Primary@dept.healthcare.org,['de'],001-510-232-5689x56360,ce5e761b-7b59-41c0-bd08-b032f9ad5202
068f5479-c7c2-4d02-9147-4343e62ea416,Referrals,875-786-7548x4785,Williams.Midwifery@dept.healthcare.org,"['de', 'en']",(540)337-4662x2732,e20e2224-47d3-4352-8019-fdfa510020c1
ce0ec992-3e79-4466-a0c0-894b5e93170c,Referrals,5807119229,Williams.Gastroenterologic@dept.healthcare.org,['de'],(911)667-2598x393,f059a06d-d7fa-45bc-9dc1-1ea22f06771e
5b445c50-c223-4293-88ee-1f58646b9a70,Information,381-716-0035x63569,Williams.Toxicologic@dept.healthcare.org,['de'],779-474-3605,b5e2d9ff-fcb0-407f-b212-78352b4d0a93
8566f97d-1336-48b4-ada4-f2f1a1ca460b,Referrals,001-616-747-4060x712,Williams.Speech@dept.healthcare.org,['de'],492-377-0952x6042,deb5b9e5-d838-43ce-b444-8cb3be767191
1ae813db-c901-4c59-b334-12bd38558636,Appointments,713-613-7306,Williams.Emergency@dept.healthcare.org,['de'],(894)778-0476x370,2b243c58-9743-4bc8-bba4-35db5c0d4feb
e2557920-ee62-42c0-8b62-f18f5f2414e8,Emergency,(844)892-6012,Williams.Gastroenterologic@dept.healthcare.org,['de'],319-438-1357,60c3746c-bc6b-404b-9a3d-4eac1e682c1f
b6886805-ebd7-487e-80ed-cc728a8b9c9d,Referrals,(773)284-9912,Williams.Oncologic@dept.healthcare.org,"['de', 'en']",+1-754-683-9409x651,3027bdbd-981f-45ed-8c7c-9761a617fe49
e2882d3b-64fc-4f7b-b7b6-c75f0f176f9b,Emergency,369.274.0297,Williams.Public@dept.healthcare.org,"['de', 'en']",+1-801-626-6923x81006,6e95a644-022b-4290-a685-b54ed17d4cc0
fd94bbb6-d1df-4d67-b1d7-0085ba27047a,Information,(678)703-5729x33031,Williams.Gynecologic@dept.healthcare.org,['de'],542-829-6406x19726,08415966-ad7b-487f-befd-e1439889cbe1
107180e4-e845-4e97-97fb-7c9372cd1b1e,Referrals,001-318-412-2405,Williams.Dentistry@dept.healthcare.org,['de'],+1-589-928-6405x208,396836c7-7c79-4d7c-a64a-aa398354e04f
e4740281-e786-4bf0-9e83-34e4f6350686,Referrals,347.571.9451x65015,Brady.Endocrine@dept.healthcare.org,"['et', 'en']",001-900-504-7180,b235872f-f682-43bd-8174-dc65f9646b27
22911266-3fba-4c65-9591-0fd9c26ba869,Referrals,001-999-641-5126,Brady.Gastroenterologic@dept.healthcare.org,['et'],(449)232-8774x711,c2324d72-03d0-4575-94bb-58bd4e8b1b51
dfa38e3f-039f-4935-a583-542149b2c140,Referrals,654-695-1507x9259,Brady.Musculoskeletal@dept.healthcare.org,['et'],207.723.5310x6769,81190840-8a64-44fd-8b58-46c879e32aa0
c3311c1b-5806-4feb-a6ed-93e2ca4b5db9,Appointments,9047689415,Brady.Toxicologic@dept.healthcare.org,"['et', 'en']",553-308-3780x650,231e58b0-1acd-4824-83ab-4db80e45aea5
b6b9ef2b-61e8-40d7-a271-1fbf2fa81b49,Appointments,+1-245-243-6001x29592,Brady.Cardiovascular@dept.healthcare.org,['et'],+1-829-821-2282,f421e7e0-5c56-4c5c-89d2-30412c05fec3
1c71cd56-60d7-407e-b336-f8e0b15fdbe7,Emergency,463-459-4238,Garcia.Psychiatric@dept.healthcare.org,['de'],915.499.8919x25474,5d81778a-5ef7-4581-af71-f4aead1c4859
db238a71-c5ef-4ba5-93a0-97ce68c9111e,Referrals,+1-752-463-3297x96930,Garcia.Public@dept.healthcare.org,['de'],5768910649,44a07ecb-5fb2-4686-8bee-3f1d5fc97072
f38942ad-cda5-470d-bfec-91946dabf296,Staff,(825)518-9729,Garcia.Midwifery@dept.healthcare.org,['de'],001-224-907-5758x349,4f5a41c7-0fa0-4b35-a7b1-13deedeeefbd
a24b422b-cfb2-4ee0-a7d0-7b6d7ec40b7d,Information,+1-962-449-8326x975,Garcia.Renal@dept.healthcare.org,['de'],6968654247,cbce125b-da1c-4162-b87e-3cae01b62820
8078722a-3b89-4254-b416-aa2b6a92b80c,Information,461-244-2234x2253,Garcia.Surgical@dept.healthcare.org,['de'],724-394-4204,86d26605-33d6-4c61-a8f8-a67abdf76a13
b2ba653c-2083-4e92-bcb1-d8ce1858d5a8,Staff,416.261.9485,Garcia.Primary@dept.healthcare.org,"['de', 'en']",8263505589,cd1fe22d-965d-4317-ab5e-68c2e3d86d14
939df46d-0b05-4b20-9733-34a26b47f8c1,Information,(891)563-5112x43236,Garcia.Gynecologic@dept.healthcare.org,['de'],708.746.3819,35331bc5-5abd-452e-a300-47d0085d7943
06ae3a7d-b8fa-453b-bc95-50db308d36fd,Information,519-441-3491x16725,Garcia.Pulmonary@dept.healthcare.org,['de'],520.890.7788,53ec7d88-1994-49c4-8995-e98cc82dd858
681678ef-9a79-4024-b2e7-274f3b20bd71,Information,672.893.9656,Garcia.Podiatric@dept.healthcare.org,['de'],(629)287-1395,7a9f3f59-c92c-463c-8309-28ae79dac846
a25ac004-0b39-4049-aec0-d75d7fde26b8,Appointments,9987000694,Garcia.Anesthesia@dept.healthcare.org,['de'],+1-208-361-6405x0051,c078dac2-bb2b-46f3-ad6d-3a646d2b0123
9ffd062e-7431-4b97-a27a-8d60fe15173e,Staff,(079) 4630887,SantanaShaw.Urologic@dept.healthcare.org,['nl'],+31326 713312,3d361779-8dfd-4010-a7ce-5dbadce4708a
349f7caf-527f-4473-8cb7-45a364571979,Information,+31(0)046 977965,SantanaShaw.Gynecologic@dept.healthcare.org,"['nl', 'en']",(014) 8835438,7e43c0b7-b356-4e54-a7b9-528c63f72b5f
58dc5c27-ec48-44b5-8ea4-89c7c6edec44,Emergency,+31(0)53 6734856,SantanaShaw.Respiratory@dept.healthcare.org,"['nl', 'en']",+31977 121844,689a0ced-3e14-44b1-9a00-cb0031f1f4f4
127bd6f2-b9fe-4f46-8216-e209506b41eb,Appointments,(099)-0102983,SantanaShaw.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)56 2847314,44587bbe-0a66-4218-a13b-be30b8b7da07
12a39cf6-3074-4a8a-b7c6-870488cef04d,Referrals,+31(0)02 0865150,SantanaShaw.Rheumatologic@dept.healthcare.org,"['nl', 'en']",(0834)-606772,9dadf9e4-cebd-49bd-b77d-a5f9618a327d
b13be9bc-54dd-422d-92fb-126cd6a49fcd,Appointments,+31419-921707,SantanaShaw.Dentistry@dept.healthcare.org,['nl'],+3146-2082263,0f33131c-98ec-42e1-bccc-a57a3b1eadb0
b2bff3ed-3cef-4db9-9ac3-d03487f5c331,Information,048-5521781,SantanaShaw.Primary@dept.healthcare.org,['nl'],+3122 5638455,746e80c4-41fb-4b2a-8fee-b9b05e9bc37d
29c7eca4-c61a-4271-9347-439782f5bd39,Appointments,+31(0)71-1726268,SantanaShaw.Anesthesia@dept.healthcare.org,"['nl', 'en']",056 4421978,b5f1e073-d379-4278-9362-5c7f1c71b0af
0e9bcbf5-637e-45d0-a654-8f78bd7dcc14,Information,034 8340854,SantanaShaw.Surgical@dept.healthcare.org,['nl'],+31(0)203-943740,8dc78aa7-22ee-475c-a88a-1c8181cd34bb
1f1e43f1-88c4-4a29-8ab3-1058fbc91b21,Appointments,+31(0)73 0808776,Chan.Rheumatologic@dept.healthcare.org,"['nl', 'en']",0759-981290,7648fb30-2d6d-4fa9-9859-792c2a865fb4
8887d7d0-1923-4b2a-9e89-3f2bc73167e4,Emergency,(0953) 248826,Chan.Diet@dept.healthcare.org,['nl'],+3146 3195626,a0a8175d-88f1-4464-85e8-b8d8966f92d4
994490b7-ce83-44e0-8c1d-6c0de7519a6c,Emergency,+31(0)40-3753150,Chan.Gastroenterologic@dept.healthcare.org,['nl'],+31(0)639-636510,c2555384-f868-44ec-9163-38135b0f0d7c
e48be806-f131-4618-ae54-5a7dfed118cc,Information,+31(0)38 7027910,Chan.Endocrine@dept.healthcare.org,"['nl', 'en']",074-3882542,4b080778-534b-4cd2-a338-ccfd6f3d0471
08ac2ae2-3f74-4b9b-b366-669173c46b23,Referrals,+31(0)70-5750575,Chan.Infectious@dept.healthcare.org,['nl'],(0118)-449657,a6fee832-6b63-419e-83bd-e688439983f1
53ecf977-2ea3-48b5-a482-848b7fa229fb,Staff,(089)-6304883,Chan.Toxicologic@dept.healthcare.org,"['nl', 'en']",(0186) 180455,f35fd4a8-05e1-4a9a-a643-7b65c63c3d08
7bf83907-6aec-445f-a152-76e22687c2b5,Emergency,(042) 3373345,Chan.Surgical@dept.healthcare.org,['nl'],(0952) 163399,45bae81f-7b6f-4e55-8013-6ca46810ae35
1322376a-3c60-4990-95fe-fabaf1c91fc0,Staff,6055174476,Smith.Dermatology@dept.healthcare.org,['de'],+1-885-789-1565x18297,37eb9bfb-4ec7-4b01-b6cf-a3f8fc72dd60
a91ddb90-f63b-40b6-806e-1b9e729c0ef6,Emergency,001-868-851-8970x3860,Smith.Midwifery@dept.healthcare.org,"['de', 'en']",001-688-531-1568,5b1e40ca-ecba-414d-816a-03fba7a120a0
efa4d429-7fd0-4470-9f0e-182acd83334b,Emergency,428.340.1727x482,Smith.Musculoskeletal@dept.healthcare.org,"['de', 'en']",+1-838-927-0185x56531,58edb6ee-c235-470a-972d-982d0079a59f
1095b478-17f4-4e41-ad06-aba147632cb3,Information,+1-441-795-0924,Smith.Radiography@dept.healthcare.org,"['de', 'en']",736.858.0559x7376,ef85acba-abff-4cef-919c-91fea8abe4a5
df68bdf8-5cea-4750-97e2-8b306ee9577a,Appointments,+1-916-238-0262x16583,Smith.Speech@dept.healthcare.org,['de'],313-281-1819,1cb2cb16-bd9f-4617-ae4a-5c81363ae3bc
6fa3549a-cff8-46e8-891f-26e250b99af8,Emergency,(972)853-3296,Smith.Podiatric@dept.healthcare.org,"['de', 'en']",2924904106,c326fbf2-4731-4680-9275-07dd390cfd7e
c4b29673-5417-4a17-a819-24b0ffda5677,Appointments,(576)959-0019x977,Carter.Cardiovascular@dept.healthcare.org,"['et', 'en']",504.730.3584x06533,b6c843e4-1325-4452-ac29-c1bfb0791b94
52f85ef5-acb1-40d1-acd9-32875a0598a2,Information,491.388.2159,Carter.Pulmonary@dept.healthcare.org,"['et', 'en']",001-346-443-2133x440,756132a4-739f-4249-b038-f3af2fd37e43
9b3ce885-bb46-4802-b82d-00ed9259c2e5,Referrals,279.871.5682,Carter.Cardiovascular@dept.healthcare.org,"['et', 'en']",+1-599-929-2658x8335,73e3cabd-21a5-423f-b8dd-43bd3f97f4f8
f056cc0d-aafd-4462-a98e-746784763435,Referrals,518.996.4982x3071,Carter.Optometric@dept.healthcare.org,"['et', 'en']",294-440-9541x0907,fdcafb55-d386-458c-9341-16e3074af7dc
92b7e377-cbe0-460d-866a-e77087c403f3,Appointments,759-797-0897x64903,Carter.Oncologic@dept.healthcare.org,['et'],226-836-0049x83429,f109bc67-a0f8-4547-9713-88efc973c4e3
fec183ff-cf6d-45bb-9a3b-33fe07c4b682,Referrals,668-518-7344x0594,Carter.Pediatric@dept.healthcare.org,"['et', 'en']",001-445-584-4671x163,540f3137-d09a-43b5-ba92-3a649cf31dca
5c30238b-eb93-44f5-86f4-f2422bb561a5,Staff,349.910.0138x6581,Carter.Anesthesia@dept.healthcare.org,['et'],577-204-8875x9728,9d2e5daa-3788-47ce-bcab-7a91183947ef
f77cdfc7-f854-4326-978d-be0ef4ebf6af,Staff,426.623.0577x154,Carter.Urologic@dept.healthcare.org,['et'],9387443171,623fc5b9-976d-4953-a47f-1aaf5875de0f
58ef788a-94ee-43db-83dd-46d763bb6b6f,Appointments,010 4402155,Riggs.Emergency@dept.healthcare.org,"['nl', 'en']",027-6331162,536ff84c-82c7-4e62-9f61-7ff963611515
0c3aecf6-e747-47d7-b722-986e3c1c50a7,Emergency,(0590) 188424,Riggs.Community@dept.healthcare.org,"['nl', 'en']",+31616-048469,275ab60d-7b1e-4ff7-8476-d9681803b6e7
0128b448-6fb0-475d-afcf-c23a25a7faac,Staff,(0846) 477996,Riggs.Psychiatric@dept.healthcare.org,['nl'],(0303) 524308,3922c73e-84d7-41e2-a0c5-f3291ea2d7d4
ec6fd5b3-dda9-47f3-ba28-01a666053740,Emergency,+3110 1269407,Riggs.Geriatric@dept.healthcare.org,['nl'],+3139 9880320,87e8b9a7-1116-4820-a76d-4b32212178c7
cb4f025c-cbf8-43cb-9ffc-e37db43dbca8,Staff,+31(0)720 904314,Riggs.Hematologic@dept.healthcare.org,"['nl', 'en']",0773-498674,8cff3e99-1e8e-4d52-aab9-c1851af0ed28
899a0520-d7ea-4df9-8a5b-865c5a6f2239,Appointments,(008) 1065335,Riggs.Plastic@dept.healthcare.org,['nl'],+31(0)10-7644694,901355e7-a6fe-434f-a6bd-a493a18b020e
959a01b9-a3f2-442d-b661-7747be69e765,Information,(0605) 867996,Riggs.Otolaryngologic@dept.healthcare.org,"['nl', 'en']",0991-242898,fa17cbeb-6f9f-41b3-9605-e8bc77abb7f8
80848dd7-74a0-47a3-97dd-c69a01e18034,Information,(0098) 416565,Riggs.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)350-019861,cabd877d-48be-4890-9a9f-454686003bbc
7cf58176-886b-4d3a-b795-86f959157ee9,Emergency,0426-963913,Riggs.Primary@dept.healthcare.org,"['nl', 'en']",0724-240035,e3677779-cd45-4722-bf9e-c8b457b0757b
6b8d0fdd-9f83-4b75-9142-1acedcaa3939,Emergency,(074)-6598211,Riggs.Pulmonary@dept.healthcare.org,['nl'],+31(0)641 894827,433ca80a-1b3c-4c49-9776-77c7555e4565
