original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
c62dd64a-97fb-434b-8a9c-48fc53987758,1ec80faf-332e-41d6-a667-2f63aeae70b2,Address,house_number_suffix,text,Pendlring 71,Pendlring 71A
95b57021-ff74-4ba7-9ad9-ec63ba64fb01,11ed90b4-f1dc-44b8-972b-d6f728ff24ce,Address,house_number_suffix,text,Laura Lodge 8,Laura Lodge 8A
4053b188-339d-48f5-9658-b1b33012ae1c,81a2a6c6-6350-43ad-8653-81fdfdd559d2,Address,postal_format,postalCode,34769,34769 
97e27d7a-9c36-4f6d-9121-9f59df240ae5,8c44b73d-e720-4034-b499-56b4349622e5,Address,postal_format,postalCode,2498 UD,2498UD
e90a2364-3a03-473e-bb9b-df46f5930c38,6777d075-6afc-4904-9320-a7e2b03bc10b,Address,house_number_suffix,text,ReischlstraÃe 16,ReischlstraÃe 16B
bd6b7cee-dee6-4f3b-9684-cf8c2e64e432,edec6c23-d4ba-438c-bae2-5d1d039e026b,Address,postal_format,postalCode,51250,51250 
6d62e40c-638d-421a-bbc5-9e92ca1209ad,8a28009d-1d6a-4a92-a946-000b65b67ef0,Address,house_number_suffix,text,Timpad 65,Timpad 65A
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
63a1913b-b2f7-4b34-bd52-07a9500dfc15,cc9172d3-1545-4f10-8d75-20ac8a66210f,Address,postal_format,postalCode,89287,89287 
45a16970-a11b-46b0-8823-6adf3f7512c5,e38cc408-9b16-4c6e-83ec-626e71a34e23,Address,house_number_suffix,text,Gerritring 67,Gerritring 67C
cc401018-6b3c-486a-8774-53988af57b7a,e155469a-c1fd-4b50-8c45-a9b749c01999,Address,postal_format,postalCode,2439 GU,2439GU
bf2b6442-2f9f-4bf9-96b6-b5d01c87284d,a1aed5c5-7762-4ed8-80ca-070ae4a1c938,Address,house_number_suffix,text,Rein Trail 98,Rein Trail 98A
c0fef09a-cd63-497e-994d-ecd0a83baf04,1ec3fa94-9543-4488-b7a6-939ab0357e4d,Address,postal_format,postalCode,9776,9776 
70bef8fb-6598-42bf-8a18-bafe2df4a748,9181dfd4-5380-48b9-8434-f8fe615633b4,Address,house_number_suffix,text,Isisring 85,Isisring 85B
a54643b7-71b1-4f59-b268-495d0f2cd3b3,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
8d7f7ba5-72e6-416e-a671-0ad2c1b5468a,6cff0ec2-cd78-49cf-a94c-f976ff60925b,Address,postal_format,postalCode,7929,7929 
bd9e0f57-3091-4c6c-9cac-6fd8cb875bbd,1aaaece9-80fe-4556-8b6f-474792931a6c,Address,city_typo,city,IJsselham,Isselham
e6f87c17-d62c-4c21-95f1-c7f3acb3e64b,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
8e5f37fa-68f4-4b51-b3fa-861390ed41f4,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26,56a1ae47-c79e-44a0-a1e5-5361ae027fc0,Address,house_number_suffix,text,Simonring 120,Simonring 120C
47b3df41-67c2-4355-8312-1af68b32992a,7badc273-70a6-41ac-af16-7b5e3d7370d6,Address,house_number_suffix,text,Lindseyhof 123,Lindseyhof 123C
2cc293a5-9848-46e7-a9c5-d820f96ab96b,07351eac-3bbe-409c-bc7b-130183b74ac1,Address,house_number_suffix,text,Klausring 2,Klausring 2A
06ab5a91-d83d-424b-bcd8-d4e4b8d056c1,35147a17-c487-42fa-827d-39f2c6d13531,Address,house_number_suffix,text,Foidlstr. 65,Foidlstr. 65A
3dd0c866-0649-4ef5-8fb2-de1ea0b976c2,049c24a3-1080-4b5d-b9c1-96adfbc8369e,Address,postal_format,postalCode,9873,9873 
49ab05a8-8060-44aa-8037-fffa14b8317e,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
d3290a4c-b5d3-4b16-a619-4cb1d71037d1,48d0b306-a22b-4b55-9a00-25208a608e6f,Address,house_number_suffix,text,Anne Stravenue 82,Anne Stravenue 82B
a8c90d41-57f0-4170-8abd-3291ee2f8d98,d0de6815-0520-4d61-850a-79c32da7ee52,Address,city_typo,city,Amstetten,Amsstetten
679bcce2-681d-40de-8c15-514db40eb501,26cd1f79-3a2b-4dc4-a3ef-60d65c263e15,Address,postal_format,postalCode,31917,31917 
46fbd74c-525b-4551-a65c-5421ec5f3b26,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
05283e90-fd21-4213-b911-36d16b49d6af,3d5052c4-f5ac-49fd-a436-c6c3e7af2e89,Address,house_number_suffix,text,Jurrering 133,Jurrering 133A
ca5aa58d-2dd7-4003-9aa3-cdad289cd17d,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
5bc700fd-3e7a-48ac-98fd-da4de2d42608,63c3f4f9-f41c-4e8d-aebd-6c4506b9c363,Address,city_typo,city,Bad VÃ¶slau,Bad VÃ¶sslau
1c24f46f-b56d-482d-b8f0-5971e899330f,d5224890-9427-4ceb-94f1-3a5eed823684,Address,postal_format,postalCode,2617,2617 
5ab5d4c1-01a9-4f82-a339-931759f6b809,81201a83-a204-4355-a7f6-9ada8afd0ea2,Address,city_typo,city,Simpelveld,Simpelvseld
fecce64d-7b3b-4c45-ba36-7d69ff4af608,e1797813-a3a4-479e-81fe-fb3adefd5135,Address,house_number_suffix,text,Milanlaan 109,Milanlaan 109A
88239867-c5dd-467b-88f1-100bfa3222c4,5f327c0e-19ce-4c49-a093-ff1720b7012b,Address,postal_format,postalCode,41550,41550 
8c3fa29f-fa4b-4bc6-9121-f31f5028361f,8b71245f-b0e3-47fc-a5f9-31e1de7e1591,Address,postal_format,postalCode,9800 AU,9800AU
14d0e757-89e5-47a9-994d-e9498e2fae0e,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
0b31eed4-42d1-4e27-a7d3-c6611f0b3735,1c32a9f7-c8a7-4a1f-8228-11d5a5701b03,Address,postal_format,postalCode,4309,4309 
b6371a3f-9187-4458-930d-14f22e9db14b,20c55162-c6ab-46e4-b706-7d092539f597,Address,house_number_suffix,text,ErhartstraÃe 85,ErhartstraÃe 85B
ca49ae99-2ae8-40c9-b876-5eb8a4b5ca20,5512d69e-0980-459f-ab55-c8ac7dfe3bc1,Address,city_typo,city,Mistelbach an der Zaya,Mistelbajch an der Zaya
df84a355-c8bf-4545-bc82-742d88fa1ed3,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
14b64d4f-c548-4917-b297-30a1560e409d,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
53475d8a-44ba-4427-9e49-dc9e29cf0d42,d3b15975-bd5e-48b2-b96e-7a1a5de14c42,Address,postal_format,postalCode,3850 RP,3850RP
b90f8320-e2a3-4bd5-95c0-57741912f354,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
08f2bc96-d0a7-46b0-9c3e-5d9b0640151e,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
8325c0be-c326-44d8-9e8b-43117012a5c4,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
8c9ebc8a-5984-4e66-8895-3e23f2c1c87d,3faf3eea-6a03-4b83-9510-50e2c59085a6,Address,house_number_suffix,text,Calvin-Mitter-StraÃe 50,Calvin-Mitter-StraÃe 50B
444a8dd4-ed0c-4328-962a-1b9a9df606da,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
36f185c0-9e7e-4fa3-8afe-4d5f0f82e007,bce14ecc-90ed-4883-aefe-0cf7546b81c1,Address,city_typo,city,Landeck,Landek
9ce2b312-92f9-4c4d-b726-451d8626d37d,690c6423-bdc5-4cc2-ba76-ea24f8d38b33,Address,postal_format,postalCode,3684,3684 
4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c,460c71e6-17eb-4b7b-be15-2bd6c6768c2f,Address,city_typo,city,Oppenhuizen,Oppenhuizzen
5cec4a02-53fd-4a5f-997e-2f9b5f67b370,4c6595d7-ce56-4861-86fc-611e0d360134,Address,city_typo,city,MÃ¼rzzuschlag,MÃ¼rzzuschlga
ea0d57eb-4b8c-4413-8556-eaef6e48ba72,e3d0eb07-e7df-449c-a75d-7d6b6c2bcbdb,Address,postal_format,postalCode,5788 LP,5788LP
c8a70639-eb11-47b3-a7a9-c3787c65c1e5,4c177a82-236d-40b7-84f8-29572dab5f8d,Address,postal_format,postalCode,5579 YN,5579YN
55ccfce4-579c-4e67-a446-26e400650544,9a95883b-c2a7-4963-b8b2-675da553767b,Address,city_typo,city,Barendrecht,Baerndrecht
c13e66af-3c95-40d3-be2a-ad3e82221345,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
a115a910-b92f-426b-bcdd-6c4f71ca581e,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
eb63d7ef-1540-454d-a644-d4f4e0985dd3,e206b82d-900b-4c7f-bb13-b1c3f9ca9afa,Address,city_typo,city,KÃ¶flach,KÃ¶lach
1b67ea42-03c4-4edf-b04c-b53be3a80de7,a7fbf6d5-ae90-45d2-9c96-970a821e7498,Address,house_number_suffix,text,Verena-Riedmann-StraÃe 92,Verena-Riedmann-StraÃe 92B
a816e6c7-8975-4e81-b947-c92f7f079d7d,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
f26ce972-e1da-4dd8-aa09-7bb2c187715f,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
a5acf1da-2eee-4c46-b558-1ebb398a0e87,32729be0-5943-4511-83c0-38609d01199d,Address,house_number_suffix,text,Kadri Island 34,Kadri Island 34C
d4e3fd71-e861-43fd-bca1-248409aaae6d,40db2149-6c28-459f-9ca6-d181578c04a6,Address,city_typo,city,GfÃ¶hl,GfÃ¶lh
8a8c150c-c290-461f-9616-b10d03889405,32f01b7b-c24b-47d0-87e6-f2bb69945307,Address,postal_format,postalCode,5137 CW,5137CW
fdb3242a-8ac6-4689-8d07-3934be8c80f8,09b747b4-645e-4aec-8892-f7ca2748601f,Address,house_number_suffix,text,Carlijnsteeg 86,Carlijnsteeg 86B
25453a55-4e53-4609-9f92-c54bfb98c8d5,85f95395-8ddf-446a-b694-e5ad1d4d83b7,Address,city_typo,city,Blokzijl,Blozijl
e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc,090c61e7-74fe-459c-aabf-c1bc48291a7c,Address,postal_format,postalCode,24650,24650 
8147a8f4-5f0e-4320-b7f6-0e7f75f2bc20,160eedc2-1207-4cc9-b6c0-b9041341c829,Address,city_typo,city,Sint Jansklooster,Sintn Jansklooster
728c5b24-41d3-4af3-9448-f5239141441d,9e1056b8-efb9-4145-bd9d-ab3ef5d7fefe,Address,city_typo,city,Gmunden,Gmnunden
0ce131dc-eece-4051-94b6-35d80f23d695,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
1b770deb-6f51-4a78-bea2-a33a51d11bcd,48766dfd-e55f-4805-95b9-cfbc01ce6436,Address,house_number_suffix,text,Sophiepad 68,Sophiepad 68B
13ea5afc-0fdd-4282-ac31-a254074fbe49,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
1a874912-066d-4941-9f7d-c765031c8276,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
e41e0111-74cf-4b94-8c89-f3182e22365c,3bcd74ea-220c-4345-8685-93f365379959,Address,house_number_suffix,text,Neubacherweg 43,Neubacherweg 43B
f26b659b-f85c-4c9e-8f13-0e07331fcd72,86b51aad-f345-423d-a286-919fcadb87ad,Address,postal_format,postalCode,4114,4114 
6af26631-1761-41c2-b6c5-5e3ba203b291,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
e6ab5199-de93-4896-bada-5a662fa0823a,28d0ece8-d950-47f6-a601-2b6253510e3f,Address,house_number_suffix,text,Stenpad 39,Stenpad 39C
0534756e-86ae-4731-ba72-ec894d34b9c9,e5c8abfe-b05a-44a6-8955-eee78d3863b9,Address,postal_format,postalCode,2501 AW,2501AW
5f3fa533-e28c-4c3c-ad82-5ea8dda9a02a,b2041ff4-3cb0-4bce-b725-f1d3253a4d6d,Address,postal_format,postalCode,74582,74582 
d60bf186-1f74-4bce-8bdd-8f5605ef0126,b0a1bbbd-0143-4176-822b-cdec9c8be378,Address,city_typo,city,Mautern an der Donau,Mauterna n der Donau
b5f5cf3e-3ae7-4934-88ee-fc0581b02aef,00d70e42-4243-4b93-916e-d62797a2c011,Address,house_number_suffix,text,Ellergasse 123,Ellergasse 123A
6659150a-4287-4640-bb86-058b00ce4721,e77880fa-cc41-4e8f-bbb2-e2dfee69b832,Address,house_number_suffix,text,Voglring 145,Voglring 145C
053fdce6-f7c7-4ec0-892b-b17953fad41f,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
e5edb852-dc92-45bb-9747-f8d5b12460bf,bf51c991-3d2e-448d-a4f4-a4b01941c2ea,Address,house_number_suffix,text,HofstÃ¤tterring 12,HofstÃ¤tterring 12C
de8e3228-aa64-4f16-b035-50885a2bf7fe,27721791-1f41-40fb-8d37-23ab2bd95f6c,Address,city_typo,city,Lake Andreshaven,Lake Andresaven
a75a7cfe-d10a-4fe7-96f9-9be1aefe132b,8021a785-94c4-4ff3-a5f7-ff7a9d6c47b5,Address,house_number_suffix,text,Milanpad 127,Milanpad 127B
7176d181-3e2b-4653-a258-edf30ff0952a,bb0f7d7a-1b52-4038-b5e6-a59149ba797b,Address,city_typo,city,Vainmouth,Vainmoutth
87a35077-5d37-4869-9b91-cfb5de4f4739,c13948a3-d811-48d1-ac34-74af4a87d201,Address,house_number_suffix,text,Berendpad 16,Berendpad 16A
dc413314-7f1f-4654-a90a-a00650807f5e,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
d82d87e4-4040-4119-8655-114404f896dc,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
485469ec-46dd-46c1-ba14-3f637f33d5b1,82305a8c-9854-4dc6-b6c2-2414e5e80a16,Address,city_typo,city,Boerakker,Boerakekr
531d07a1-ad26-4be4-8adf-4be2468f6365,8e9ec503-dea4-43a5-a2b0-819cc4c78c2e,Address,city_typo,city,GÃ¤nserndorf,GÃ¤nesrndorf
7586fe0d-7973-414c-9f73-b8445afc9598,a6b8e257-5f79-448a-8293-ec98e1f1a5ef,Address,city_typo,city,Tienray,Tienraay
52863cd3-658d-418f-95ee-9dd716d9b315,08939b26-907a-4a94-bf65-2e215c532482,Address,postal_format,postalCode,6794 GH,6794GH
dfd030d2-232d-4c75-bc20-8bb30de5a69c,0b5b8794-f5d0-4b35-b422-7e4a226db335,Address,postal_format,postalCode,89155,89155 
19f8b828-a40a-4ab8-aea4-e39843f26ed2,5d39cd1f-7f04-4b7c-9e9c-013d3642d6f2,Address,city_typo,city,Schrattenthal,Schrbattenthal
1377dc4a-4aea-465b-acb0-4a442c040f51,0ef1323a-eaf6-47cf-a108-00b93f8c6279,Address,house_number_suffix,text,Kiil Parks 137,Kiil Parks 137B
10587f45-2539-4215-a3c0-b46981001b5e,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
f4e1680b-05a0-4c72-b22a-4fc63f2de8a8,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
17fafba0-9a4e-4610-9c5e-a35b866294bf,03b08d7c-85b3-427d-aa42-c54c9cd30c7f,Address,postal_format,postalCode,1868 RZ,1868RZ
3ed2b25d-c4cd-4891-9e4f-55e56cf20ece,88f64da9-4187-41fa-9dbf-9e5d8fa5e6dd,Address,house_number_suffix,text,Tiina Fork 142,Tiina Fork 142A
7b23d692-e0e3-4a85-8a01-1217b7f7b36b,d7bd2105-8828-4459-8197-f9d67529f2bf,Address,city_typo,city,Bad Hall,Bad Hhall
9c195380-9b00-44f3-8cd6-b053f952eb70,7eb2dd0d-2a7a-4ed8-9e2e-6f78ef57ae7e,Address,house_number_suffix,text,Esmeeweg 105,Esmeeweg 105C
6bd2729b-a516-4d17-a71f-767485883d44,b865d90d-438c-4435-9fcd-bd3337391503,Address,postal_format,postalCode,5250 EI,5250EI
01f33f11-e544-45d5-9df5-f725d31b6f93,e1fa5058-9f48-420c-8a8e-5f27d685599f,Address,postal_format,postalCode,3252,3252 
84f3ffce-29d5-491a-9abb-092d28d483ca,9fb01943-543d-4cad-b949-00d3e67c1cbb,Address,city_typo,city,Baden,Banden
24aeba79-e4b8-4987-98ba-0f0e120d7126,6194a10b-9baf-4ce4-80ce-a10280011e62,Address,postal_format,postalCode,6578,6578 
7192b7fc-a3cf-4324-b0cf-0b93d6e5586b,dbc7ec5e-dda1-42ab-b53c-dc39a4ec060e,Address,postal_format,postalCode,1207,1207 
c14826b8-ab2a-4ee2-9bdd-3860c4cd6141,40569bd9-1fa6-4f6a-92f5-d33485e0a775,Address,city_typo,city,Zijdewind,Zjidewind
94d7f681-d551-4e14-a18d-99ce20fa5cd3,439d5610-e69f-4605-9cb7-c7034c4711fa,Address,city_typo,city,Viksburgh,Viksburfgh
21a5ac1d-3093-48ed-b7e5-a1ef573ad5d8,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
914393c7-a5c6-483d-9223-1b411aba80c6,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
085c52f0-f19d-49dd-9bb6-cafb82acaff5,18d06363-33a3-4270-b09d-85f70345b159,Address,postal_format,postalCode,64165,64165 
5b34a62a-cfc2-40da-838e-0b04ec52cef1,ed98cf46-6f99-4b16-b6a5-2cbdeb453baa,Address,house_number_suffix,text,Neumayerplatz 30,Neumayerplatz 30C
fd8890c4-1e59-42d9-b540-bbdd3421a505,603fe05e-5722-49e4-acdf-96ceff4b827b,Address,city_typo,city,Wieselburg,Wieselubrg
62d33a20-d1e8-41d6-8041-39adc89ab359,9d18d946-ed94-4a1b-9eaa-9ea7c3949e2c,Address,house_number_suffix,text,Ossipov Crossroad 139,Ossipov Crossroad 139A
fbb2b573-d757-49e8-96ee-7a6cc271a2b9,e579f198-317c-4ece-b7fc-c5bf8a5d12ba,Address,postal_format,postalCode,54606,54606 
15038b35-a28e-49e8-abb9-ac7bf62efe5e,bb60862f-af1f-404d-949e-56075757da63,Address,house_number_suffix,text,Fatimasteeg 138,Fatimasteeg 138C
2331b262-75b1-4d44-94d2-88517042924d,4e1e9f95-d091-4770-b94c-cf160c9447c4,Address,city_typo,city,New Roman,Ne wRoman
e8bb1f29-98d3-4b06-a454-5742d6591826,ae4566ba-a4b5-4ee8-be6c-ba8ae4ce50df,Address,house_number_suffix,text,Jennifer-Bernhard-Gasse 77,Jennifer-Bernhard-Gasse 77B
68adc28f-8463-416a-be65-6befe0efc989,83db4d16-3f67-4b17-80b4-21207225f64d,Address,city_typo,city,Radenthein,Radentein
4a10574e-dda7-43ea-b38d-5f863431d279,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
ea31e67a-e168-4205-bc0a-94de4e245cf7,94dd7ab7-6546-4697-86e2-05e30aeb3bc1,Address,postal_format,postalCode,4634,4634 
bfd81305-78ce-4c41-9cc9-31187fb5a235,c6ac38c7-e833-4b21-8626-a21d2c9b44d7,Address,house_number_suffix,text,Damianhof 129,Damianhof 129C
f3bca372-cf16-44c7-ad94-4be621f374b3,2cf0fdfe-d5eb-4785-905b-08f3dae6fd55,Address,city_typo,city,Slijkenburg,Slijkyenburg
d6b0d495-3961-4bfb-956a-5e5a2627f1dd,ef376f17-22fe-4c69-98bf-ae45f6407bcd,Address,house_number_suffix,text,Villemson Ranch 78,Villemson Ranch 78C
77a80880-df3e-46e1-81e9-43aea0a11c11,6ffc6c46-5ea2-4802-9598-55dc37817dc9,Address,postal_format,postalCode,5414,5414 
1067b9cd-0dac-47b3-a876-8dbbcf923e49,76f760b6-54c8-4bdf-ba2f-ee3158a775c1,Address,house_number_suffix,text,Laureen-Heindl-Gasse 109,Laureen-Heindl-Gasse 109C
cb269dc7-d941-4a69-ac76-2f0c1c611bd7,a35625fc-420e-46fd-b7f5-81b64aee1fee,Address,postal_format,postalCode,9765,9765 
1495d728-ce68-45d4-9427-a7e3d7c9fbca,36efc9b9-4c27-4f6e-8491-9b9920be6b9f,Address,postal_format,postalCode,1500,1500 
edb8a483-c652-43ab-865b-b8d7f5199484,ab9490ba-fe0b-4368-8434-df18716b90b1,Address,postal_format,postalCode,4694 LZ,4694LZ
fd768f63-5163-4e1d-8df7-a26786fadb0e,b8b2e7a9-0d5b-4e5f-95f4-7c4c571b7f50,Address,postal_format,postalCode,8336,8336 
931e0d80-fc7e-4ebb-9616-7a2f57a47b99,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
11b5d536-2321-4a85-9849-fcbd023dfe46,e6539771-9de0-4054-89f9-19efeb12ae7f,Address,postal_format,postalCode,7370,7370 
d9f1b249-8bf4-4ccb-9382-ed7813751d5b,cef0c6f3-1876-4ff6-9d30-bfc1221befaf,Address,city_typo,city,Port Antsmouth,Pocrt Antsmouth
1291b3fc-32b3-4a9c-ba43-e1e46bb35fd3,ab4a8608-44e9-43f5-a0b0-e2db732ad76a,Address,house_number_suffix,text,Jekaterina Lake 44,Jekaterina Lake 44C
9a0500d0-a29d-44c0-98a6-00384d94fd8e,fba66488-9c22-4940-9f37-5fea664befd8,Address,house_number_suffix,text,Aasa Land 144,Aasa Land 144C
d24e3104-1dd2-4234-a131-24bd01275a63,6449111d-3974-4f79-a3d1-9c8940e97ee0,Address,postal_format,postalCode,9040,9040 
6606a99b-2f90-4d38-afc3-3c2d60c00bd9,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
8e215cad-70b4-4cad-ab76-e57760fb32f8,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
c2ce6c9b-7e9a-4d18-a27c-bc27bb7f99c0,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
9e730261-181a-40c0-b9e5-399e55a0fcb3,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
e9b33269-bd4c-47dc-9c8f-43e5c5b24dc7,adf63ba8-a909-4225-8b73-179ea0052ed0,Address,city_typo,city,South Meelis,South eelis
9c9da0d2-9087-4f0e-9206-d547d6a2c182,c9ca5d45-7f5e-4867-b947-55587e8ce3b8,Address,house_number_suffix,text,Elisabeth-RÃ¶ssler-Ring 94,Elisabeth-RÃ¶ssler-Ring 94B
fe00e4e7-2ae4-4aaa-aea6-d7bfcac57b0a,e2069b51-39c3-4ca6-a2d8-a94c0147637b,Address,postal_format,postalCode,5724,5724 
9cdeb3e6-0870-415c-afcd-81b5d24bace4,1557608b-eedb-4d9e-a29a-0f9c5b2e9a11,Address,postal_format,postalCode,64161,64161 
2cb4fe96-e989-42c9-be2b-668237b1b3c4,b6b24330-28dd-439a-b919-e4472734bc23,Address,postal_format,postalCode,9775,9775 
e775f27e-2ec0-42f0-9310-0ac51932263c,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
0cc36d8c-7786-4fe5-9675-ebf74fe30c9a,54f37d27-a279-429b-9e10-796af61538f3,Address,postal_format,postalCode,3787,3787 
9dc701aa-ccd3-4640-987f-8fab8eeec716,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
a2717e89-710e-4f7c-9191-08b063dfcae1,85794d39-fb7c-4a4f-b41a-8ffaed361a26,Address,postal_format,postalCode,55098,55098 
c477cdad-05b7-419c-8846-6f9c4563a8eb,97e1eca0-2d7e-45fd-94cd-cadcc6375e8f,Address,house_number_suffix,text,MÃ¤esalu Locks 135,MÃ¤esalu Locks 135A
5a0f870b-de42-497f-9a8d-f5c75e3b8278,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
481bca1c-84ef-47a9-b8e8-74368e997242,ff05742e-cf8c-455d-84fe-0a73a1ff4cfe,Address,house_number_suffix,text,Timon-Ecker-Ring 43,Timon-Ecker-Ring 43B
cdd1e166-3317-4126-a0cb-72ad45f4eaa8,c699987b-507a-43a9-9026-b9160dfca608,Address,country_expansion,country,EE,Estonia
e89573f3-f273-49f1-af4a-4da53dea39b8,634e5e52-82ff-4857-8cfb-77fe9b5fcf5e,Address,country_expansion,country,AT,Austria
6c910628-26c2-4bba-bdd2-071a8a0492d9,bc06fcfb-0a6b-43ab-84ab-782b7bd7e80b,Address,city_typo,city,North Tiiuville,North Tiivuille
662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8,a0f82a03-98f8-42f7-b337-098f57902469,Address,country_expansion,country,NL,Netherlands
