identifier,contactType,phone,email,availableLanguage,fax
87fde43c-9c72-41e4-ac1a-c8a3ed51fa2b,Emergency,544.622.9322,Green.Respiratory@dept.healthcare.org,['et'],742.994.3126x2390
208d549b-6b0e-4d01-80dd-28b3acea35a3,Emergency,(778)908-5327,Green.Urologic@dept.healthcare.org,"['et', 'en']",643.515.7458
09b12bc9-8805-4048-b53a-7cec4fbf545a,Referrals,+31(0)72 1174446,Nash.Midwifery@dept.healthcare.org,['nl'],094 5710437
0ed91a32-4f0f-49db-8b6a-3fea01cf7f93,Referrals,0090 292719,Nash.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",+31(0)082 111913
2360db82-1a14-4f91-8a34-065b2b058a0e,Information,+3168-2180831,Nash.Pharmacy@dept.healthcare.org,['nl'],+31(0)585-898643
bd966783-41ff-4f63-a4a3-b63500513063,Staff,(0221) 772442,Nash.Gynecologic@dept.healthcare.org,"['nl', 'en']",025 5318724
5b5eea1f-8eac-4752-a34a-d5b9fd72a908,Referrals,053 6068424,Nash.Nursing@dept.healthcare.org,['nl'],041 5604324
d042c1c8-4900-44e6-a873-6d8a12ee6e46,Appointments,040 0925263,Nash.Anesthesia@dept.healthcare.org,"['nl', 'en']",(0083) 787995
bbda98aa-ae43-4b71-b8ec-fe833a614c6c,Referrals,+31(0)903-976622,Nash.Neurologic@dept.healthcare.org,"['nl', 'en']",+31(0)67-3412904
6ca1c7a8-ba71-4935-89d9-a4015207cce5,Information,(071)-4954446,Nash.Hematologic@dept.healthcare.org,['nl'],0788 364600
8e4e7077-71e5-4207-861f-f6a278c49995,Appointments,001-379-429-0953x4613,LopezKey.Midwifery@dept.healthcare.org,['de'],+1-572-275-7274x758
0b5560b6-31ce-4544-9707-f76cef137c97,Information,4776198027,LopezKey.Midwifery@dept.healthcare.org,"['de', 'en']",345-327-5051
7c7e8bd2-f193-48ca-844d-d831dad389fe,Emergency,(676)926-3634x12755,LopezKey.Musculoskeletal@dept.healthcare.org,"['de', 'en']",732-472-5372x18997
006287fa-dd33-4a90-8317-310ddb2101c5,Information,642.328.2731,LopezKey.Speech@dept.healthcare.org,['de'],3614677220
b3e1da11-73de-4a9e-87f3-aa2b2c0eb235,Emergency,352-764-2213x857,LopezKey.Dentistry@dept.healthcare.org,['de'],864.370.2527x33127
a3328206-f963-4ee1-96f9-012957edb96b,Appointments,684.940.9924x3881,LopezKey.Otolaryngologic@dept.healthcare.org,"['de', 'en']",(810)878-8899
ce5e761b-7b59-41c0-bd08-b032f9ad5202,Referrals,(601)580-2105,LopezKey.Primary@dept.healthcare.org,['de'],001-510-232-5689x56360
e20e2224-47d3-4352-8019-fdfa510020c1,Referrals,875-786-7548x4785,Williams.Midwifery@dept.healthcare.org,"['de', 'en']",(540)337-4662x2732
f059a06d-d7fa-45bc-9dc1-1ea22f06771e,Referrals,5807119229,Williams.Gastroenterologic@dept.healthcare.org,['de'],(911)667-2598x393
b5e2d9ff-fcb0-407f-b212-78352b4d0a93,Information,381-716-0035x63569,Williams.Toxicologic@dept.healthcare.org,['de'],779-474-3605
deb5b9e5-d838-43ce-b444-8cb3be767191,Referrals,001-616-747-4060x712,Williams.Speech@dept.healthcare.org,['de'],492-377-0952x6042
2b243c58-9743-4bc8-bba4-35db5c0d4feb,Appointments,713-613-7306,Williams.Emergency@dept.healthcare.org,['de'],(894)778-0476x370
60c3746c-bc6b-404b-9a3d-4eac1e682c1f,Emergency,(844)892-6012,Williams.Gastroenterologic@dept.healthcare.org,['de'],319-438-1357
3027bdbd-981f-45ed-8c7c-9761a617fe49,Referrals,(773)284-9912,Williams.Oncologic@dept.healthcare.org,"['de', 'en']",+1-754-683-9409x651
6e95a644-022b-4290-a685-b54ed17d4cc0,Emergency,369.274.0297,Williams.Public@dept.healthcare.org,"['de', 'en']",+1-801-626-6923x81006
08415966-ad7b-487f-befd-e1439889cbe1,Information,(678)703-5729x33031,Williams.Gynecologic@dept.healthcare.org,['de'],542-829-6406x19726
396836c7-7c79-4d7c-a64a-aa398354e04f,Referrals,001-318-412-2405,Williams.Dentistry@dept.healthcare.org,['de'],+1-589-928-6405x208
b235872f-f682-43bd-8174-dc65f9646b27,Referrals,347.571.9451x65015,Brady.Endocrine@dept.healthcare.org,"['et', 'en']",001-900-504-7180
c2324d72-03d0-4575-94bb-58bd4e8b1b51,Referrals,001-999-641-5126,Brady.Gastroenterologic@dept.healthcare.org,['et'],(449)232-8774x711
81190840-8a64-44fd-8b58-46c879e32aa0,Referrals,654-695-1507x9259,Brady.Musculoskeletal@dept.healthcare.org,['et'],207.723.5310x6769
231e58b0-1acd-4824-83ab-4db80e45aea5,Appointments,9047689415,Brady.Toxicologic@dept.healthcare.org,"['et', 'en']",553-308-3780x650
f421e7e0-5c56-4c5c-89d2-30412c05fec3,Appointments,+1-245-243-6001x29592,Brady.Cardiovascular@dept.healthcare.org,['et'],+1-829-821-2282
5d81778a-5ef7-4581-af71-f4aead1c4859,Emergency,463-459-4238,Garcia.Psychiatric@dept.healthcare.org,['de'],915.499.8919x25474
44a07ecb-5fb2-4686-8bee-3f1d5fc97072,Referrals,+1-752-463-3297x96930,Garcia.Public@dept.healthcare.org,['de'],5768910649
4f5a41c7-0fa0-4b35-a7b1-13deedeeefbd,Staff,(825)518-9729,Garcia.Midwifery@dept.healthcare.org,['de'],001-224-907-5758x349
cbce125b-da1c-4162-b87e-3cae01b62820,Information,+1-962-449-8326x975,Garcia.Renal@dept.healthcare.org,['de'],6968654247
86d26605-33d6-4c61-a8f8-a67abdf76a13,Information,461-244-2234x2253,Garcia.Surgical@dept.healthcare.org,['de'],724-394-4204
cd1fe22d-965d-4317-ab5e-68c2e3d86d14,Staff,416.261.9485,Garcia.Primary@dept.healthcare.org,"['de', 'en']",8263505589
35331bc5-5abd-452e-a300-47d0085d7943,Information,(891)563-5112x43236,Garcia.Gynecologic@dept.healthcare.org,['de'],708.746.3819
53ec7d88-1994-49c4-8995-e98cc82dd858,Information,519-441-3491x16725,Garcia.Pulmonary@dept.healthcare.org,['de'],520.890.7788
7a9f3f59-c92c-463c-8309-28ae79dac846,Information,672.893.9656,Garcia.Podiatric@dept.healthcare.org,['de'],(629)287-1395
c078dac2-bb2b-46f3-ad6d-3a646d2b0123,Appointments,9987000694,Garcia.Anesthesia@dept.healthcare.org,['de'],+1-208-361-6405x0051
3d361779-8dfd-4010-a7ce-5dbadce4708a,Staff,(079) 4630887,SantanaShaw.Urologic@dept.healthcare.org,['nl'],+31326 713312
7e43c0b7-b356-4e54-a7b9-528c63f72b5f,Information,+31(0)046 977965,SantanaShaw.Gynecologic@dept.healthcare.org,"['nl', 'en']",(014) 8835438
689a0ced-3e14-44b1-9a00-cb0031f1f4f4,Emergency,+31(0)53 6734856,SantanaShaw.Respiratory@dept.healthcare.org,"['nl', 'en']",+31977 121844
44587bbe-0a66-4218-a13b-be30b8b7da07,Appointments,(099)-0102983,SantanaShaw.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)56 2847314
9dadf9e4-cebd-49bd-b77d-a5f9618a327d,Referrals,+31(0)02 0865150,SantanaShaw.Rheumatologic@dept.healthcare.org,"['nl', 'en']",(0834)-606772
0f33131c-98ec-42e1-bccc-a57a3b1eadb0,Appointments,+31419-921707,SantanaShaw.Dentistry@dept.healthcare.org,['nl'],+3146-2082263
746e80c4-41fb-4b2a-8fee-b9b05e9bc37d,Information,048-5521781,SantanaShaw.Primary@dept.healthcare.org,['nl'],+3122 5638455
b5f1e073-d379-4278-9362-5c7f1c71b0af,Appointments,+31(0)71-1726268,SantanaShaw.Anesthesia@dept.healthcare.org,"['nl', 'en']",056 4421978
8dc78aa7-22ee-475c-a88a-1c8181cd34bb,Information,034 8340854,SantanaShaw.Surgical@dept.healthcare.org,['nl'],+31(0)203-943740
7648fb30-2d6d-4fa9-9859-792c2a865fb4,Appointments,+31(0)73 0808776,Chan.Rheumatologic@dept.healthcare.org,"['nl', 'en']",0759-981290
a0a8175d-88f1-4464-85e8-b8d8966f92d4,Emergency,(0953) 248826,Chan.Diet@dept.healthcare.org,['nl'],+3146 3195626
c2555384-f868-44ec-9163-38135b0f0d7c,Emergency,+31(0)40-3753150,Chan.Gastroenterologic@dept.healthcare.org,['nl'],+31(0)639-636510
4b080778-534b-4cd2-a338-ccfd6f3d0471,Information,+31(0)38 7027910,Chan.Endocrine@dept.healthcare.org,"['nl', 'en']",074-3882542
a6fee832-6b63-419e-83bd-e688439983f1,Referrals,+31(0)70-5750575,Chan.Infectious@dept.healthcare.org,['nl'],(0118)-449657
f35fd4a8-05e1-4a9a-a643-7b65c63c3d08,Staff,(089)-6304883,Chan.Toxicologic@dept.healthcare.org,"['nl', 'en']",(0186) 180455
45bae81f-7b6f-4e55-8013-6ca46810ae35,Emergency,(042) 3373345,Chan.Surgical@dept.healthcare.org,['nl'],(0952) 163399
37eb9bfb-4ec7-4b01-b6cf-a3f8fc72dd60,Staff,6055174476,Smith.Dermatology@dept.healthcare.org,['de'],+1-885-789-1565x18297
5b1e40ca-ecba-414d-816a-03fba7a120a0,Emergency,001-868-851-8970x3860,Smith.Midwifery@dept.healthcare.org,"['de', 'en']",001-688-531-1568
58edb6ee-c235-470a-972d-982d0079a59f,Emergency,428.340.1727x482,Smith.Musculoskeletal@dept.healthcare.org,"['de', 'en']",+1-838-927-0185x56531
ef85acba-abff-4cef-919c-91fea8abe4a5,Information,+1-441-795-0924,Smith.Radiography@dept.healthcare.org,"['de', 'en']",736.858.0559x7376
1cb2cb16-bd9f-4617-ae4a-5c81363ae3bc,Appointments,+1-916-238-0262x16583,Smith.Speech@dept.healthcare.org,['de'],313-281-1819
c326fbf2-4731-4680-9275-07dd390cfd7e,Emergency,(972)853-3296,Smith.Podiatric@dept.healthcare.org,"['de', 'en']",2924904106
b6c843e4-1325-4452-ac29-c1bfb0791b94,Appointments,(576)959-0019x977,Carter.Cardiovascular@dept.healthcare.org,"['et', 'en']",504.730.3584x06533
756132a4-739f-4249-b038-f3af2fd37e43,Information,491.388.2159,Carter.Pulmonary@dept.healthcare.org,"['et', 'en']",001-346-443-2133x440
73e3cabd-21a5-423f-b8dd-43bd3f97f4f8,Referrals,279.871.5682,Carter.Cardiovascular@dept.healthcare.org,"['et', 'en']",+1-599-929-2658x8335
fdcafb55-d386-458c-9341-16e3074af7dc,Referrals,518.996.4982x3071,Carter.Optometric@dept.healthcare.org,"['et', 'en']",294-440-9541x0907
f109bc67-a0f8-4547-9713-88efc973c4e3,Appointments,759-797-0897x64903,Carter.Oncologic@dept.healthcare.org,['et'],226-836-0049x83429
540f3137-d09a-43b5-ba92-3a649cf31dca,Referrals,668-518-7344x0594,Carter.Pediatric@dept.healthcare.org,"['et', 'en']",001-445-584-4671x163
9d2e5daa-3788-47ce-bcab-7a91183947ef,Staff,349.910.0138x6581,Carter.Anesthesia@dept.healthcare.org,['et'],577-204-8875x9728
623fc5b9-976d-4953-a47f-1aaf5875de0f,Staff,426.623.0577x154,Carter.Urologic@dept.healthcare.org,['et'],9387443171
536ff84c-82c7-4e62-9f61-7ff963611515,Appointments,010 4402155,Riggs.Emergency@dept.healthcare.org,"['nl', 'en']",027-6331162
275ab60d-7b1e-4ff7-8476-d9681803b6e7,Emergency,(0590) 188424,Riggs.Community@dept.healthcare.org,"['nl', 'en']",+31616-048469
3922c73e-84d7-41e2-a0c5-f3291ea2d7d4,Staff,(0846) 477996,Riggs.Psychiatric@dept.healthcare.org,['nl'],(0303) 524308
87e8b9a7-1116-4820-a76d-4b32212178c7,Emergency,+3110 1269407,Riggs.Geriatric@dept.healthcare.org,['nl'],+3139 9880320
8cff3e99-1e8e-4d52-aab9-c1851af0ed28,Staff,+31(0)720 904314,Riggs.Hematologic@dept.healthcare.org,"['nl', 'en']",0773-498674
901355e7-a6fe-434f-a6bd-a493a18b020e,Appointments,(008) 1065335,Riggs.Plastic@dept.healthcare.org,['nl'],+31(0)10-7644694
fa17cbeb-6f9f-41b3-9605-e8bc77abb7f8,Information,(0605) 867996,Riggs.Otolaryngologic@dept.healthcare.org,"['nl', 'en']",0991-242898
cabd877d-48be-4890-9a9f-454686003bbc,Information,(0098) 416565,Riggs.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)350-019861
e3677779-cd45-4722-bf9e-c8b457b0757b,Emergency,0426-963913,Riggs.Primary@dept.healthcare.org,"['nl', 'en']",0724-240035
433ca80a-1b3c-4c49-9776-77c7555e4565,Emergency,(074)-6598211,Riggs.Pulmonary@dept.healthcare.org,['nl'],+31(0)641 894827
aa9bb48d-2134-44aa-bc8f-167a04d6466e,Information,516.929.9513,Mathis.Laboratory@dept.healthcare.org,"['et', 'en']",001-691-983-8727x95321
00d2ff48-c92f-4d5b-8f67-59680a0110c1,Referrals,538.395.0218x13265,Mathis.Toxicologic@dept.healthcare.org,"['et', 'en']",(532)537-9645x24465
dfb0d760-9ace-4bd2-aae1-d0eee5efdaa5,Information,+1-404-437-2028x35763,Mathis.Laboratory@dept.healthcare.org,['et'],+1-578-992-0906x20396
b15fd5e8-fc3a-49ce-a2c5-a15cb3d7f89f,Staff,+1-557-350-1390x164,Mathis.Psychiatric@dept.healthcare.org,['et'],935-578-6833x61770
98ed2175-7eba-4a36-994a-5bfdcf3f0e62,Information,913-765-4098,Mathis.Primary@dept.healthcare.org,"['et', 'en']",+1-715-440-4006x5079
2fd35a4b-d18d-43c5-8532-25fe375c61ff,Staff,001-713-521-4775x023,Mathis.Cardiovascular@dept.healthcare.org,"['et', 'en']",3048290745
0c1b3c26-325c-4827-9f19-f370b83271dd,Referrals,5452299746,Mathis.Diet@dept.healthcare.org,['et'],(784)326-4940
85573355-b5f2-4c1d-909e-72632a8a9952,Information,(0945) 365865,PriceRobinson.Gastroenterologic@dept.healthcare.org,['nl'],+31664-381415
81fa55ad-573f-4cd6-8413-63f58ca9db0b,Staff,0257 193634,PriceRobinson.Dentistry@dept.healthcare.org,['nl'],009 5894508
06f7302d-62bd-49ae-a072-6dd9e0738191,Staff,(0361) 141526,PriceRobinson.Emergency@dept.healthcare.org,['nl'],+3113 1233851
e73243e6-d087-40dd-a6b6-f42c360ae10c,Appointments,(031)-9509423,PriceRobinson.Obstetric@dept.healthcare.org,"['nl', 'en']",0879 859362
2cf6c298-413b-4c6d-aacc-59ee9875f4f2,Emergency,0740 190587,PriceRobinson.Respiratory@dept.healthcare.org,"['nl', 'en']",+31(0)97-1305645
dc07f7ba-1aa1-4d8f-ba0b-aab0663b1799,Referrals,+31926-844529,PriceRobinson.Endocrine@dept.healthcare.org,"['nl', 'en']",013 7153472
af2b8e1b-fe5f-4e3b-9c19-85fceda86200,Appointments,032 1567698,PriceRobinson.Musculoskeletal@dept.healthcare.org,"['nl', 'en']",+31(0)095-224292
677ea36d-9c15-4ae0-a3a9-4da989b923d4,Appointments,+31298-978166,PriceRobinson.Emergency@dept.healthcare.org,['nl'],057-9567127
93345811-d480-4956-88f7-07ca20d086a6,Referrals,+31(0)98 7338672,PriceRobinson.Neurologic@dept.healthcare.org,['nl'],098 4481074
f5b9cc00-6c51-4441-b9d7-e05aafde15ec,Referrals,0901-133345,PriceRobinson.Rheumatologic@dept.healthcare.org,"['nl', 'en']",+31(0)86 3381050
b2205194-ab2d-4221-bbf7-ade9620fe455,Referrals,+31(0)77-5923559,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31(0)96 6558627
02483212-f702-4321-a90a-684302bbc635,Staff,090-0938555,WilliamsWilliams.Community@dept.healthcare.org,['nl'],+31894 020185
627a91fe-afdb-444c-a5c2-2565bf0f959f,Referrals,(0180)-741517,WilliamsWilliams.Dentistry@dept.healthcare.org,"['nl', 'en']",+31866-189026
4a6e9dde-750e-47a7-beaf-e5b2f6ecd320,Information,(054)-1527076,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",0530-539813
68159dd7-e780-4601-9430-efd12d92532d,Referrals,038-4595699,WilliamsWilliams.Dentistry@dept.healthcare.org,['nl'],+31(0)16-3037583
c838435a-c5de-42ff-8577-c89bbbc173c7,Staff,+31209-986267,WilliamsWilliams.Community@dept.healthcare.org,['nl'],047 5469681
fd328aa5-7b82-4faf-9787-fdcd92942cc6,Appointments,+31(0)559-254972,WilliamsWilliams.Infectious@dept.healthcare.org,['nl'],(0417) 241258
a1ba4586-e54d-47a1-8260-845744ab05ee,Appointments,+3105-5131860,WilliamsWilliams.Oncologic@dept.healthcare.org,"['nl', 'en']",+31(0)943-281583
4b833e20-73bb-449a-8096-34b215d3c9ba,Staff,0506-090390,WilliamsWilliams.Gastroenterologic@dept.healthcare.org,['nl'],+31(0)138 665113
3b4e134a-8367-4cb1-909c-0f916e999c46,Referrals,+31486-719061,WilliamsWilliams.Endocrine@dept.healthcare.org,['nl'],+3148-0052135
ef1cc4d8-e21d-4459-994e-36b30e016456,Referrals,876-767-5502x71852,Daniel.Neurologic@dept.healthcare.org,"['et', 'en']",7762925773
9d1a45ce-abdc-4286-9d33-37cbfd61c6fc,Information,507-800-2072,Daniel.Dentistry@dept.healthcare.org,['et'],(203)528-0312
badf79f7-b45d-472e-b078-c9f4db0d4810,Appointments,(373)813-7056,Daniel.Physiotherapy@dept.healthcare.org,['et'],(669)386-4268
ece6ce51-ceea-4c09-9b10-61e27efc5b0d,Referrals,688.430.5334x4664,Daniel.Primary@dept.healthcare.org,['et'],9322973887
b964a0c7-a670-4775-a8d4-4ca7918a4325,Emergency,001-842-534-9974x42438,Daniel.Surgical@dept.healthcare.org,['et'],508.224.9534
e7b550fa-b56b-4796-ad82-85675feaf4a9,Information,001-944-984-5940x05165,Daniel.Psychiatric@dept.healthcare.org,['et'],001-658-622-0693x123
91abd31a-a8c5-479e-89f4-8eaad57afab9,Emergency,871.274.3660,Daniel.Surgical@dept.healthcare.org,"['et', 'en']",(417)435-0278x7680
785f60a7-3766-4856-8b97-14b05ca5042e,Referrals,+1-419-534-4037,Daniel.Endocrine@dept.healthcare.org,"['et', 'en']",(300)575-8600x802
2b289138-e6a4-4bed-8b33-d390c04db309,Staff,(0371)-586979,Lam.Gastroenterologic@dept.healthcare.org,"['nl', 'en']",(031) 4676244
028dba17-7f30-4ca3-916d-5d35e4a85e2b,Emergency,+3177-0494329,Lam.Gynecologic@dept.healthcare.org,"['nl', 'en']",0481-166815
e6759c13-1a34-4898-88e4-3374e2d796df,Referrals,+31(0)888 996052,Lam.Urologic@dept.healthcare.org,"['nl', 'en']",+31(0)840-500035
7e48a1c8-ef4d-478a-b195-c85b1a78dfc0,Staff,+31(0)690 529750,Lam.Infectious@dept.healthcare.org,['nl'],0438 982697
48a787be-4055-4dbb-b250-43396f9c2d00,Staff,(091)-0046863,Lam.Obstetric@dept.healthcare.org,"['nl', 'en']",069 8057358
e6d2b4cf-165f-41e2-977c-f2ae98d1bbfa,Information,0411 389532,Lam.Gynecologic@dept.healthcare.org,['nl'],(061)-5012116
628d87fd-2b74-489d-bd38-c859f810cd78,Information,041-6851453,Lam.Midwifery@dept.healthcare.org,['nl'],+31(0)51-0703141
c24d532f-ca10-425a-912a-21749d270596,Staff,731-869-9906,Smith.Rheumatologic@dept.healthcare.org,"['de', 'en']",+1-607-584-5704x04432
18f13c60-2bbe-4100-a162-113f8285b5e8,Appointments,(368)683-7733,Smith.Community@dept.healthcare.org,"['de', 'en']",(990)864-4884
b311e39c-69d1-4180-b4c1-423311a3c10e,Emergency,962-548-4908x482,Smith.Pathology@dept.healthcare.org,['de'],(203)449-4197x29415
b33f3fa4-5cf7-42d5-867c-6e856d63565f,Emergency,999-459-5271,Smith.Psychiatric@dept.healthcare.org,"['de', 'en']",001-476-678-4736x5076
56b69aea-ad2f-4073-bdeb-9011bbd09a1c,Referrals,001-545-371-0054x6936,Smith.Gastroenterologic@dept.healthcare.org,['de'],001-414-790-6456
3d115920-dfe6-4c51-b1a2-61d82da2f193,Referrals,617.520.9250,Smith.Plastic@dept.healthcare.org,['de'],(718)257-9199
