identifier,text,city,postalCode,country,anchor
97ddd1ff-cfe0-4a24-9812-300ecf1def9b,Rosenberg Crossroad 115,Anneshire,,EE,f13a2ff3-9365-4891-a460-0a02c5acc612
0867b562-4c87-4659-9a93-764a0ddf1184,Aino Divide 11,Annaview,,EE,93d5e33b-bd86-4312-b506-9af5d2ebe96b
397276ac-204e-4509-90fb-a3e242855750,Isisring 85,Grootschermer,,NL,70bef8fb-6598-42bf-8a18-bafe2df4a748
75880f3c-e9ea-408c-8bcd-a34ddc554514,Beratbaan 11,Helvoirt,,NL,5e6cc9e4-1768-499d-acff-d101cb622873
9cd4014d-e743-41cd-b79c-0022f32334a6,Juliesingel 112,Schaijk,,NL,e3531771-ba25-4533-805c-7d25fcb8f90c
396482a2-3e54-4c0b-b5de-4db40fc63e02,Suzepad 34,Punthorst,,NL,020aca12-055d-4ed4-9fa7-cb00816241bd
c5563a06-cad3-432a-9a2e-216ee3e65dde,Liseboulevard 99,Jouswier,,NL,edb8a483-c652-43ab-865b-b8d7f5199484
f862022d-9d79-45a6-aaf9-b8e5825ee4e1,Aliciahof 116,Vuren,,NL,97e27d7a-9c36-4f6d-9121-9f59df240ae5
87329789-f52b-48f9-9a16-13f63faa2f60,Stenpad 39,Dreumel,,NL,e6ab5199-de93-4896-bada-5a662fa0823a
b48e55d6-5e81-46f6-a958-1797539e350e,Sennalaan 52,De Zilk,,NL,6bd2729b-a516-4d17-a71f-767485883d44
c247e7b0-bdfd-4862-a63d-f8e4eb0f0c68,Calvin-Mitter-Straße 50,Wörgl,,AT,8c9ebc8a-5984-4e66-8895-3e23f2c1c87d
4f99d17c-e95a-49fc-a98e-5e405ca05257,Elina-Wurzer-Platz 107,Rottenmann,,AT,10587f45-2539-4215-a3c0-b46981001b5e
55a7e50f-e437-40da-9326-2ebc6677dc13,Nikolina-Kucera-Straße 39,Fürstenfeld,,AT,6af26631-1761-41c2-b6c5-5e3ba203b291
6a8df899-1b20-490e-bbce-6c288d0ce072,Konstantin-Koller-Ring 94,Leoben,,AT,5551d5e3-4f47-4c94-93e6-db96c2450788
ebc3bca2-ca11-4fda-af5a-3a2766bd9681,Josef-Haderer-Ring 12,Herzogenburg,,AT,e6effcd1-6728-4f94-9370-bdf9d85d37fe
c828cf22-4201-43a1-8125-4cb18f73e36b,Alara-Reif-Weg 88,Enns,,AT,dc413314-7f1f-4654-a90a-a00650807f5e
f17cf8b8-8551-48cc-969b-4f00b8714df2,Foidlstr. 65,Krems an der Donau,,AT,06ab5a91-d83d-424b-bcd8-d4e4b8d056c1
07449fb1-a389-40e2-a9b9-4ca59e1de1f1,Fernando-Polzer-Platz 77,Ferlach,,AT,c9aadaa6-e440-4a7c-a953-61bfee628c9a
f6d9d41e-2e3d-4817-9306-e912382d9ff7,Petra-Falkner-Straße 107,Schwanenstadt,,AT,f7f6b599-6f1c-4ff4-bf84-8dfcefd622d7
ab41fd3b-2dd3-4cb6-9992-a0330a342878,Nikolai-Scheucher-Ring 93,Gänserndorf,,AT,531d07a1-ad26-4be4-8adf-4be2468f6365
2cd9e0cb-eeac-4d40-b524-71de823f084f,Manuel-Schwendinger-Weg 5,Altheim,,AT,ae1c3845-5676-4476-913e-7095fff70694
98c7ac9f-d92e-4788-a84b-e2340dfb14bb,Madeleine-Teufl-Ring 6,Rottenmann,,AT,8fc57f7b-eed5-40da-b11e-db4321d98c64
cc3ced35-a64e-451c-bfc2-6ade1e490f95,Nikola-Schwab-Ring 3,Jennersdorf,,AT,f26b659b-f85c-4c9e-8f13-0e07331fcd72
02d75955-1fd4-475d-a4ac-3a2bcd766a23,Haasstr. 75,Neulengbach,,AT,044ec9a8-12c1-4b82-be5c-99ac0f95b88a
d1876a39-0dc6-4d10-a486-1da5ef365d65,Jennifer-Bernhard-Gasse 77,Judenburg,,AT,e8bb1f29-98d3-4b06-a454-5742d6591826
2b3976fb-175e-4611-9578-c1fbf6e47fb0,Neumayerplatz 30,Traismauer,,AT,5b34a62a-cfc2-40da-838e-0b04ec52cef1
4558e5b1-db1c-4372-8566-49ee50cfc5b3,Blauensteinerweg 102,Ternitz,,AT,374049d3-3a4b-4aab-8659-cf439de8ddf4
87eabb82-cd41-4d1f-93a2-b0bec17a589c,Sarap Crest 87,South Jüri,,EE,b4652600-92c4-4c99-9062-5b3bd2385cf5
51adc823-750c-43a0-ad76-fddb9535c536,Valeri Locks 82,Ülleview,,EE,7a0cd3b5-e85c-4c1b-b265-00149a7945cf
8a9c0b61-b699-4b7d-ba1a-4bc53033fc51,Raadik Junctions 95,Malleton,,EE,e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc
1b59633a-2da1-44e6-bc27-bfa2239ba220,Gontšarov Square 129,Jaanusburgh,,EE,8fdd2315-6676-44ce-bcea-20e0c497449d
515aad68-a803-4bd5-8c1c-36fd8725146e,Müür Park 111,Enebury,,EE,43305aa1-725b-40ca-ae00-1a756efa9a18
8dff4330-26b3-430a-bca0-d58a79fd41cb,Katharina-Stecher-Ring 136,Groß-Enzersdorf,,AT,931e0d80-fc7e-4ebb-9616-7a2f57a47b99
48319e56-802e-4098-a790-299c3994874f,Walterplatz 132,Feldkirchen,,AT,14b64d4f-c548-4917-b297-30a1560e409d
7661aac1-5f4b-4628-915c-8e7765be4059,Urbanstraße 86,Mattersburg,,AT,673ce1e6-fb95-40e0-acd8-88239993bdd7
fae32c2e-07b9-43f7-b049-7e7214be8b98,Reischlstraße 16,Amstetten,,AT,e90a2364-3a03-473e-bb9b-df46f5930c38
1ba5674f-0a74-4fe5-8879-6c5c0d34d38b,Rosa-Sorger-Straße 82,Gföhl,,AT,d4e3fd71-e861-43fd-bca1-248409aaae6d
468b454e-8432-42ec-80bf-56d47a65599c,Calvin-Kasper-Straße 46,Dürnstein,,AT,514f652f-cb71-4e2f-bbe1-4cbd9b7f3e1b
b907dbc7-748e-4a9f-9761-1eb97c810ea9,Fleischmanngasse 147,Köflach,,AT,eb63d7ef-1540-454d-a644-d4f4e0985dd3
811c6123-d923-4e2f-b265-24db08d8c81f,Elyas-Pieber-Gasse 121,Schrattenthal,,AT,19f8b828-a40a-4ab8-aea4-e39843f26ed2
7c165536-4041-4f24-99bc-2ee52f5873d9,Dana-Edlinger-Straße 95,Kufstein,,AT,a63a98d1-f116-4fa5-b3ad-f6e2736243ad
dcf9a1a8-8ba4-4280-a976-6c24f1de59ef,Claire-Posch-Ring 75,Marchtrenk,,AT,08f2bc96-d0a7-46b0-9c3e-5d9b0640151e
174567f9-207c-4993-aacf-4cb42de7f0ca,Meikelaan 31,Bakhuizen,,NL,1f206b2e-2e40-45cc-9bb9-967b19c87c07
3f9fde18-3b42-4cd2-b909-f5065e9dc66d,Charlottebaan 71,Rijswijk (GLD),,NL,aa07c6e1-b284-4450-bec2-64ee8d6ba9fc
4ce56ab9-cf20-43d2-997e-bd7ff2079c25,Milahof 74,Oppenhuizen,,NL,4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c
dfb7cbd0-dea6-46b1-a220-dcc93d738eb6,Stefring 97,Ansen,,NL,cde7f769-6d4d-4b1a-a524-c559554829e5
32366598-0b30-4144-9c2d-fbf6cf877015,Tijslaan 138,Eindhoven,,NL,0534756e-86ae-4731-ba72-ec894d34b9c9
0eaa71fe-e318-4a82-aa28-8fb32f141029,Fennasteeg 133,Westerbroek,,NL,46fbd74c-525b-4551-a65c-5421ec5f3b26
b900d1f0-e6a9-4124-b9f0-6a81058c34fd,Aydenstraat 36,Zijdewind,,NL,c14826b8-ab2a-4ee2-9bdd-3860c4cd6141
54df75a7-72b2-40ef-a9a9-c544faad0fe3,Suzeweg 129,Achtmaal,,NL,ee9f143d-fe72-4797-a949-8f966ba714d9
88a08cdf-fcee-4103-9fc2-b04f11ea8a57,Merlehof 84,Haren Gn,,NL,a115a910-b92f-426b-bcdd-6c4f71ca581e
78e21115-9c62-49f3-8605-bd67ef1410b9,Noortjesteeg 33,Makkum,,NL,eda3852f-378f-48ec-92b8-a1e10815f813
cc46c02b-20d5-4bdd-b919-b0dbe3dd6567,Bastiaanpad 40,Kuitaart,,NL,9b2c7c5e-3c44-42a4-bc64-46da61dbbd36
a65796cc-5f5f-4440-bfa1-808e24f1a318,Lotpad 136,Den Horn,,NL,662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8
167004ee-ccea-4ac5-a7bd-65e6647894cf,Jasperhof 106,Hidaard,,NL,f883d4ec-c625-40f6-b224-f96d9378de03
c748fe32-19d2-45fb-89cc-770a7bf518bd,Nadiaring 94,Loënga,,NL,35951baf-7432-4cbc-983a-f1862d6efa7d
c4138b62-8aed-4608-a9ec-f74fef90c03c,Sennasteeg 120,Simpelveld,,NL,5ab5d4c1-01a9-4f82-a339-931759f6b809
6b0794a3-c8c6-4915-a319-902911ab8aa7,Esmeeweg 105,Farmsum,,NL,9c195380-9b00-44f3-8cd6-b053f952eb70
78465e49-374d-4166-bcbf-e19a97bedb35,Reichlgasse 149,Poysdorf,,AT,c468c138-1871-4c59-be6c-482de83bf4c8
a6705e15-44f0-4503-8f63-76cec6733246,Jasper-Heller-Gasse 49,Braunau am Inn,,AT,38411fea-a54b-4f00-a5e8-a321b111abef
1e35d187-9151-4026-ba89-b6b9e3f95b9c,Steinlechnerring 79,Retz,,AT,b90f8320-e2a3-4bd5-95c0-57741912f354
97be1199-d8cf-4fdd-9990-e9f715906a6b,Höflergasse 51,Scheibbs,,AT,1e544cc5-7ab0-4ef0-89da-2bbb57561bef
79fe3d90-d785-437f-b8de-1949dd74e1ab,Danilo-Mitterlehner-Gasse 113,Baden,,AT,84f3ffce-29d5-491a-9abb-092d28d483ca
f8d1c2a5-979d-4d8b-88a4-ae3bc2eeb5e1,Elisabeth-Rössler-Ring 94,Schrattenthal,,AT,9c9da0d2-9087-4f0e-9206-d547d6a2c182
df5ab34c-4aaa-49be-b1cb-5b81b1500b19,Laht Mews 133,Lake Irinatown,,EE,463f2dad-3500-4026-b927-eac4aa6fd185
0547de32-64b1-4ad0-8bb8-b8f6f6d69a26,Pavel Lock 86,North Jekaterinastad,,EE,cdd1e166-3317-4126-a0cb-72ad45f4eaa8
f30e3917-0cc5-4f58-89e9-770441b33157,Anu Trace 90,Toomasberg,,EE,814c8efb-9e65-4a3c-9164-9612336d5cc0
4a450f42-b1a6-4c48-81e7-fc89cac3468f,Peeter Islands 42,Palumouth,,EE,29c4a8b3-d71b-458f-90b7-865f338ad4df
1c24a34b-ffd8-4e00-859d-d49e8fe65f0f,Anna Fork 68,Urmasland,,EE,08d6bc9c-9c16-457c-968b-1abdcef46fcc
6f05d785-c878-4820-8cd0-83e265a93a0e,Villemson Ranch 78,North Sergeiburgh,,EE,d6b0d495-3961-4bfb-956a-5e5a2627f1dd
1f9026c5-1ffd-493b-9eba-34932af9ff98,Kalmus Trail 111,Pulkmouth,,EE,579162f7-d96b-42f7-b1cf-c5538abc0ff7
37ff039b-eba4-4920-ab40-ea8093a86012,Kristi Creek 38,New Jelena,,EE,6a9000a8-f744-45c9-963f-464362d63c9d
b4988991-13cc-4e12-bac1-d6d172bd4f84,Rikstraat 122,Puttershoek,,NL,cb562026-a4d6-4d94-9097-be87168d8bf9
494a2ea1-dfe5-4bbe-be3a-cafe559da9e0,Linnbaan 30,Sleen,,NL,ee7150cd-f25b-4180-a41f-26d3b6f6fec4
6f4955d6-98d7-4200-bc65-73991889b0bc,Gijsweg 99,Beutenaken,,NL,3a1e1faa-400a-47fc-b5ca-4006085698d7
f510bd44-076a-4afa-82af-2312026c6c81,Deandreef 26,Nieuw-Weerdinge,,NL,0ce131dc-eece-4051-94b6-35d80f23d695
852ba4c1-2dad-41e9-9e39-744ce60773de,Samsteeg 87,Lobith,,NL,50bea76b-e732-4e1f-a4b2-1ca69938b9e7
29cbf70b-48b7-4c93-97cf-821ba132e203,Sebastiaanhof 113,Westerhoven,,NL,d04ed07f-5d29-4600-bde2-ae271f3fd2cd
9bb84e42-78b4-4127-a9d9-3bf6e4bc4d46,Berendpad 16,Echteld,,NL,87a35077-5d37-4869-9b91-cfb5de4f4739
4103c6ad-f60d-4f9e-9ba5-671fc2340063,Mickring 114,Zeijerveen,,NL,3464a4d6-7f6e-45a6-80b3-5a929e0394e7
2b816bcf-aee2-45a7-ba77-a19fef4d5b26,Rikdreef 97,Nieuwe Pekela,,NL,412bc65b-1586-4778-96e9-ae4150011d9d
f42a61f4-7d9f-4cff-95b8-5d2de71a62b3,Martdreef 99,Dreischor,,NL,3a581614-3763-4524-bcb9-ca3ef0d3f406
b0f386c6-44ab-47ae-a0f3-84d31f1e2280,Kilk Corner 132,North Kristina,,EE,085c52f0-f19d-49dd-9bb6-cafb82acaff5
dcc6aed6-546c-438c-978a-4f9e03f7cf32,Ossipov Crossroad 139,South Jaanuschester,,EE,62d33a20-d1e8-41d6-8041-39adc89ab359
05e06e77-7f28-4c33-8557-284b6c18099f,Galina Villages 104,South Kristi,,EE,5726adc9-aa25-45aa-9168-8dc60aab3d43
682ae5c4-0013-4166-a8b5-5ece61cdf256,Maslov Walk 8,West Mihkelton,,EE,dfd030d2-232d-4c75-bc20-8bb30de5a69c
54e0f304-ad8b-4d47-8617-51593544cd73,Lebedev Extensions 76,North Natalja,,EE,13ea5afc-0fdd-4282-ac31-a254074fbe49
da070056-d5f6-4e78-a2a2-e09d654b6558,Katrin Spur 147,New Roman,,EE,2331b262-75b1-4d44-94d2-88517042924d
60427bcb-6456-49f6-a8d8-f820ab708f1a,Olga Hollow 46,Kuuskmouth,,EE,d91f6f79-7d3c-4d71-b418-27e1a97daee1
35c8e915-1797-40db-bf4d-8b02a6e560c7,Juulsteeg 36,Voorburg,,NL,83448662-04a4-411a-80e1-a7683cd17950
262957a4-4db3-4a47-81d2-2700916a6f02,Lukahof 42,Ewijk,,NL,53475d8a-44ba-4427-9e49-dc9e29cf0d42
298f598e-d127-4d1d-8585-25921c4585d4,Jasmijnweg 8,Zevenhoven,,NL,4abaea30-7bfe-45c5-94c3-aaaaeceb437a
2e639ee5-ebbe-4ab4-956e-af76d0868b8d,Amberhof 92,Lathum,,NL,1436d260-d434-492d-8bbe-ea054653ff61
a14af7c0-83f1-4744-9e7c-161b025df22d,Damianhof 129,Velserbroek,,NL,bfd81305-78ce-4c41-9cc9-31187fb5a235
ae6a21a3-976d-493d-b9a6-caf6c75b5e59,Kayleighpad 142,Empe,,NL,59de82a0-e8a3-405f-8538-75f4176088e5
cf5d32e7-04c9-44bc-a435-5ae37502eda4,Youssefdreef 133,Vries,,NL,bbf60181-8edc-4f3f-bb3c-b1db792613ac
2857b030-b372-455d-88bc-d35c9a789184,Mayastraat 90,Deest,,NL,395d4e8b-9f80-4627-a3c8-8c7ad35666e5
7c9e5879-b8c8-47e5-b5cc-4c19c04aea0d,Zoëweg 54,Hierden,,NL,592270c8-a0be-41ce-b43d-4820d50f88d0
e4a2efe3-b634-4c72-9221-90be4d9d57a3,Lilysingel 63,Kerkrade,,NL,a7b4913b-5624-4f64-87b9-2b789469d522
b6b26850-61d1-4772-b2f1-5c923276efc6,Madeliefstraat 141,Blokzijl,,NL,25453a55-4e53-4609-9f92-c54bfb98c8d5
34ec7576-0349-42e1-bd35-248cf7aca6cf,Tarasteeg 102,Makkum,,NL,4e48ce3c-38a1-408d-b06f-0d4ac4092209
bbb5adf2-10d0-4efd-bf55-19d8bca6cf4d,Emmabaan 11,Laag-Keppel,,NL,6d83cb04-570b-4a6d-8bb0-56566ffef3e8
6d53c3ef-2836-4a94-874a-c17372ddce84,Larastraat 137,Punthorst,,NL,ca5aa58d-2dd7-4003-9aa3-cdad289cd17d
f47d5f5f-25d6-40a0-9147-0d445581495e,Lolastraat 72,Markenbinnen,,NL,754ab5b6-9dd5-46b4-9f6e-3974fd0293cd
d96cd873-8eb7-4bd0-a0a4-aeda3a7bc9bf,Veerlehof 31,Tripscompagnie,,NL,265c2480-2234-4048-9c0e-54d7c307fd76
fbf0873e-7b31-4e06-9e3c-de434e651bc2,Mehmetstraat 86,Mander,,NL,e8dd17ff-fee5-463f-b296-2d39d502c185
2f073ebc-a594-4819-9a37-ab0780ff006a,Yaraweg 29,Beek,,NL,33755744-a22a-45f9-ab5a-8e04b76a548c
6cdd472a-4ae3-4286-bce7-9c8fbf807afa,Tiesweg 137,Voorthuizen,,NL,d82d87e4-4040-4119-8655-114404f896dc
2b0796ce-bc52-4cdd-920a-f0b81e745eb4,Johannasingel 43,Grubbenvorst,,NL,17fafba0-9a4e-4610-9c5e-a35b866294bf
ac911a78-abb4-49d0-84b8-ab0dd264c3ee,Laura Corners 45,Piretbury,,EE,14ab54b4-c114-497f-acee-452fde13865c
b6fa3f9e-e5c8-41df-8104-6d2f8033dc25,Luik Garden 129,East Anneburgh,,EE,4d1aa07e-aca2-4647-87fa-b649e2631aac
37b31a13-6089-4d95-965c-2a7a06c92808,Mäesalu Locks 135,Reimanntown,,EE,c477cdad-05b7-419c-8846-6f9c4563a8eb
0ef3782d-124c-43e0-9645-338f861e6dc2,Kolk Stream 78,West Sirjetown,,EE,a2717e89-710e-4f7c-9191-08b063dfcae1
618bb579-4934-4f5d-8696-92a736cd8736,Reet Club 38,North Tiiuville,,EE,6c910628-26c2-4bba-bdd2-071a8a0492d9
56a5e01f-ecfd-4840-a56e-25399b72579d,Aleksandr Knolls 104,Kisseljovside,,EE,8e215cad-70b4-4cad-ab76-e57760fb32f8
55074d17-e366-4852-ac1b-a9951c1d6bbd,Jelena Rapid 28,West Andrei,,EE,55a6b1ce-e7a0-4b9d-b769-52875a368197
284989be-d85c-4cc7-8b1d-04c7b58cfbba,Aino Plains 117,Port Alekseiland,,EE,10c2d392-a9db-434c-9322-21e2fcb0959b
3946643c-9064-4259-8e4e-56262f0cb2ac,Keanosingel 76,Wijnjewoude,,NL,ee41eb04-f811-4567-a01a-55d602cb637d
302d6bba-46ed-4344-9526-f4411a84a301,Vincebaan 98,2e Exloërmond,,NL,52863cd3-658d-418f-95ee-9dd716d9b315
1674b683-9402-4897-97a6-48e0f15aa1bd,Simonring 120,Krewerd,,NL,40f2bed7-6afb-4c2b-bb80-d1c3b4adfc26
9b17b8da-c8ab-41b8-8d14-7d14d1e1947c,Pepijnsteeg 115,Beerze,,NL,cc401018-6b3c-486a-8774-53988af57b7a
76cbc952-662c-4a2e-9954-6813b3714757,Saarsteeg 12,Hoofddorp,,NL,ea0d57eb-4b8c-4413-8556-eaef6e48ba72
66e4f494-21e0-4a88-95f8-62c55569a655,Tijnring 65,Boerakker,,NL,485469ec-46dd-46c1-ba14-3f637f33d5b1
179d9244-b42d-45e8-99ea-7eb187e504f5,Milanpad 127,Udenhout,,NL,a75a7cfe-d10a-4fe7-96f9-9be1aefe132b
2815e22a-14b0-44db-a3d9-1ad2dbc2f083,Laureen-Nowak-Weg 135,Schwechat,,AT,b9452195-d03c-4606-8b7f-c1618c1d76b2
70c3f03f-faf8-4af8-aac1-c0739ef418bc,Melisa-Werner-Straße 111,Trieben,,AT,01f33f11-e544-45d5-9df5-f725d31b6f93
5c2e7cd0-3c94-481f-900e-d12a02d242df,John-Varga-Straße 113,Völkermarkt,,AT,5df270d2-55ff-4f22-a0e7-b30f114d1ad3
1d72b0a6-893e-4034-970e-81828f577855,Mark-Rossmann-Ring 140,Althofen,,AT,e1c7087e-5a46-4d02-b117-3924b70918e8
81b2b5f9-f8bd-4fa3-b356-37040f44edfe,Levi-Schweiger-Weg 114,Ebenfurth,,AT,c3d2e249-a0b3-430f-8a23-12e869c458e7
