original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
358d3e42-ed1e-454f-9fb7-86f4f61ed233,c954bc9d-51ed-4375-8997-a0179d76c1d8,Address,house_number_suffix,text,GÃ¤rtnerstr. 91,GÃ¤rtnerstr. 91B
a2c1e1d4-131b-4956-872a-5ac130c97d34,b28b3552-4ff0-4a2e-b2e7-240bb5dc9966,Address,city_typo,city,Nijeholtpade,Nijeholtpde
1c7bc6c8-d62f-4e8c-abca-09663eef04eb,201efe5a-968b-4093-97b1-745088f89613,Address,country_expansion,country,EE,Estonia
d2865c01-77f7-4d19-8ee5-ddf0d996f125,00ac4a97-1658-4fd3-a055-2c841c1c8652,Address,house_number_suffix,text,Maritboulevard 50,Maritboulevard 50C
faa83536-d3d7-49d5-a430-1b871322439a,08aeffd2-e7f4-415e-9bbb-294bf83fd529,Address,house_number_suffix,text,Biedermannweg 31,Biedermannweg 31B
f67d2311-33a8-49fd-9091-6a5f97ad1730,68ef981d-8b7a-492a-b49d-77340c0bd0c3,Address,city_typo,city,Opende,Opened
bb0378eb-7a62-422e-9d69-d9fc4b1cb8bd,82889986-1a44-4c69-8d38-5ea560b073b4,Address,house_number_suffix,text,Ceylindreef 78,Ceylindreef 78B
b41fdcad-e36a-4265-ae51-686507afe1c5,9d41af32-a8c0-4654-8bfb-9a103014d0cc,Address,house_number_suffix,text,Morrisboulevard 110,Morrisboulevard 110A
0e1cae7a-8122-4b3a-a0b8-024401e32354,8df92f88-8f1d-454f-b67e-7f142fd94075,Address,city_typo,city,Wilhelmsburg,Wilhelmburg
93a7468c-10c1-4f57-bed6-8dc13265b5b3,3d4f18bb-d620-4373-8a1e-093da200fe0c,Address,city_typo,city,Leons,Lens
62d55697-ec36-42c8-ad3f-a0b6de8a6d76,25f5eabc-15f1-423f-88c9-07d722f321d6,Address,postal_format,postalCode,49095,49095 
44cfc3ca-c3fa-4764-9fd8-a0ca3b036dfd,1bb7a6ab-bf6b-4f84-90bf-1d2497162c30,Address,city_typo,city,Achterveld,Achtervveld
054efa50-4962-473b-a0f9-986ab2363b7e,e1e2e652-9338-43f7-a2fd-f109bc809bb5,Address,city_typo,city,Hoofddorp,Hoofddrp
21ab9e3d-fdf4-4f09-bd87-d79311705ee3,c450f713-d9ad-47b1-878a-fa568c178e41,Address,city_typo,city,KÃ¼tttown,KÃ¼ttton
fbfa7549-13ee-4ee8-950e-18400e60f583,2543d91b-1329-4e2f-9903-2c1a062a4214,Address,postal_format,postalCode,1567 IW,1567IW
60c36cdd-9937-4592-985a-eb983d9f3e80,679dbeb2-2136-402b-811b-c2471abca0b2,Address,country_expansion,country,AT,Austria
4598244b-f0bd-4405-a50d-d400a27ee80d,c47b51c8-4feb-46d6-a99f-fdcbb56aaa20,Address,city_typo,city,GÃ¤nserndorf,GÃ¤nserndorrf
425aaf83-4eaa-4a65-942f-4290d7bda791,baaf093e-4ae9-4373-baa3-dd09903b81d7,Address,postal_format,postalCode,4961,4961 
99755cb9-7c76-4592-a73e-3f3b5c27761d,4af53614-5cb6-4067-a92e-f8fd7a0f5d74,Address,house_number_suffix,text,Meelis Haven 129,Meelis Haven 129C
6756264d-c864-4f78-beaf-167952b04994,8cd26987-f9a7-4823-9c2f-e4108859dbf2,Address,house_number_suffix,text,Femkelaan 52,Femkelaan 52B
ea4f44cf-eafd-480b-9ec8-633fb73888a4,585de319-b16e-4ff3-9341-743c240f4f1f,Address,postal_format,postalCode,7229,7229 
df66946a-0116-4168-bac8-a7602d5df04a,1078d79d-8083-4077-9479-f2977922696f,Address,postal_format,postalCode,6941 VQ,6941VQ
c3629df7-6898-4668-9f18-1e4f394e61fe,ae1beb73-0443-4bdc-9781-9a68f6846252,Address,city_typo,city,Tiel,Tel
19d5f970-98b3-4c6e-8a14-b90a7795e986,7b63c53e-6b9f-42e4-8f88-e955994d36b8,Address,postal_format,postalCode,20239,20239 
b098a39f-12e9-43c1-a33a-812367ac9755,d701551c-2443-433f-898c-211b33860b62,Address,city_typo,city,Woltersum,Wolersum
c77239f2-2d47-40cc-a5c5-063d4c444d95,620d1bb7-24c3-47b2-8938-ee9fd3e569fb,Address,city_typo,city,Radstadt,Radstdat
09fa0833-e2fe-46d1-8b64-acd73331cc05,c62939fe-115f-4356-aea6-1517caa5bfda,Address,city_typo,city,Langenlois,Lagenlois
f95cad47-3b5a-4257-a195-ace68506d5ba,de9ad327-00bd-44b5-9c26-7992b5b2fae1,Address,postal_format,postalCode,2489,2489 
572b4813-53e1-4084-8089-a684556ec366,98afe578-2769-40f4-9f4a-8ebf363e8c16,Address,postal_format,postalCode,71568,71568 
037d9752-48f3-431c-8fb7-c3bb4408c04c,3d598812-bdbc-4373-aca8-5d9ab013042c,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,"Jordan, Jackson and Kramer Zorg",JJK Zorg
c7405255-25cf-41c4-9c89-929692b035e0,2d7412d5-c558-46f8-9a6f-7afd5b436758,HealthcareOrganization,name_typo,healthcareOrganizationName,Burch LLC Zorg,Burcch LLC Zorg
30d6863f-11c2-42d8-8126-77895c6be596,4d655899-f2d2-4f8b-ac02-448ecbcb49db,HealthcareOrganization,name_typo,healthcareOrganizationName,Kim-Todd Gesundheitszentrum,Kim-Tod Gesundheitszentrum
06d2ed7c-e6ac-4d8a-8160-ff927c7550f2,f365566d-f533-4ae8-93be-2743d3aab509,HealthcareOrganization,name_typo,healthcareOrganizationName,Ibarra PLC Zorg,Idbarra PLC Zorg
92d6ff73-5b3a-4595-8458-92c14e0e15d3,2a4c7e62-dba3-4a63-91bf-2cad324cc811,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,"Delgado, Guerrero and Simpson Zorg",DGS Zorg
52ebdac5-a145-4899-a1f8-c1569e0df45b,43e9d631-b954-478c-9552-dd0a8da6b31d,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,Allen Ltd Zorg,AL Zorg
71a8c9c6-0f6a-475b-b55b-2e5ca6ed0ac0,506b7960-a393-4161-8a89-7eb37ee7624d,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,Figueroa-Strong Zorg,FS Zorg
3e332f35-086c-4768-b0fe-3cfc991ab513,e3ae9185-488e-4fcf-915f-b9fcd4c20e81,HealthcareOrganization,name_typo,healthcareOrganizationName,Novak PLC Tervisekeskus,Nosvak PLC Tervisekeskus
9db3466d-1ba6-4c61-aaf9-4919e69b7971,21f7f6a5-d115-49a4-975d-8d01a38a98e7,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,"Parker, Murphy and Brooks Gesundheitszentrum",PMB Gesundheitszentrum
27d99a23-e4f7-425e-afe6-790abc18a40b,2376d176-ae52-41df-b5a3-cb264ce2d5f0,HealthcareOrganization,name_typo,healthcareOrganizationName,Peck LLC Zorg,Pesk LLC Zorg
5d393bf9-b2da-41f6-8c16-014a2e4a6e78,5ff8159d-efb9-4f87-a9d8-b1d7909de685,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,Perez-Becker Gesundheitszentrum,PB Gesundheitszentrum
a59cec98-126c-4c8f-b888-447911ebcd49,1c42b13b-60c1-4233-a7cd-4bb31ea6889d,HealthcareOrganization,name_abbreviation,healthcareOrganizationName,"Robinson, Montoya and Walters Gesundheitszentrum",RMW Gesundheitszentrum
3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,c373759e-5b5e-4933-94d5-37d1c6f7704c,ServiceDepartment,translation,serviceDepartmentName,Optometric,Optomeetriline
a9c0fdec-6c25-4ad6-9dcc-668fa4007b48,064cc661-caad-4f3a-8a16-30617bd0b969,ServiceDepartment,alternative_naming,serviceDepartmentName,Emergency,Emergency Services
c736e166-8042-402f-9d73-22518b763f63,848dc6ff-7223-4db0-b8db-c3466814ece2,ServiceDepartment,translation,serviceDepartmentName,Diet Nutrition,Dieedi toitumine
b4fecb14-b2b4-40cc-a636-c72f584ca7a8,9847b71f-40c9-47ba-aedf-893f2a3e8aa7,ServiceDepartment,department_abbreviation,serviceDepartmentName,Midwifery,Midwife Svc
92eb4614-4b4f-4248-8e49-720d2225137e,6c99b126-67e8-4fb7-9390-31a3ce06735c,ServiceDepartment,department_abbreviation,serviceDepartmentName,Dentistry,Dental
101efc05-873e-40dd-bdcb-54acb369907d,a8efe28b-ed29-49e9-a766-bb55abfd1835,ServiceDepartment,department_abbreviation,serviceDepartmentName,Public Health,Pub Health
0604b061-30d2-4eb7-9449-5504b90c55bf,5352d5d4-3984-4c73-a7df-1af819188084,ServiceDepartment,alternative_naming,serviceDepartmentName,Laboratory Science,Clinical Laboratory
6689ef79-f8c3-4461-bc15-b016487eb3df,e149046d-10f9-45cb-8ca0-d3f022ddf1df,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pediatric,Peds
5516c1a6-45d3-4a2c-8826-8550d171a798,142baa2a-0eef-43d9-96ad-1b480d3e068b,ServiceDepartment,department_abbreviation,serviceDepartmentName,Psychiatric,Psych
aef82d2e-51f8-4e44-924b-ba5b82042c0b,6704a949-f1dc-471a-878a-5efd298067cc,ServiceDepartment,alternative_naming,serviceDepartmentName,Obstetric,Maternity Care
56c16359-352f-4341-83fa-a677b1a8e5c6,c567bf9f-35cf-4bb0-951c-6f33c7185c74,ServiceDepartment,translation,serviceDepartmentName,Renal,Nieren
9b3e6605-5083-4669-836c-d6021a54acb2,afbea3e1-e4fe-4203-84a0-b4f07aa1fcad,ServiceDepartment,department_abbreviation,serviceDepartmentName,Musculoskeletal,MSK
d3e8b9f1-798b-47b9-9954-748a029729f9,0b6e9684-2e51-4dac-a83f-74e4986d6072,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gynecologic,GYN
5b30f894-8122-408e-b24f-550f4e7aef59,462f9d01-a4ef-4145-8b47-e31c3bfdd5de,ServiceDepartment,translation,serviceDepartmentName,Cardiovascular,Cardiovasculair
5041b3d0-8950-4262-a797-765abc854e3f,eeb810b7-893e-4ec3-953f-46450228f276,ServiceDepartment,translation,serviceDepartmentName,Radiography,Radiografie
6c77700a-55d6-4f9b-85b0-3a351c16dc39,1f8c7426-05fa-481a-8489-8448e28ebf6b,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pulmonary,Pulm
de9ac8b8-640b-4b28-8322-b4ff856df911,755b4c0b-8578-4c45-bd58-ac8b8513fbc8,ServiceDepartment,department_abbreviation,serviceDepartmentName,Renal,Kidney
15362c1f-90b3-49d9-bf0a-837a3e0f7488,96c8d2ac-de42-4042-bfcb-3b9539211ee1,ServiceDepartment,alternative_naming,serviceDepartmentName,Neurologic,Brain & Spine Center
cb89ba42-095b-4ec0-8b7f-62c4a371e89d,aa8a3d08-c3a0-48f5-b283-6ad5f134c708,ServiceDepartment,alternative_naming,serviceDepartmentName,Musculoskeletal,Bone & Joint Center
91340a41-9333-4293-ba04-a0d5d997e4bf,1f8c7426-05fa-481a-8489-8448e28ebf6b,ServiceDepartment,department_abbreviation,serviceDepartmentName,Pulmonary,Pulm
767d3080-74d5-4980-b2ac-96120fc54496,f22f5690-77cc-4086-9847-90d7fb2299f2,ServiceDepartment,translation,serviceDepartmentName,Geriatric,Geriaatriline
ad21e2ab-aac3-4d22-bbb4-7ebfce0efed3,4213ac91-327f-4dae-9630-1e22e92d4274,ServiceDepartment,alternative_naming,serviceDepartmentName,Optometric,Vision Care Center
690aae3f-ade5-4235-84d4-09975748c032,c3dd50d1-af19-41d4-bded-92f9130a8c32,ServiceDepartment,department_abbreviation,serviceDepartmentName,Respiratory Therapy,Resp
57e061c6-0494-405d-b194-a9f14114fa10,64e044b1-3638-415d-839d-bdf1f48749d5,ServiceDepartment,alternative_naming,serviceDepartmentName,Infectious,Infection Control & Prevention
f6ef5d0a-25a1-4101-bf57-4e77fac49cf7,3d02d1cf-c27a-480e-80ed-3ba2ad5ddc06,ServiceDepartment,department_abbreviation,serviceDepartmentName,Rheumatologic,Rheum
955e988d-f24b-4d76-a07f-949ef11e71ae,8e3aba61-1deb-4030-b433-6c8dc33e5430,ServiceDepartment,department_abbreviation,serviceDepartmentName,Anesthesia,Anesth Dept
4a9007ca-67a1-4225-84e8-8209f7edf89b,a46a8a46-257f-45a9-a344-49cb39ba9141,ServiceDepartment,alternative_naming,serviceDepartmentName,Podiatric,Foot & Ankle Center
704b2b61-62c7-431e-9da9-cdbca1c61284,c3699393-c5c8-4620-8e98-0b5dc91953f5,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gastroenterologic,GI
816c03df-3e33-4680-85c0-826ac67c6d5a,3926b4b1-56e8-44b1-ae89-16f6ee2369fb,ServiceDepartment,translation,serviceDepartmentName,Hematologic,Hematoloogiline
1745c170-d7bc-4fdf-8948-aff1182e1a8e,a029f729-8631-4fc9-ae25-69793e889ae4,ServiceDepartment,department_abbreviation,serviceDepartmentName,Infectious,ID
34eba27e-aac4-4839-a9d6-cff87b67e167,af43b843-42d5-4280-bd53-83cf0e0681ce,ServiceDepartment,translation,serviceDepartmentName,Musculoskeletal,Musculoskeletaal
827254df-3830-4e4b-83d4-540a526aea43,b9cc7bbc-b2ce-47ab-a53f-5eac45ff7137,ServiceDepartment,translation,serviceDepartmentName,Renal,Nier
ab46afee-8898-4682-a096-8f2106e090ea,75f7f87b-ed9d-4d43-8aa4-54bd56c9a9af,ServiceDepartment,department_abbreviation,serviceDepartmentName,Podiatric,Foot Care
f0c53802-4474-4ac6-9df7-327635ba9da1,712058ec-8c60-4a71-93b8-f080adafe3ec,ServiceDepartment,alternative_naming,serviceDepartmentName,Pediatric,Children's Health
b07ce4cb-bc28-4c8c-9e6a-0f46a893e447,6b9d9790-b3ea-41d7-a950-6f027560325a,ServiceDepartment,translation,serviceDepartmentName,Podiatric,Podiaatriline
da6b236d-18a8-4f2e-843a-69ea1a6ed48d,c3699393-c5c8-4620-8e98-0b5dc91953f5,ServiceDepartment,department_abbreviation,serviceDepartmentName,Gastroenterologic,GI
7766f556-ce51-4ffc-943d-da2a7bacbd85,1c58ed58-288f-45f0-8177-e9044d971351,ServiceDepartment,department_abbreviation,serviceDepartmentName,Toxicologic,Tox
fc1f14ac-a6bb-429a-8a6e-e1d2b7815143,9847b71f-40c9-47ba-aedf-893f2a3e8aa7,ServiceDepartment,department_abbreviation,serviceDepartmentName,Midwifery,Midwife Svc
57630d70-0eb7-4062-a807-74606da638b2,7567d4b4-e6a1-4dc1-abb1-5fd1801a3d36,ServiceDepartment,translation,serviceDepartmentName,Midwifery,Geburtshilfe
711f02ac-e905-4731-bd38-7e53f882006a,712058ec-8c60-4a71-93b8-f080adafe3ec,ServiceDepartment,alternative_naming,serviceDepartmentName,Pediatric,Children's Health
9b4a4276-da41-4bbc-b40b-5ddba649ec91,17c3c7f6-23e3-46d1-8893-833bc3dce71d,ServiceDepartment,alternative_naming,serviceDepartmentName,Hematologic,Blood Disorders Clinic
1d60ee66-1540-42f1-8f22-070ded39abe0,84e0bf13-9e0c-4906-b78e-a2110b859181,ServiceDepartment,department_abbreviation,serviceDepartmentName,Urologic,Uro
754151b0-0cdf-420e-81e7-5ade858e8dfb,10c5f82a-85c2-40f2-8d43-e5867c010ff2,ServiceDepartment,alternative_naming,serviceDepartmentName,Rheumatologic,Arthritis & Rheumatism Center
1f217475-66f0-4769-8909-c1ba18fa5472,7567d4b4-e6a1-4dc1-abb1-5fd1801a3d36,ServiceDepartment,translation,serviceDepartmentName,Midwifery,Geburtshilfe
8034f222-b4a4-45c3-b4dc-5b1949523e70,f42888e6-960f-45e0-a8ce-28956683f00c,ServiceDepartment,alternative_naming,serviceDepartmentName,Endocrine,Hormone & Metabolism Center
bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,b661574d-4234-4bb1-972f-925adff08d25,ServiceDepartment,department_abbreviation,serviceDepartmentName,Optometric,Opt
fc961495-3051-4587-bec9-787d2a0f12d3,142baa2a-0eef-43d9-96ad-1b480d3e068b,ServiceDepartment,department_abbreviation,serviceDepartmentName,Psychiatric,Psych
