identifier,institution,department,jobTitle,email
47cd88c1-3cd2-46b0-abe2-a9f25f3d522c,fc6c6519-2c48-45be-91f8-38bdfd3562d2,c736e166-8042-402f-9d73-22518b763f63,Nutrition Counselor,jamesknapp@healthcare.org
a3f6dd24-55a3-43af-8c1d-3a9f35891f8a,fc6c6519-2c48-45be-91f8-38bdfd3562d2,c736e166-8042-402f-9d73-22518b763f63,Diet Technician,brentjnoes@healthcare.org
14030cb5-5215-4de5-b902-0911a2327cda,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Ophthalmologist,anngelweaver@healthcare.org
10f1bc05-1eab-4dba-b823-8cd4e42e5186,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Vision Therapist,tylrrodriguez@healthcare.org
c6dbcaeb-3f3b-4f5d-83f7-e64541222680,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Plastic Surgeon,mrsorbyngardner@healthcare.org
b0b21caa-5893-47a1-b8f7-34ab07f613e7,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Cosmetic Surgery Nurse,patrickcdonald@healthcare.org
d90a5cf6-5452-41f3-8447-654947fecee8,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6689ef79-f8c3-4461-bc15-b016487eb3df,School Nurse,kathleenmeeyer@healthcare.org
1afa424d-de78-41d0-8ac8-75c9a658c3ef,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6689ef79-f8c3-4461-bc15-b016487eb3df,Child Life Specialist,olivianelson@healthcare.org
a7c0cdbe-1171-4a6a-86c3-77a723ec4655,fc6c6519-2c48-45be-91f8-38bdfd3562d2,3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,Optician,samuelfreeman@healthcare.org
92240409-3a7e-48c5-ba87-e65d743da15b,fc6c6519-2c48-45be-91f8-38bdfd3562d2,3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,Ophthalmologist,pamelayork@healthcare.org
d1de7bf5-650e-4011-97d0-c36a79602345,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6bfed001-18bc-4a21-b887-d3e9a3171056,CT Scan Technician,jubstinhuber@healthcare.org
bccad335-7e72-4a40-b781-010beff9b5a4,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Ophthalmologist,erinanderson@healthcare.org
8cf7ce00-0438-4209-928f-2b567c5f9120,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Optometrist,michealmarquez@healthcare.org
7807e245-b84b-4074-bf65-11cbbf932313,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6689ef79-f8c3-4461-bc15-b016487eb3df,Pediatrician,carolynmooore@healthcare.org
0e42c0a5-8dd6-41a9-a1c9-608b16a90aca,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Ophthalmologist,danielgloevr@healthcare.org
972e90b5-0971-4f49-a37f-4493d6395cff,fc6c6519-2c48-45be-91f8-38bdfd3562d2,3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,Optician,krsitihenderson@healthcare.org
34bcb6e9-2280-4b2c-a422-ae17c34f9f69,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Optometrist,cynthiamroeno@healthcare.org
8c4cd892-555b-45ea-be90-effa2eb762d1,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Plastic Surgeon,christopherespinoza@healthcare.org
5a3a483b-1115-4137-a2b1-5606667ce1ba,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Reconstructive Specialist,mrwilliacmfloresii@healthcare.org
c69548b8-0717-4c59-ae92-1b07586357a5,fc6c6519-2c48-45be-91f8-38bdfd3562d2,c736e166-8042-402f-9d73-22518b763f63,Nutritionist,phillprichardson@healthcare.org
f074ab48-2483-42a3-8add-45225c3a0ba4,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Vision Therapist,anthonygiblert@healthcare.org
6e58a7e5-e612-46ab-9f58-1bee2511c54d,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6bfed001-18bc-4a21-b887-d3e9a3171056,X-Ray Technician,jasonwhaite@healthcare.org
6255aba7-6d98-404a-89a9-333596ee49ab,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Plastic Surgeon,brtitanykim@healthcare.org
c0b8bc1d-150b-45b7-838c-1c8d96b03d51,fc6c6519-2c48-45be-91f8-38bdfd3562d2,3a94f14b-0830-4ee6-9a9c-1d73f173d2fe,Optometrist,kathleenfowlr@healthcare.org
19527985-8ef4-40f4-bf85-5ccf028a1a84,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Cosmetic Surgery Nurse,stephanieowden@healthcare.org
b91c0d03-b5c7-4b0f-bd24-c556c3579a1e,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Optician,kevicnarter@healthcare.org
73a41e4b-e174-4dc5-b3bd-566bffe8eb25,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Optician,kendralpez@healthcare.org
a1473fc6-7b24-4b96-a519-d91f02fa1b01,fc6c6519-2c48-45be-91f8-38bdfd3562d2,c736e166-8042-402f-9d73-22518b763f63,Diet Technician,jameswhitakeer@healthcare.org
f674f54b-e955-4dcf-a5e0-69a5e6cdde5f,fc6c6519-2c48-45be-91f8-38bdfd3562d2,6689ef79-f8c3-4461-bc15-b016487eb3df,Child Life Specialist,brandofuller@healthcare.org
4348331e-bac0-4f4d-85e9-68a94cb10885,fc6c6519-2c48-45be-91f8-38bdfd3562d2,02246f10-ce65-4211-a3c9-c8d76ceb1865,Ophthalmologist,alyssaelpliott@healthcare.org
b7eea2ad-c307-43f8-979e-cc3ed037a102,fc6c6519-2c48-45be-91f8-38bdfd3562d2,778d028c-e45e-45b9-a9f8-2b8b7dd5d97e,Reconstructive Specialist,kristinlopez@healthcare.org
01dceece-94f6-4367-aeee-975126271fa8,2376d176-ae52-41df-b5a3-cb264ce2d5f0,ab46afee-8898-4682-a096-8f2106e090ea,Foot Care Nurse,tamaraanderson@healthcare.org
869740e1-4b82-4923-8166-60c3932476a7,2376d176-ae52-41df-b5a3-cb264ce2d5f0,ab46afee-8898-4682-a096-8f2106e090ea,Foot Care Nurse,dawnjackson@healthcare.org
21b5d097-2e2d-4b92-9393-9351a081e67d,2376d176-ae52-41df-b5a3-cb264ce2d5f0,edabf3d2-53e4-4dd3-ae51-bca044c0a5ed,Communication Disorders Specialist,stephaniemnedoza@healthcare.org
d346ac8e-91cf-4816-b25f-df1daeb45f13,2376d176-ae52-41df-b5a3-cb264ce2d5f0,edabf3d2-53e4-4dd3-ae51-bca044c0a5ed,Speech Pathologist,peterrbush@healthcare.org
fda4493e-b06f-496f-9ee1-96008ede9141,2376d176-ae52-41df-b5a3-cb264ce2d5f0,955e988d-f24b-4d76-a07f-949ef11e71ae,Anesthesiologist,marycammpbell@healthcare.org
0536ea1e-7229-4d19-938a-3196b3eb7606,2376d176-ae52-41df-b5a3-cb264ce2d5f0,955e988d-f24b-4d76-a07f-949ef11e71ae,Anesthesiologist,julievalenca@healthcare.org
b36d05b1-24cd-4983-9778-fad9081cc326,2376d176-ae52-41df-b5a3-cb264ce2d5f0,9b3e6605-5083-4669-836c-d6021a54acb2,Physical Therapist,kevinnsolis@healthcare.org
a70dd68c-84ce-412d-8f9a-d06f6880a6d3,2376d176-ae52-41df-b5a3-cb264ce2d5f0,9b3e6605-5083-4669-836c-d6021a54acb2,Orthopedic Nurse,randysttein@healthcare.org
7edf1dd6-2388-404f-b125-d2ccc27c0b4c,2376d176-ae52-41df-b5a3-cb264ce2d5f0,57e061c6-0494-405d-b194-a9f14114fa10,Infectious Disease Specialist,jameskim@healthcare.org
efcf5153-66ad-491a-88b3-01d937846878,2376d176-ae52-41df-b5a3-cb264ce2d5f0,57e061c6-0494-405d-b194-a9f14114fa10,Epidemiologist,jacquelinewlliams@healthcare.org
599c0bbd-c554-4257-9d66-723fbabfc096,2376d176-ae52-41df-b5a3-cb264ce2d5f0,15362c1f-90b3-49d9-bf0a-837a3e0f7488,EEG Technician,darryblell@healthcare.org
8b7ece20-f69b-4589-8bf3-e1423d4340c4,2376d176-ae52-41df-b5a3-cb264ce2d5f0,15362c1f-90b3-49d9-bf0a-837a3e0f7488,Neurosurgeon,jasonarper@healthcare.org
6db7e8ea-4a15-4a62-ab5c-2418ea0c1d3e,2376d176-ae52-41df-b5a3-cb264ce2d5f0,5041b3d0-8950-4262-a797-765abc854e3f,MRI Technologist,gailgomez@healthcare.org
e0b44936-259d-44a4-8048-9248cb5606b6,2376d176-ae52-41df-b5a3-cb264ce2d5f0,5041b3d0-8950-4262-a797-765abc854e3f,Radiologist,kathryngonzalez@healthcare.org
2c2d07ca-3299-4a0f-b395-7cd58992d631,2376d176-ae52-41df-b5a3-cb264ce2d5f0,754151b0-0cdf-420e-81e7-5ade858e8dfb,Rheumatology Nurse,taryabutler@healthcare.org
3019d177-9d1f-4f65-bac5-ccce0eb86c76,2376d176-ae52-41df-b5a3-cb264ce2d5f0,754151b0-0cdf-420e-81e7-5ade858e8dfb,Rheumatologist,laurenkeley@healthcare.org
01b59324-6b7c-4e3e-9708-68bd49b97dad,2376d176-ae52-41df-b5a3-cb264ce2d5f0,754151b0-0cdf-420e-81e7-5ade858e8dfb,Arthritis Specialist,jefferyjackyson@healthcare.org
241d44b8-7aaf-46ff-8ac9-5e84f95d4d62,2376d176-ae52-41df-b5a3-cb264ce2d5f0,5041b3d0-8950-4262-a797-765abc854e3f,Radiologist,gloirafoster@healthcare.org
6de3e5c1-1dd3-4e16-b1aa-9bc756b3891d,2376d176-ae52-41df-b5a3-cb264ce2d5f0,955e988d-f24b-4d76-a07f-949ef11e71ae,Anesthesiology Nurse,alisonrhyan@healthcare.org
3b68ca3f-c784-4fa0-a3e9-9329928a7668,2376d176-ae52-41df-b5a3-cb264ce2d5f0,ab46afee-8898-4682-a096-8f2106e090ea,Podiatrist,tristangiilbert@healthcare.org
196e3b35-7841-43c5-875c-7bed497eb2e6,2376d176-ae52-41df-b5a3-cb264ce2d5f0,15362c1f-90b3-49d9-bf0a-837a3e0f7488,Neurological Nurse,jonathonhhutchinson@healthcare.org
9625496f-e95b-4521-b574-a6be617eae9a,2376d176-ae52-41df-b5a3-cb264ce2d5f0,955e988d-f24b-4d76-a07f-949ef11e71ae,Anesthesiology Assistant,shelbyleblanc@healthcare.org
2cc56591-9063-4866-b5be-6fb661987cba,2376d176-ae52-41df-b5a3-cb264ce2d5f0,9b3e6605-5083-4669-836c-d6021a54acb2,Orthopedic Surgeon,garygibson@healthcare.org
d8dce87e-cadf-4590-92c0-333b840e4264,2376d176-ae52-41df-b5a3-cb264ce2d5f0,edabf3d2-53e4-4dd3-ae51-bca044c0a5ed,Speech Therapist,michaeelwilliams@healthcare.org
6adbbaed-cc5b-4ebd-9dcc-e76d55a0b5ff,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Cytotechnologist,mrayporter@healthcare.org
0512a9cb-44a0-48ed-b288-2f906df1623a,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Pathologist,chloeodriguez@healthcare.org
ed61ddb0-6a2d-48e4-b31e-1322cef7a5ae,43e9d631-b954-478c-9552-dd0a8da6b31d,4a082de7-4f6d-4f01-b0dc-2737db807618,Dialysis Nurse,chadgreen@healthcare.org
0f4f4ab7-48d0-4499-a771-4ad36c4f454f,43e9d631-b954-478c-9552-dd0a8da6b31d,4a082de7-4f6d-4f01-b0dc-2737db807618,Dialysis Nurse,jasolnarson@healthcare.org
83effb34-d634-4b5e-86a2-a89fca360803,43e9d631-b954-478c-9552-dd0a8da6b31d,0d0fbbe9-6b7d-4713-8ba1-527dad7114db,GI Nurse,traviswillias@healthcare.org
c78d7d69-8f7d-481f-aec3-2a32fd4daaf6,43e9d631-b954-478c-9552-dd0a8da6b31d,0d0fbbe9-6b7d-4713-8ba1-527dad7114db,GI Technician,nichoolaswatson@healthcare.org
1c5e11b9-e840-44ea-95cb-54553bbf090c,43e9d631-b954-478c-9552-dd0a8da6b31d,9641af55-358d-4639-90bf-babda5d649dc,Speech Pathologist,matthewshrap@healthcare.org
8f630b97-015e-412a-86d2-671cc00f3b75,43e9d631-b954-478c-9552-dd0a8da6b31d,9641af55-358d-4639-90bf-babda5d649dc,Speech Therapist,gregorcyopeland@healthcare.org
b16b1e74-05fe-4230-86f8-0ed6a4debc2c,43e9d631-b954-478c-9552-dd0a8da6b31d,f0c53802-4474-4ac6-9df7-327635ba9da1,Pediatric Nurse,daaviddavila@healthcare.org
571bc0a8-11e1-4e39-8d9c-c4339f8b2dcb,43e9d631-b954-478c-9552-dd0a8da6b31d,f0c53802-4474-4ac6-9df7-327635ba9da1,Pediatrician,stephanierodriguez@healthcare.org
cae48e25-c5d7-4420-9537-293570e700a5,43e9d631-b954-478c-9552-dd0a8da6b31d,f0c53802-4474-4ac6-9df7-327635ba9da1,School Nurse,drdaviidglenn@healthcare.org
d286f5fc-4914-429a-b484-ddbb97d0ecd9,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Morgue Attendant,brryancole@healthcare.org
4eccb4cb-8119-47fc-8f12-95ee1b0f338e,43e9d631-b954-478c-9552-dd0a8da6b31d,4a082de7-4f6d-4f01-b0dc-2737db807618,Renal Dietitian,davidggeorge@healthcare.org
0e34365c-1165-4842-a570-2c891b3f2c09,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Histology Technician,nicolegarcia@healthcare.org
a6d6373c-6a34-4fbc-b1fe-e16e82be584b,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Pathologist,jacckreynolds@healthcare.org
d0d8724a-23b7-4f10-bfab-08cc2c14153d,43e9d631-b954-478c-9552-dd0a8da6b31d,0d0fbbe9-6b7d-4713-8ba1-527dad7114db,GI Technician,lisabuck@healthcare.org
24295179-aa8d-4fbd-980f-16b8f9df5a93,43e9d631-b954-478c-9552-dd0a8da6b31d,3b4590c6-7380-427c-af25-a8cdde699e1e,Morgue Attendant,nicolejacobs@healthcare.org
f5209c6d-7152-42b4-9b29-e7bd67088078,f365566d-f533-4ae8-93be-2743d3aab509,19b5024c-eee2-4362-8ccb-cb6e42e14ce9,General Practitioner,josepherez@healthcare.org
6aa7b47f-8f99-415f-8f2b-d319a690cb71,f365566d-f533-4ae8-93be-2743d3aab509,19b5024c-eee2-4362-8ccb-cb6e42e14ce9,General Practitioner,sarpahhudson@healthcare.org
a805cb3b-9829-41fe-8a82-462fb1b9feb0,f365566d-f533-4ae8-93be-2743d3aab509,d1da4bba-1ed9-4ae6-a5f4-4940f5114a9a,Gynecologist,christophernuneez@healthcare.org
06dd2c2d-5255-4a74-a25e-547313bd9886,f365566d-f533-4ae8-93be-2743d3aab509,d1da4bba-1ed9-4ae6-a5f4-4940f5114a9a,Obstetrics Technician,christophebarnes@healthcare.org
75fab6eb-2741-4f98-9324-2b312a29b957,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optometrist,mrsamywihtephd@healthcare.org
c313690d-f30b-4676-9daf-0a4d9e8c8781,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optician,aaronjacoxbs@healthcare.org
36eed7e8-77e3-4f4d-b3d5-fe3ffef93726,f365566d-f533-4ae8-93be-2743d3aab509,8034f222-b4a4-45c3-b4dc-5b1949523e70,Endocrine Nurse,brookefissher@healthcare.org
9d165df8-fe43-4098-ac43-1d4b12dc8505,f365566d-f533-4ae8-93be-2743d3aab509,8034f222-b4a4-45c3-b4dc-5b1949523e70,Endocrine Nurse,barbbarahoward@healthcare.org
afa7f24d-ae2f-46cb-9c53-61cf1145c2a7,f365566d-f533-4ae8-93be-2743d3aab509,483b7b7f-e2b1-46c9-8f2f-bda2b50ad6d5,Speech Therapist,aleishammond@healthcare.org
7af3649f-5165-4ba2-9eca-45cf2ecb6c8d,f365566d-f533-4ae8-93be-2743d3aab509,483b7b7f-e2b1-46c9-8f2f-bda2b50ad6d5,Speech Therapist,jewssicamartinez@healthcare.org
c2a50413-d6ce-4e5b-b47b-3a805ee3ae17,f365566d-f533-4ae8-93be-2743d3aab509,76c6bf55-a9b9-42bc-a350-0fcaad785312,Neurological Nurse,aaronharrisoon@healthcare.org
4606cd80-b499-4179-9338-f81b70788f53,f365566d-f533-4ae8-93be-2743d3aab509,76c6bf55-a9b9-42bc-a350-0fcaad785312,Neurosurgeon,coltonttravis@healthcare.org
2748665a-b1d9-4a38-afd6-d8529493b1b6,f365566d-f533-4ae8-93be-2743d3aab509,01df3805-5f18-4cea-9b28-9a8432a88b74,Optician,jusinlawson@healthcare.org
652dd349-3cfa-4e64-994f-b1dba382d3cf,f365566d-f533-4ae8-93be-2743d3aab509,01df3805-5f18-4cea-9b28-9a8432a88b74,Vision Therapist,austinrake@healthcare.org
50c54c08-7bc8-4983-9e69-ca7339872c4d,f365566d-f533-4ae8-93be-2743d3aab509,91340a41-9333-4293-ba04-a0d5d997e4bf,Respiratory Therapist,shannonpratt@healthcare.org
374d1e97-0a0c-49f8-86a9-fde6cd3f7e44,f365566d-f533-4ae8-93be-2743d3aab509,91340a41-9333-4293-ba04-a0d5d997e4bf,Lung Function Technician,kendraskinner@healthcare.org
00bd8584-1acd-473b-821f-86860d31d6c7,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optometrist,thmoasbell@healthcare.org
19259427-3069-4e30-be0e-83709bf152e8,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optometrist,nichcolasbowen@healthcare.org
a48f65be-e484-45f7-9160-6df303be58c2,f365566d-f533-4ae8-93be-2743d3aab509,01df3805-5f18-4cea-9b28-9a8432a88b74,Vision Therapist,mrlarrysanfford@healthcare.org
968c36cd-6cbf-4aa8-95e6-eab2e676427d,f365566d-f533-4ae8-93be-2743d3aab509,483b7b7f-e2b1-46c9-8f2f-bda2b50ad6d5,Speech Therapist,robetrtmiller@healthcare.org
4a006879-6959-4c88-b623-1d711a17d5a9,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optician,nicolebenotn@healthcare.org
9c73497e-d1c6-45e0-b74f-77243910d2d3,f365566d-f533-4ae8-93be-2743d3aab509,8034f222-b4a4-45c3-b4dc-5b1949523e70,Diabetes Educator,dbianataylor@healthcare.org
33d318a0-5ca2-462a-9d2f-c7d62c784d66,f365566d-f533-4ae8-93be-2743d3aab509,bdfdb88e-ae4f-40d7-bad0-e4d2f9dbd648,Optometrist,kimerlycarney@healthcare.org
aada507b-7b35-4181-a421-b8a80b65f359,f365566d-f533-4ae8-93be-2743d3aab509,19b5024c-eee2-4362-8ccb-cb6e42e14ce9,Medical Assistant,kaylafrederick@healthcare.org
0758d3ff-c40c-4953-a2b7-942961ffff7b,f365566d-f533-4ae8-93be-2743d3aab509,8034f222-b4a4-45c3-b4dc-5b1949523e70,Endocrine Nurse,rbertgarner@healthcare.org
fe7a1852-ec4c-486e-8948-03ce663b1f2e,f365566d-f533-4ae8-93be-2743d3aab509,d1da4bba-1ed9-4ae6-a5f4-4940f5114a9a,Gynecologist,robertrandhall@healthcare.org
ed9a898a-c417-4753-bbfd-00ddcd4464ef,f365566d-f533-4ae8-93be-2743d3aab509,8034f222-b4a4-45c3-b4dc-5b1949523e70,Endocrinologist,richardausin@healthcare.org
007ff4aa-6c18-4df1-a45f-1b294c42c706,f365566d-f533-4ae8-93be-2743d3aab509,483b7b7f-e2b1-46c9-8f2f-bda2b50ad6d5,Communication Disorders Specialist,morganwadr@healthcare.org
7354b818-7f5e-462c-8fa0-a84dea20c6a0,f365566d-f533-4ae8-93be-2743d3aab509,76c6bf55-a9b9-42bc-a350-0fcaad785312,Neurologist,briannsantiago@healthcare.org
d4611ccf-a618-4d21-af48-19c7d21afe43,f365566d-f533-4ae8-93be-2743d3aab509,d1da4bba-1ed9-4ae6-a5f4-4940f5114a9a,Gynecologist,jmesbarrera@healthcare.org
ca0e0ca2-0834-4f2c-831f-9bb57a5996f8,612d8f0c-7ef7-4827-955b-60e92658af19,a97e76ef-ebef-4ae1-89c3-a12df0bed3ed,Orthopedic Nurse,suepeteers@healthcare.org
ec7db2c1-01fd-4782-b28f-a95e8269f4c5,612d8f0c-7ef7-4827-955b-60e92658af19,a97e76ef-ebef-4ae1-89c3-a12df0bed3ed,Orthopedic Surgeon,zacharybtaes@healthcare.org
5e52da74-0b81-424a-8a23-e29c4394749c,612d8f0c-7ef7-4827-955b-60e92658af19,6e323ff4-c345-495e-b8fa-29e6831520ca,Sleep Technician,kylearnold@healthcare.org
da026ae2-9e49-4d81-80ee-512df0956f22,612d8f0c-7ef7-4827-955b-60e92658af19,6e323ff4-c345-495e-b8fa-29e6831520ca,Sleep Technician,oliviaelee@healthcare.org
d9ea441a-8f5b-4d0d-a238-aa2e2a50835c,612d8f0c-7ef7-4827-955b-60e92658af19,5516c1a6-45d3-4a2c-8826-8550d171a798,Psychologist,szuannehale@healthcare.org
2913c368-3a9a-47a5-87c3-e5c374f9b787,612d8f0c-7ef7-4827-955b-60e92658af19,5516c1a6-45d3-4a2c-8826-8550d171a798,Psychiatrist,apirljames@healthcare.org
a156c8ad-d8b2-4128-a6e5-a975189333b2,612d8f0c-7ef7-4827-955b-60e92658af19,690aae3f-ade5-4235-84d4-09975748c032,Sleep Technician,knetcarr@healthcare.org
0e046959-365c-4694-82d6-b6130c5efa4a,612d8f0c-7ef7-4827-955b-60e92658af19,690aae3f-ade5-4235-84d4-09975748c032,Respiratory Therapist,missdawnevanns@healthcare.org
330b7fde-2d6b-48bc-baa5-4eee8ef8b24f,612d8f0c-7ef7-4827-955b-60e92658af19,4d543a0e-b3e5-47e4-a261-a3d28bdbf1f8,Reconstructive Specialist,drrobertwatsodnvm@healthcare.org
965597c5-f39c-4dad-bc85-33891fcb7f4e,612d8f0c-7ef7-4827-955b-60e92658af19,4d543a0e-b3e5-47e4-a261-a3d28bdbf1f8,Plastic Surgeon,michaelgarcia@healthcare.org
ecfca5bd-0dcf-4c02-abaf-f758b825c4c5,612d8f0c-7ef7-4827-955b-60e92658af19,5447353b-c9dc-4fb4-b567-7aaf4f462933,Poison Control Specialist,caorldiaz@healthcare.org
