identifier,institution,department,jobTitle,email,anchor
5b56305b-42d8-4e43-b358-f5afd592d9e8,6369cde2-30ae-4c9e-9921-52e3b87af741,b4ca0142-3b23-4fd8-8d20-f686854df9b6,Communication Disorders Specialist,kavrenjackson@healthcare.org,04a5b104-36fb-4c42-95f9-1f5052a2703d
14c4ec3f-89fb-4c72-b1be-3d613eadc5a2,6369cde2-30ae-4c9e-9921-52e3b87af741,b4ca0142-3b23-4fd8-8d20-f686854df9b6,Speech Pathologist,msallisonknihtdvm@healthcare.org,3708940a-35fd-4999-a684-4c60d6bcfb6b
3840741f-005e-4a1a-9523-e990245f0a09,6369cde2-30ae-4c9e-9921-52e3b87af741,080638c9-4967-49fb-b2e0-2961ac73189c,Rheumatologist,jamiegrffith@healthcare.org,efc32591-eec7-4728-8d19-4f9ff4cd2c8e
6d1abf9c-1fb2-4d57-94fc-f26e74b8edc9,6369cde2-30ae-4c9e-9921-52e3b87af741,b4ca0142-3b23-4fd8-8d20-f686854df9b6,Speech Pathologist,tiimothyfrenchphd@healthcare.org,86d88dfa-8644-47d4-9f93-023b2b0d0b28
b7b465a0-38a9-48a2-a58f-7b419ef8a3d2,6369cde2-30ae-4c9e-9921-52e3b87af741,b4ca0142-3b23-4fd8-8d20-f686854df9b6,Speech Therapist,sandraandoval@healthcare.org,6173fade-5928-4966-99c2-f9c5b8e87ae6
27b56885-f13b-4779-89ff-420bd2ac0c26,6369cde2-30ae-4c9e-9921-52e3b87af741,f64e8f4a-ef89-42e7-aa17-06669b6e83a9,Foot Care Nurse,davidhardrison@healthcare.org,881fe7d2-4929-4064-a3b6-303298816488
fd9b6e79-0ea3-4c09-a58b-01e1e4dae834,6369cde2-30ae-4c9e-9921-52e3b87af741,833cf90f-f555-4628-9d15-3fb4968051b7,Doula,stephenmiller@healthcare.org,f725b007-e192-499f-8d89-17df03e645b9
8f94e075-6a48-4156-873c-daf3ceafa5aa,6369cde2-30ae-4c9e-9921-52e3b87af741,080638c9-4967-49fb-b2e0-2961ac73189c,Arthritis Specialist,lorettatorres@healthcare.org,b10a02f0-3c9f-45f6-9a1a-dca196622773
edf292fe-644e-41b3-abc6-72c384176b39,6369cde2-30ae-4c9e-9921-52e3b87af741,f64e8f4a-ef89-42e7-aa17-06669b6e83a9,Foot Care Nurse,austinawde@healthcare.org,d1cfcb3f-4b37-4149-8426-cd16f72f18bf
cc4fa5cd-9868-479d-8ec7-75a814683e44,6369cde2-30ae-4c9e-9921-52e3b87af741,833cf90f-f555-4628-9d15-3fb4968051b7,Obstetric Nurse,asholeytyler@healthcare.org,b3aae80a-8215-4c65-af96-4166e821351b
17f8ebef-de05-4e67-8bbc-ddb166791121,6369cde2-30ae-4c9e-9921-52e3b87af741,ca687a98-f48e-49a8-aaeb-5a328fad725d,Poison Control Specialist,catherneramirez@healthcare.org,986b3c74-64f1-4da1-9533-df0d54b45872
77a92a7b-fbc4-4723-a846-8d35f3c4b687,fd52c443-c270-4a5f-9b35-fb9033a15591,b8c5ee78-d214-4218-9d3b-8d933b8ddd5b,Medical Laboratory Scientist,kevnicooper@healthcare.org,0d1f7157-c155-4e3b-a9ea-24cbb2d8af99
1960eb77-6c92-4d3f-8ff1-543a5aca88d5,fd52c443-c270-4a5f-9b35-fb9033a15591,b8c5ee78-d214-4218-9d3b-8d933b8ddd5b,Pathologist,karenmitchhell@healthcare.org,6546a097-f546-4de5-a78d-d499b7f1e1ef
0f1b0204-9609-473f-a6f8-902b1ee1f98b,fd52c443-c270-4a5f-9b35-fb9033a15591,65739938-a96e-4bf4-9865-23b8f9154865,Women's Health Nurse,mihaelpetersen@healthcare.org,00d3470f-abed-43b1-89e6-6c0421125186
f99ad067-06a4-4f3c-b92f-47e4e136e9c5,fd52c443-c270-4a5f-9b35-fb9033a15591,65739938-a96e-4bf4-9865-23b8f9154865,Obstetrics Technician,graceaddams@healthcare.org,a8f6dc78-6605-463f-a21b-cd13bf1bbc2b
cafe1568-a33d-4339-a351-9d0b418ffd65,fd52c443-c270-4a5f-9b35-fb9033a15591,4bc01de3-d197-4561-b9b6-8b9523aa9e67,Anesthesiologist,pameabowers@healthcare.org,bbfd1135-290a-4d07-aefc-486379fb1b86
6bc10585-f1d6-4529-9a6c-e9106d48f957,fd52c443-c270-4a5f-9b35-fb9033a15591,4bc01de3-d197-4561-b9b6-8b9523aa9e67,Anesthesiology Nurse,johnpineda@healthcare.org,c734627f-1c37-46f5-ad1d-134f91ee4f41
fdbbdbff-8fd1-4e1e-a693-5e9d30ae0014,fd52c443-c270-4a5f-9b35-fb9033a15591,0044c690-f17a-4c84-8b3d-7ee7fa9f941a,Podiatrist,davidbqaker@healthcare.org,09692c8d-469b-4933-afc1-dcb19dd1ada7
f3b9a82e-0edd-49c6-9b09-12fd2f6e4ea3,fd52c443-c270-4a5f-9b35-fb9033a15591,0044c690-f17a-4c84-8b3d-7ee7fa9f941a,Foot Care Nurse,brittneyrioos@healthcare.org,791931e9-5d61-4584-929d-4e8c68cad7a1
49198894-a06b-4f1c-b06f-5b7ee1298d8f,fd52c443-c270-4a5f-9b35-fb9033a15591,2dc6c2ac-cbae-4e93-af39-c04551bb91c1,ENT Specialist,codymitcehll@healthcare.org,e744b3ad-951e-4379-b9c8-4ddd63db2a60
d3444ac2-4613-4a49-a6e9-ea95e41e11c8,fd52c443-c270-4a5f-9b35-fb9033a15591,2dc6c2ac-cbae-4e93-af39-c04551bb91c1,Audiologist,tonyrogers@healthcare.org,bcf280e4-ccb7-4d20-b6c7-861461b89cc2
c6471190-95ec-4fd3-b7b4-4ce81260d252,fd52c443-c270-4a5f-9b35-fb9033a15591,b8c5ee78-d214-4218-9d3b-8d933b8ddd5b,Lab Technician,terrhyoffman@healthcare.org,56986738-71cf-4c86-88e2-8883d1073e33
14a902b6-2430-4e65-9b66-0953a6933ec8,fd52c443-c270-4a5f-9b35-fb9033a15591,65739938-a96e-4bf4-9865-23b8f9154865,Obstetrics Technician,hapnnahmiller@healthcare.org,1a2a322d-5a23-40e9-9a94-07742393fe5e
3181707f-6e16-4a70-9712-9c82050f9236,fd52c443-c270-4a5f-9b35-fb9033a15591,0044c690-f17a-4c84-8b3d-7ee7fa9f941a,Podiatrist,saahmyers@healthcare.org,ff300d96-7436-467d-8a6a-9be02fabf1db
49540540-2b15-4cc7-9cff-4e91accf3d68,fd52c443-c270-4a5f-9b35-fb9033a15591,4bc01de3-d197-4561-b9b6-8b9523aa9e67,Anesthesiologist,ronniejabmes@healthcare.org,8b6a86c0-299a-4c03-852e-3f483072b3e3
819b8315-1069-444b-b5f4-4843755afe53,fd52c443-c270-4a5f-9b35-fb9033a15591,b8c5ee78-d214-4218-9d3b-8d933b8ddd5b,Pathologist,caitlinwrigght@healthcare.org,5b7feec3-ad43-4e14-9a2f-c72117fe41c3
302d8f83-4299-4d63-8f4e-a1b64033ea66,fd52c443-c270-4a5f-9b35-fb9033a15591,4bc01de3-d197-4561-b9b6-8b9523aa9e67,Anesthesiology Nurse,cehrylwebb@healthcare.org,0791488b-e0db-48b2-bd62-f4ce0c640f49
3bc43d4e-58ca-4c08-9112-49a04a959459,fd52c443-c270-4a5f-9b35-fb9033a15591,0044c690-f17a-4c84-8b3d-7ee7fa9f941a,Orthotic Specialist,susanwillliams@healthcare.org,872296c7-87c2-415d-8c35-6c8374003a2e
23bd9bfa-cb17-4b0d-a345-147a2a9aff90,fd52c443-c270-4a5f-9b35-fb9033a15591,b8c5ee78-d214-4218-9d3b-8d933b8ddd5b,Pathologist,codystephenson@healthcare.org,26d6ec32-3848-4348-afa4-5063b191aeca
4679f885-baa4-409d-975b-c7d784568f3c,fd52c443-c270-4a5f-9b35-fb9033a15591,4bc01de3-d197-4561-b9b6-8b9523aa9e67,Anesthesiology Nurse,sabrinabrown@healthcare.org,199d9679-fbb3-486e-abed-cda1972f5943
0cf624c7-9725-4178-842f-c858dcfca02c,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,9b83a437-28b7-405b-abc2-ded76bd8e65f,Nutrition Counselor,shariramirez@healthcare.org,f3bf298c-ae30-4cef-849c-550d3e3f979c
215ca5e1-6cf3-4ccf-afda-fa631ff2c29f,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,9b83a437-28b7-405b-abc2-ded76bd8e65f,Diet Technician,patriciamiltchell@healthcare.org,f6e68035-3612-42fe-80da-c72e4365c89a
e7e32c9f-9652-4205-933c-a0067d96c3a1,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,Rheumatology Nurse,michellegacria@healthcare.org,960ad3a1-e1bd-44e6-8771-6ddfe7a4d2f7
97ab52a4-9232-449c-80d5-4d77479ed2c4,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,Rheumatology Nurse,barbrawest@healthcare.org,99880164-8b01-4cc5-85a1-350b996ac4d8
806ad906-ca08-4bf2-8201-878940abb3d5,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,c5cf255f-278d-44f6-88df-480ea3b4e529,Genetic Counselor,sandraahll@healthcare.org,24344145-7f9b-4492-a977-d9fcea2464d9
a502607e-b396-4e7f-9343-b8e8e00bde51,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,c5cf255f-278d-44f6-88df-480ea3b4e529,Geneticist,cheerylschmitt@healthcare.org,2256a104-6b8d-491c-b6d0-bbd9e5ce89f8
1ead3bc8-b974-4e8a-9bb0-154b7256bd23,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,6250e9f9-08d1-4e63-a7e8-aeae24a703e3,Lung Function Technician,allissonlee@healthcare.org,0ac1f2aa-9453-48a3-9d38-bed2c7c854e1
0453daa6-b6f2-4e80-94aa-14e6a81674f6,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,6250e9f9-08d1-4e63-a7e8-aeae24a703e3,Lung Function Technician,janetheerring@healthcare.org,01d4c080-c6d4-41f2-b5da-4791f99ccbfe
da4b0469-a2c3-44f3-8987-58d3f2856a91,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,f146b080-0a2c-46a9-9bd3-839291e54b3a,Community Outreach Specialist,victorwilson@healthcare.org,e1432e73-04ef-4ca7-a196-1f7a1d67829c
f92de2e7-a125-4585-a79a-af6687244942,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,f146b080-0a2c-46a9-9bd3-839291e54b3a,Public Health Officer,davtidhill@healthcare.org,111004d0-3dd0-463c-bbbd-cd207c9814b7
7fd115ad-721e-451f-a1ff-f1b3e7fe23d9,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,4b9368d9-6188-4ea0-9e5e-cd0a3cbafcaa,Public Health Nurse,johxnhughes@healthcare.org,9415e92f-1d72-4ac3-9c76-4a47b3ac1729
09441ecb-6dcd-4b9f-bd7e-e9a780c6d9ab,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,4b9368d9-6188-4ea0-9e5e-cd0a3cbafcaa,Public Health Nurse,anthonyshelotn@healthcare.org,cca6216f-9350-466e-8cd6-5e9848ece305
fd715c26-3895-4dff-86c5-83ff68751bc6,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,bb1a48e2-50b9-4e51-a81e-5658d813a70f,Anesthesiology Nurse,jessicacolle@healthcare.org,4aa7a7fb-f399-480e-9451-80ee6a7d6b1c
93e74be1-e3c7-40e5-bc03-3990708b0613,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,bb1a48e2-50b9-4e51-a81e-5658d813a70f,Anesthesiology Nurse,dramberallen@healthcare.org,bba7f3ab-601f-4788-8384-a61b9dc7ee45
591224e9-81ac-4848-9749-7e0ff433b389,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,18711121-c9e8-460c-8a8f-541d052ba051,Community Outreach Specialist,heidiebnson@healthcare.org,b1d8c383-1272-492c-b64c-dfba05915bf5
e83569b6-a0f8-4b3e-9fe0-36a3868545ab,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,18711121-c9e8-460c-8a8f-541d052ba051,Community Outreach Specialist,jameshampton@healthcare.org,19f4ea14-d540-4af7-b1b3-8ddb10c70842
beccde2c-9c8b-4703-a932-b860eccd37ad,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,d0ab9ea4-c15f-47ca-a04e-6817ad982a08,Respiratory Therapist,kelseyssmith@healthcare.org,e5816dfc-d0eb-4f91-a716-d7150ce384e3
84767ae4-f156-4814-8edf-f4052bb9620f,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,d0ab9ea4-c15f-47ca-a04e-6817ad982a08,Respiratory Therapist,dannnyruiz@healthcare.org,e2c4af37-e756-4ebf-81e4-cfd0564522bb
2ad306e4-38ee-4aa0-adf1-f1592de7e90e,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,10c313bd-6478-4399-8d68-2a6149262a13,Urology Nurse,michellemeyers@healthcare.org,197841d4-e706-45d2-aa96-e79f1140b40c
81ffbafe-aee6-43df-a55e-eef0f8e0e3ec,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,10c313bd-6478-4399-8d68-2a6149262a13,Urologist,stepphenmathis@healthcare.org,84eaee51-311d-4bd3-b066-787f71c0f077
71677a55-fad4-4ee8-a75d-564737ae5c8e,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,18711121-c9e8-460c-8a8f-541d052ba051,Epidemiologist,kevinkaaufman@healthcare.org,8889daf9-6c06-4266-bfe0-826c42f123e6
855fb3d7-38ae-4954-81da-1979a6c6fbf2,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,f146b080-0a2c-46a9-9bd3-839291e54b3a,Public Health Officer,erinwods@healthcare.org,8c227625-efd8-4200-bf98-b2fdc452e610
4ff5d485-d449-449c-9aff-c0d542087c0d,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,Rheumatologist,martinwarren@healthcare.org,fa84d79e-88b8-4b81-9f05-785370696824
f83dbcca-61b2-4a23-a8ab-f58ac2c7e7f4,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,bb1a48e2-50b9-4e51-a81e-5658d813a70f,Anesthesiology Assistant,teresarodrigguez@healthcare.org,851a811a-6601-4459-87b8-a4b6fc164e12
2ba39f01-429c-4b3b-93d8-1950e0acde9c,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,18711121-c9e8-460c-8a8f-541d052ba051,Community Outreach Specialist,liseadwards@healthcare.org,f8027f47-3679-43c0-8f0b-f061bd4d330d
5ea55fc5-1ec3-4793-95a1-a49e2ddc666c,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,18711121-c9e8-460c-8a8f-541d052ba051,Public Health Officer,josclark@healthcare.org,d9dfe7be-1ddb-4a6c-b7a2-7fb32a9570b8
57cef126-f863-4158-8361-8d44aba7f30a,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,eb6b96ec-ea3a-4bf3-a994-6c6d3590a2e5,Arthritis Specialist,georgeboyyd@healthcare.org,5646bd7d-aee2-493c-9f01-8c743df7fe6a
279c69bb-0b5d-4859-a81b-cc55d219d7f6,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,9b83a437-28b7-405b-abc2-ded76bd8e65f,Nutritionist,cynthhiamorales@healthcare.org,59d66239-0166-4796-a975-d06b0043af98
f7371072-129a-4cf9-8342-f865a9e89079,84e353eb-8257-4ab7-a6a9-e0ee5344ba0d,10c313bd-6478-4399-8d68-2a6149262a13,Urologist,joshuaflynn@healthcare.org,3e98b054-2b71-4653-b3ad-e4d96ed66248
3f4af2ec-cb90-4a9c-a4a5-645581b09b6e,7234be09-62c3-4af0-a8a2-512db3837586,ed6fe79b-8c56-4b92-8f32-2470a2334974,Obstetric Nurse,danawiilliams@healthcare.org,9355ac4c-61fd-4e44-9d58-e098a14a3bf0
96b2cf5d-58bf-49e7-95ec-8916422a9ea5,7234be09-62c3-4af0-a8a2-512db3837586,ed6fe79b-8c56-4b92-8f32-2470a2334974,Obstetric Nurse,alexanderandderson@healthcare.org,67ddb936-3e0f-4a71-9f7c-4f1a1e94d967
ec911d06-6f72-42da-b50b-b0fbdda7e095,7234be09-62c3-4af0-a8a2-512db3837586,7cbb1bcc-ef38-4237-99a0-f532d2197d93,GI Technician,micelejones@healthcare.org,1d09f845-0757-4743-bf5f-eba8f2f4d6c1
de4b9c3f-47d5-4bbf-bea9-245794ae75d8,7234be09-62c3-4af0-a8a2-512db3837586,7cbb1bcc-ef38-4237-99a0-f532d2197d93,Gastroenterologist,randyrice@healthcare.org,dc4dc502-a5ef-40cd-8ac1-f2c897f31293
6a939e3d-9e7c-4b7f-9345-930009129a04,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Pharmacist,davidstoe@healthcare.org,23984285-e82d-4545-8584-7c7b35672a2e
4a2ba030-06c4-4e1f-82fa-cc26ccc05591,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Clinical Pharmacologist,garycartre@healthcare.org,6333d1ec-8c85-4a14-9ef0-2a9098407d45
72173a65-0d85-401f-ab0b-d447bb9d168b,7234be09-62c3-4af0-a8a2-512db3837586,1da11d7a-a281-4ecd-b084-486f52268c27,Gynecologist,ashleyle@healthcare.org,280a063f-9e83-4a1f-a12a-7e7234fceff5
5163f221-6388-42f3-b836-19b845a984e7,7234be09-62c3-4af0-a8a2-512db3837586,1da11d7a-a281-4ecd-b084-486f52268c27,Obstetrics Technician,donaldjackslon@healthcare.org,e6e5b8a4-3a43-4c61-89b5-026b4757cb16
0235764a-84eb-4311-a1cd-ed4b2ca06fce,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Nurse Practitioner,lismeyers@healthcare.org,12fd3550-ff88-43ce-a49c-c66396cd2a09
1d843f51-52d4-43f3-9c95-d25240941916,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Nurse Practitioner,courtneylynos@healthcare.org,27e13b47-fa11-4dc5-a8e3-cb0ac3c8ad84
cb3164eb-66eb-4a80-aa20-88b5b238ce6a,7234be09-62c3-4af0-a8a2-512db3837586,5d7ee6e3-58bd-4490-926c-34f8f6b1557e,Anesthesiologist,patrickmarshqall@healthcare.org,7d6a840f-e5b7-4b77-a9a4-3d8d0a76ef0d
2f0c5945-e38f-4ca9-911c-f2627666bf37,7234be09-62c3-4af0-a8a2-512db3837586,5d7ee6e3-58bd-4490-926c-34f8f6b1557e,Anesthesiologist,vickiheill@healthcare.org,b5eb125d-d828-45f0-8e36-9e2150357bc4
1890036d-dbb5-407e-88d8-aac836e8d683,7234be09-62c3-4af0-a8a2-512db3837586,2f40d4ef-bfb5-43c2-bd16-2e6fe93cef4b,Neurologist,kahterinerodriguez@healthcare.org,9fc7e9a9-4e62-430b-a800-c6f73776b599
bc309436-5212-4b92-837b-b5dc4596b92a,7234be09-62c3-4af0-a8a2-512db3837586,2f40d4ef-bfb5-43c2-bd16-2e6fe93cef4b,Neurological Nurse,taaramason@healthcare.org,e34ea0c6-e83b-4e1f-992f-7f93098b55a7
2efabc79-c8f7-4f22-b272-4579e78f5a8a,7234be09-62c3-4af0-a8a2-512db3837586,f3be0a6c-15ec-4910-8e38-34376a1c7817,Hematologist,willimlutz@healthcare.org,bd84ac7c-068c-4375-9fac-a4a1d8fa61f9
189a6a00-45dd-45b6-82e2-40f8c0cc6aa6,7234be09-62c3-4af0-a8a2-512db3837586,f3be0a6c-15ec-4910-8e38-34376a1c7817,Hematology Nurse,drashleypaarkdds@healthcare.org,d9955c24-bbde-4b2b-96ec-c5a77dac37ea
3fdb3259-fe42-46a8-a24e-b6a6ae1e7b78,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Pharmacist,williamtorrs@healthcare.org,44049ac4-f112-4897-8f2e-a9d01efb7ecb
d857abd9-b059-4850-b616-d097f70705f9,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Pharmacy Technician,davidbuckely@healthcare.org,c951ab85-3f65-4cfe-8878-228cd15e5685
53b9e637-2483-4148-981c-55f95d917faf,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Licensed Practical Nurse,lisaojhnson@healthcare.org,7c1691b4-3bbf-4d08-bca0-9ca1733c2b58
d61c31ba-3294-4736-aa67-932b6a6d9dd6,7234be09-62c3-4af0-a8a2-512db3837586,7cbb1bcc-ef38-4237-99a0-f532d2197d93,GI Technician,mtarthajimenez@healthcare.org,0307b970-02ce-465d-b52c-08a482b2a2ae
83395735-df4d-430f-81f1-172114cf4d7e,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Registered Nurse,sandraabrown@healthcare.org,486d4a98-c6c2-4d08-b4b6-7809e2d21f8b
e59eb961-e99c-48e0-9c2a-6fe854ee2cba,7234be09-62c3-4af0-a8a2-512db3837586,5d7ee6e3-58bd-4490-926c-34f8f6b1557e,Anesthesiology Nurse,nichholaswood@healthcare.org,bcbf9090-e461-4a49-a214-8ddf4f7a6286
4c488c71-669b-4129-ad8c-3f75e94d6aa3,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Pharmacy Technician,steveenhunt@healthcare.org,d94a5b7d-6666-49ff-ac5e-d6c63b0c6e22
87aed504-260c-407e-a111-409d3fb3081a,7234be09-62c3-4af0-a8a2-512db3837586,ed6fe79b-8c56-4b92-8f32-2470a2334974,Midwife,linadknight@healthcare.org,2a835718-0d49-4483-8a44-7865a5ee8e69
4a4e103a-2667-4fae-8b01-845dd77cdea9,7234be09-62c3-4af0-a8a2-512db3837586,f3be0a6c-15ec-4910-8e38-34376a1c7817,Blood Bank Technologist,morganjonges@healthcare.org,8d76d5d7-a707-4610-96f8-5401f4c33994
8845c1e2-0852-491b-9b50-73403b1a99a0,7234be09-62c3-4af0-a8a2-512db3837586,5d7ee6e3-58bd-4490-926c-34f8f6b1557e,Anesthesiology Assistant,jamieoore@healthcare.org,bb790b4a-393f-4a83-be0d-a720e17bcec5
6675ddc3-79a9-4e29-b567-4fd86ec725c0,7234be09-62c3-4af0-a8a2-512db3837586,2f40d4ef-bfb5-43c2-bd16-2e6fe93cef4b,Neurosurgeon,kylemanning@healthcare.org,0de1eedb-6036-4ec4-be05-4bf517ae33ff
edeffc4e-3ca2-4462-9b15-7109fa762b20,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Registered Nurse,jsutinjones@healthcare.org,41c52128-0555-4221-8aac-f91caa798d9b
85fdc02b-6f69-454e-a250-566060bdebff,7234be09-62c3-4af0-a8a2-512db3837586,ed6fe79b-8c56-4b92-8f32-2470a2334974,Obstetric Nurse,jamesball@healthcare.org,d46ff5d4-0917-4692-abc8-c0e3af9c64ef
c71dfbc6-a4ad-4c3d-9baf-fe7140dd3958,7234be09-62c3-4af0-a8a2-512db3837586,2709483a-176f-4018-b186-46ce90e49461,Pharmacy Technician,carolmilelr@healthcare.org,dd5a4625-7539-4c29-9f4f-f6d711c275d6
41cff7e4-40cf-41ec-9726-80d2fc18987d,7234be09-62c3-4af0-a8a2-512db3837586,1da11d7a-a281-4ecd-b084-486f52268c27,Women's Health Nurse,jeknniferbrooks@healthcare.org,3199cf3d-4024-45a7-a4d6-7ef20c3b21f3
2a7d0ac9-8895-4d7e-a25d-a88090cb28c8,7234be09-62c3-4af0-a8a2-512db3837586,d296e670-f35f-4a3e-ad38-505b5e8a511b,Licensed Practical Nurse,rboertrobertson@healthcare.org,02f6ef8e-f8a8-470e-80fc-4c999150b640
c3b64249-f861-421b-8fe8-7f9884ea889d,fda758bc-3634-4125-8933-eae2c778b82f,4388938a-82bc-4728-ac20-74955c5b6d49,Midwife,andrceprice@healthcare.org,6481c434-6fd0-438e-bfbf-f0ff704530ad
b62be828-74b5-44ad-a0d7-ad76044153ac,fda758bc-3634-4125-8933-eae2c778b82f,4388938a-82bc-4728-ac20-74955c5b6d49,Midwife,eikahill@healthcare.org,4694572e-4aab-4296-a866-365afb4d9ca6
3befe841-85f8-4e0d-91b1-48e4162b590e,fda758bc-3634-4125-8933-eae2c778b82f,ff09ff3a-4eef-4333-a849-4a7e4e72d338,Doula,joshauharris@healthcare.org,1db98691-1c7e-4395-840b-e549f7ebf8cd
e054da7a-dc0a-498e-b91e-40028c27e27c,fda758bc-3634-4125-8933-eae2c778b82f,ff09ff3a-4eef-4333-a849-4a7e4e72d338,Doula,courtneyjonhson@healthcare.org,0e1bebee-5052-4fb0-b33a-463cd3e01f89
c846115f-7eb6-4efc-a034-1a35ebae3c38,fda758bc-3634-4125-8933-eae2c778b82f,29c5de2a-50ec-47bf-a933-312316653367,Orthopedic Nurse,royicampbell@healthcare.org,3145bb7c-933d-4798-bb0f-b9990777a678
