original_id,duplicate_id,entity_type,variation_type,field_name,original_value,varied_value
59eba97d-3e95-4ee8-b8e5-d3fe9826688f,39d8e920-234d-4a82-ae18-738c420ac364,Address,postal_format,postalCode,3707,3707 
94d06004-4290-41ce-a0c6-c23534edf9c1,2b1d5d8e-c6b4-4aa8-8f38-46f27e92cf72,Address,city_typo,city,Bad Leonfelden,Ba dLeonfelden
6b1190ef-e8cf-4812-ac57-53187ba55437,b6ac8c69-ac9d-48ac-83f0-1415f2dbd446,Address,city_typo,city,Kristiinaburgh,Kristiinabugrh
6c910628-26c2-4bba-bdd2-071a8a0492d9,fd4baf43-0fdf-4f7e-9dd6-8e7940b0fcbf,Address,house_number_suffix,text,Reet Club 38,Reet Club 38C
c468c138-1871-4c59-be6c-482de83bf4c8,adb24a45-cbb4-4ce0-833c-da06f0bebc91,Address,postal_format,postalCode,9968,9968 
8e5f37fa-68f4-4b51-b3fa-861390ed41f4,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
e90a2364-3a03-473e-bb9b-df46f5930c38,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
04496aef-90a2-4b0e-a7ef-99565684a380,cde6158f-a1f5-4d7b-9163-c3155070852d,Address,city_typo,city,MÃ¤gichester,MÃ¤gihcester
c9aadaa6-e440-4a7c-a953-61bfee628c9a,b40d05fc-df93-4097-b472-72bfc382cb78,Address,house_number_suffix,text,Fernando-Polzer-Platz 77,Fernando-Polzer-Platz 77A
68cce369-339b-4ce8-8bb3-66b225a3fcce,d87f4431-a977-4105-9daf-1c74bab74ac0,Address,house_number_suffix,text,Larissa-Eberharter-Ring 62,Larissa-Eberharter-Ring 62B
020da7e7-aef3-4182-bc42-940cb81a840c,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
b5f5cf3e-3ae7-4934-88ee-fc0581b02aef,400aedff-7387-4352-a1e0-47207b356c1f,Address,postal_format,postalCode,2431,2431 
cde7f769-6d4d-4b1a-a524-c559554829e5,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
e19cff3f-dae4-4050-ac65-86314ac61a04,335cdf5d-7d47-4563-9d0b-b28958f359ef,Address,house_number_suffix,text,Ava-SchÃ¼tz-Gasse 99,Ava-SchÃ¼tz-Gasse 99C
dc413314-7f1f-4654-a90a-a00650807f5e,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
bdcaca2c-ff1b-47e5-b423-6475e54acd13,2a4912bf-cc83-41c7-8da1-d25523db0485,Address,city_typo,city,Mank,Mnak
3a581614-3763-4524-bcb9-ca3ef0d3f406,0d6e74a8-bc76-4d1c-82d5-e8d1107fc4a8,Address,house_number_suffix,text,Martdreef 99,Martdreef 99B
0b31eed4-42d1-4e27-a7d3-c6611f0b3735,93cb826b-626e-4670-ac12-5f9ec2072d6e,Address,postal_format,postalCode,4309,4309 
ee41eb04-f811-4567-a01a-55d602cb637d,f1262caa-afef-4e48-b71f-2759b4251b8c,Address,city_typo,city,Wijnjewoude,Wijnjeewoude
46fbd74c-525b-4551-a65c-5421ec5f3b26,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
4e48ce3c-38a1-408d-b06f-0d4ac4092209,2235577b-3988-4b1b-a0e2-052a758571c9,Address,house_number_suffix,text,Tarasteeg 102,Tarasteeg 102C
f26b659b-f85c-4c9e-8f13-0e07331fcd72,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
1067b9cd-0dac-47b3-a876-8dbbcf923e49,c8fa66d5-4b76-4034-b946-e04f197f246b,Address,house_number_suffix,text,Laureen-Heindl-Gasse 109,Laureen-Heindl-Gasse 109C
514f652f-cb71-4e2f-bbe1-4cbd9b7f3e1b,dc4048fa-045c-4302-8a79-0571bb25ea07,Address,postal_format,postalCode,6578,6578 
e1c7087e-5a46-4d02-b117-3924b70918e8,6dc5b47e-8ca2-460e-89a8-e9f5522e5def,Address,house_number_suffix,text,Mark-Rossmann-Ring 140,Mark-Rossmann-Ring 140A
e3531771-ba25-4533-805c-7d25fcb8f90c,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
32d76e1a-14ee-4c56-886d-57a1d81b5669,df712e75-d0f2-45f1-aabf-68dab7e1182f,Address,house_number_suffix,text,Tim-Scholz-Weg 102,Tim-Scholz-Weg 102A
edb8a483-c652-43ab-865b-b8d7f5199484,7a544fb3-f312-4473-94d0-5a079310e948,Address,house_number_suffix,text,Liseboulevard 99,Liseboulevard 99B
fd768f63-5163-4e1d-8df7-a26786fadb0e,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
481bca1c-84ef-47a9-b8e8-74368e997242,9f15d4ac-c706-41c3-b558-283b7219be63,Address,house_number_suffix,text,Timon-Ecker-Ring 43,Timon-Ecker-Ring 43B
662cd6c6-c4b2-45f2-97ad-9fa3e5ea8fd8,c6ff1f26-7f70-4991-add8-a9cb44dac265,Address,city_typo,city,Den Horn,Den xHorn
2331b262-75b1-4d44-94d2-88517042924d,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
ae1c3845-5676-4476-913e-7095fff70694,cd982a4c-be4d-4b12-90f2-4439534cb3d2,Address,house_number_suffix,text,Manuel-Schwendinger-Weg 5,Manuel-Schwendinger-Weg 5C
1222512c-05f4-4847-8e02-ddeafdc9dcb2,3b4f2370-3878-473f-b0f1-176741fdda40,Address,postal_format,postalCode,4189,4189 
63a1913b-b2f7-4b34-bd52-07a9500dfc15,70d588c9-258e-4d8d-9b14-ce8f0678259b,Address,postal_format,postalCode,89287,89287 
a8c90d41-57f0-4170-8abd-3291ee2f8d98,95846422-3fee-4262-a629-5963e1ab869a,Address,postal_format,postalCode,8952,8952 
62d33a20-d1e8-41d6-8041-39adc89ab359,63c3f75b-132c-46ba-9206-a8eea496bbd1,Address,house_number_suffix,text,Ossipov Crossroad 139,Ossipov Crossroad 139C
cf671bcf-aebb-492a-984c-1484a8ef6278,57bf3357-31d9-4e31-9954-94740049d929,Address,city_typo,city,Bad Hall,Ba dHall
40bd6acc-5e30-44c3-9aee-a67f3178d8c2,6424f973-be3b-4c32-9075-00a10d6e272e,Address,house_number_suffix,text,Paju Court 56,Paju Court 56C
5551d5e3-4f47-4c94-93e6-db96c2450788,104b6380-e3a2-4fa6-837b-a23e3d8ac530,Address,city_typo,city,Leoben,Leooben
e5edb852-dc92-45bb-9747-f8d5b12460bf,f1d5a340-1730-4180-9220-570f08bad60d,Address,city_typo,city,Marchtrenk,Mrchtrenk
d9f1b249-8bf4-4ccb-9382-ed7813751d5b,1669dd17-a932-472c-b55a-d7c56dc3598c,Address,postal_format,postalCode,69810,69810 
c477cdad-05b7-419c-8846-6f9c4563a8eb,329f4578-45f0-4347-8efe-a18ba3662306,Address,postal_format,postalCode,75020,75020 
eda3852f-378f-48ec-92b8-a1e10815f813,a8ca1067-2ae8-4f0f-b834-a80be8bc1afd,Address,city_typo,city,Makkum,Makkmu
2cc293a5-9848-46e7-a9c5-d820f96ab96b,2fea8fe2-3d4d-40cf-9110-62399e136e8d,Address,house_number_suffix,text,Klausring 2,Klausring 2C
6d62e40c-638d-421a-bbc5-9e92ca1209ad,4e747555-7c48-4286-b4bf-0e3f13821c9d,Address,house_number_suffix,text,Timpad 65,Timpad 65B
cb269dc7-d941-4a69-ac76-2f0c1c611bd7,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
24aeba79-e4b8-4987-98ba-0f0e120d7126,9e21f5a6-b48d-45da-b8b5-28c025f0e1ca,Address,city_typo,city,Frohnleiten,Frohnhleiten
4a10574e-dda7-43ea-b38d-5f863431d279,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
395d4e8b-9f80-4627-a3c8-8c7ad35666e5,4a93d92b-fd15-4dc6-b0a4-a5df7d9e0ddb,Address,city_typo,city,Deest,Deeest
914393c7-a5c6-483d-9223-1b411aba80c6,aecc7a32-daf1-4a70-9e9a-625f3097399a,Address,city_typo,city,Annaview,Annaviwe
679bcce2-681d-40de-8c15-514db40eb501,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
5bc700fd-3e7a-48ac-98fd-da4de2d42608,d33a6d07-7300-4305-86f4-c6076f2b0514,Address,postal_format,postalCode,8890,8890 
9dc701aa-ccd3-4640-987f-8fab8eeec716,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
039d60ba-9c99-4735-95a6-52a708fce7af,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
05283e90-fd21-4213-b911-36d16b49d6af,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
19f8b828-a40a-4ab8-aea4-e39843f26ed2,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
13ea5afc-0fdd-4282-ac31-a254074fbe49,1efb75ff-1f74-46af-afdb-dc063c04ec36,Address,postal_format,postalCode,19732,19732 
52a33c33-037e-4725-a5a1-bdaea747795e,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
c8a70639-eb11-47b3-a7a9-c3787c65c1e5,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
cb562026-a4d6-4d94-9097-be87168d8bf9,ba3fddc5-4004-4d71-a970-1cb8bedbcb45,Address,house_number_suffix,text,Rikstraat 122,Rikstraat 122B
fe00e4e7-2ae4-4aaa-aea6-d7bfcac57b0a,c41bb163-6f66-4768-8792-dd2983c9d6a2,Address,postal_format,postalCode,5724,5724 
d15417a8-ee61-457c-b8f6-30953df2a81b,c6c1f242-f88f-4689-9231-c2407dfb2a55,Address,house_number_suffix,text,Aichingerweg 17,Aichingerweg 17B
6d83cb04-570b-4a6d-8bb0-56566ffef3e8,83653fed-78c6-4706-aadc-cec42c763185,Address,house_number_suffix,text,Emmabaan 11,Emmabaan 11C
0b9bcb7e-dba6-40f1-b5bb-cdb0bda31488,1c35d225-bb91-4b6c-84c5-6f20c66da9b9,Address,postal_format,postalCode,95547,95547 
f05d8006-f3c3-40d8-b9f0-9b0ebf4c490e,c71e424e-c13b-4938-88c4-7d856e5378cf,Address,house_number_suffix,text,Karoline-Horak-Gasse 146,Karoline-Horak-Gasse 146C
52863cd3-658d-418f-95ee-9dd716d9b315,45b08be9-7b81-4a90-a0bb-d0dbe555a52a,Address,house_number_suffix,text,Vincebaan 98,Vincebaan 98C
1436d260-d434-492d-8bbe-ea054653ff61,e93b7df8-cd17-4824-9335-494b0471fb37,Address,house_number_suffix,text,Amberhof 92,Amberhof 92C
a63a98d1-f116-4fa5-b3ad-f6e2736243ad,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
5726adc9-aa25-45aa-9168-8dc60aab3d43,27db07c4-0f7b-48db-a401-2cd5fdbb2b6b,Address,house_number_suffix,text,Galina Villages 104,Galina Villages 104A
bf2b6442-2f9f-4bf9-96b6-b5d01c87284d,2c0ce4f8-a1c0-4c8c-954a-0640d4352533,Address,house_number_suffix,text,Rein Trail 98,Rein Trail 98C
35d327e0-ab36-4a8f-a549-a9b73a30868e,e4b0e038-8aee-4edb-b7e7-f71d0de6bad2,Address,house_number_suffix,text,Buchbergerring 81,Buchbergerring 81C
bd6b7cee-dee6-4f3b-9684-cf8c2e64e432,611c3e68-b8e1-4c04-a3cc-34c0f52d7417,Address,city_typo,city,East Sander,East Snder
7176d181-3e2b-4653-a258-edf30ff0952a,692dd979-8865-4f81-8f32-69bc75f4b9df,Address,house_number_suffix,text,Aino Cape 70,Aino Cape 70C
8fdd2315-6676-44ce-bcea-20e0c497449d,b2156971-6180-4ae9-aafa-a0937cc3446e,Address,city_typo,city,Jaanusburgh,Jaanusburrgh
fac70867-a9c0-4de2-b022-8297ab442714,c0bccc33-2fd0-4c10-9106-e7eb5b8226c9,Address,postal_format,postalCode,78822,78822 
fecce64d-7b3b-4c45-ba36-7d69ff4af608,542de3db-69bd-4ee3-af22-199caf560352,Address,house_number_suffix,text,Milanlaan 109,Milanlaan 109B
a75a7cfe-d10a-4fe7-96f9-9be1aefe132b,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
d3290a4c-b5d3-4b16-a619-4cb1d71037d1,7f3dcbcd-844a-4fd8-9e83-84ff972d6c30,Address,city_typo,city,Andreiside,Adreiside
14d0e757-89e5-47a9-994d-e9498e2fae0e,f292828d-2494-462c-80dc-d65990c15c52,Address,postal_format,postalCode,3202,3202 
56525ce0-3725-4d0c-b9c4-5c38b440ffe0,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
52c51809-d20e-4b0e-bd87-44d801a50ef1,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
76634b9f-1306-4567-9b00-6c9cbe2f9e27,52830c53-fdc1-4314-bae5-b58235546f1d,Address,postal_format,postalCode,80378,80378 
9a1c1c26-46bc-4d80-993d-c4eb93cf3e68,f87dd595-5378-4b2e-a840-a669b772846f,Address,postal_format,postalCode,2067,2067 
fbb2b573-d757-49e8-96ee-7a6cc271a2b9,68831f92-1929-4987-8542-c95ca28ec601,Address,house_number_suffix,text,Jaan River 88,Jaan River 88C
1c24f46f-b56d-482d-b8f0-5971e899330f,0ed07365-d4f1-421d-881d-2ddcc6883017,Address,house_number_suffix,text,WÃ¶hrerplatz 23,WÃ¶hrerplatz 23C
e6f87c17-d62c-4c21-95f1-c7f3acb3e64b,d4026be2-3ab7-4eed-b0a9-d161097c4fb6,Address,postal_format,postalCode,2252,2252 
06ab5a91-d83d-424b-bcd8-d4e4b8d056c1,cebe0fb5-c209-442d-93da-ee1912f008eb,Address,city_typo,city,Krems an der Donau,Kerms an der Donau
fdb3242a-8ac6-4689-8d07-3934be8c80f8,34b670ee-496e-46e3-abf2-52db3ad70737,Address,house_number_suffix,text,Carlijnsteeg 86,Carlijnsteeg 86C
47b3df41-67c2-4355-8312-1af68b32992a,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
4c9dc9a8-4da3-4a8f-9870-62f9d7d9cd2c,f386f21a-ff96-4479-95f6-f72284eacf2f,Address,city_typo,city,Oppenhuizen,Onppenhuizen
72627f2d-94b3-45d8-9505-0eaece3a6647,0953540c-71bc-4967-a926-1e5f4b8fd8aa,Address,city_typo,city,Wels,Wles
d8a8120f-9eff-4cb4-9f31-ecf36a0e3fb7,1fd9bbf1-ac0a-4176-9fbd-c314148db5b1,Address,postal_format,postalCode,28046,28046 
63cb5ee0-a457-4975-9455-4d76109bc754,f807155b-233c-4696-9f20-ea0660b119d8,Address,house_number_suffix,text,Rand Point 116,Rand Point 116A
265c2480-2234-4048-9c0e-54d7c307fd76,840c1b2b-7747-499f-81dc-d91cdaa75ffa,Address,city_typo,city,Tripscompagnie,Tripscomqpagnie
1b770deb-6f51-4a78-bea2-a33a51d11bcd,bc4500df-8523-4e86-b421-82bad6da888f,Address,postal_format,postalCode,6650 HE,6650HE
e9e7e1ba-916b-41ee-afae-feda6b325d48,d9bb1cb7-10cd-4ccd-afc2-a14fc62438d8,Address,house_number_suffix,text,Steinkellnergasse 54,Steinkellnergasse 54B
d6b0d495-3961-4bfb-956a-5e5a2627f1dd,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
e9b33269-bd4c-47dc-9c8f-43e5c5b24dc7,fc433c12-1097-41d1-848c-34ed231fb203,Address,city_typo,city,South Meelis,Soouth Meelis
73522179-16d4-487e-ac18-2c289284cc11,f74c0a99-305a-41c1-bbc4-e68423f1de9c,Address,postal_format,postalCode,72780,72780 
97e27d7a-9c36-4f6d-9121-9f59df240ae5,40b700dc-51a6-4221-b4b0-de2ed586698e,Address,postal_format,postalCode,2498 UD,2498UD
8fc57f7b-eed5-40da-b11e-db4321d98c64,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
8147a8f4-5f0e-4320-b7f6-0e7f75f2bc20,4d7cee6d-2113-45ea-a603-39322993d856,Address,city_typo,city,Sint Jansklooster,Sint Janskoloster
e7c1b6a8-bc65-4fdb-a7f8-927724101196,eca38ed8-3eaa-4bf6-a549-b5683115cd6e,Address,city_typo,city,New Valentina,New  Valentina
e1986337-2223-4c1d-a76d-fcb408d9bbb6,91375ad8-deb0-4d23-8ed5-0412b00b093f,Address,postal_format,postalCode,87595,87595 
485469ec-46dd-46c1-ba14-3f637f33d5b1,4d26b25b-af9c-47cd-b643-4367d3e3233d,Address,postal_format,postalCode,1371 WB,1371WB
20d5c16e-9611-49cf-bfbd-fd47dc7972f0,c0ebfc2b-9f35-4425-bcdb-0d3f223cc3dd,Address,city_typo,city,Bovenkarspel,Bvenkarspel
78aa08cd-9063-445b-a3c8-393eaca3decf,11dac7c9-a428-4f45-9d65-8958dae10751,Address,postal_format,postalCode,5265,5265 
bd9cca38-91d1-42be-81be-300b221ee6a7,32288cdf-8e6a-4916-bc46-548203a6d4e7,Address,house_number_suffix,text,Erhartgasse 8,Erhartgasse 8B
5e6cc9e4-1768-499d-acff-d101cb622873,b9d3e8a8-348d-42aa-a3b7-cb7619bcac27,Address,postal_format,postalCode,9135 MC,9135MC
bd9e0f57-3091-4c6c-9cac-6fd8cb875bbd,fef4079a-8891-4e18-bbdb-b6e68437345c,Address,house_number_suffix,text,Merelhof 1,Merelhof 1C
87a35077-5d37-4869-9b91-cfb5de4f4739,df874251-4e56-4fb5-81ad-2ec09a09c41e,Address,city_typo,city,Echteld,Echtceld
01f33f11-e544-45d5-9df5-f725d31b6f93,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
91d1a6f6-7717-4078-ae2c-0209d9f14192,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
024e8609-4486-4d26-8fd0-92769c017e5d,7371abf1-f77f-41e3-bc88-693987c8fb04,Address,postal_format,postalCode,30532,30532 
48bb1b21-a9df-4569-b0f2-c3c5a9df3519,275f9123-79be-48b5-bdf5-cf3fb4b4fced,Address,postal_format,postalCode,83887,83887 
aa07c6e1-b284-4450-bec2-64ee8d6ba9fc,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
8c3fa29f-fa4b-4bc6-9121-f31f5028361f,d4cc0c27-76ed-4070-9e73-62947b378a36,Address,house_number_suffix,text,Daniweg 69,Daniweg 69A
d60bf186-1f74-4bce-8bdd-8f5605ef0126,41039681-dad8-4a3d-96a1-c7ee38aaaae1,Address,house_number_suffix,text,Draxlergasse 17,Draxlergasse 17B
38411fea-a54b-4f00-a5e8-a321b111abef,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
45a16970-a11b-46b0-8823-6adf3f7512c5,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
9c195380-9b00-44f3-8cd6-b053f952eb70,4c60a010-82c9-4375-86e8-ef4bb22880e2,Address,postal_format,postalCode,2103 QS,2103QS
21d4fb7e-2258-4c89-98cc-f9b4354af1bd,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
d30f35b9-46a0-4155-8f17-6d08f7d97f1c,8c5cc5a2-c9fc-4493-a341-daca44eb9550,Address,city_typo,city,Steenenkamer,Steeennkamer
36f185c0-9e7e-4fa3-8afe-4d5f0f82e007,4e480ff1-cffd-40be-a4f7-38ae3affc14b,Address,postal_format,postalCode,2308,2308 
88239867-c5dd-467b-88f1-100bfa3222c4,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
c14826b8-ab2a-4ee2-9bdd-3860c4cd6141,dacacce7-1e9d-42f3-ba9b-4baad2c7dc97,Address,postal_format,postalCode,2212 BB,2212BB
88cfb3d3-aae2-4553-bea3-550cbd8828da,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
057ed87b-71d7-4c55-85b5-d451cdf3b232,9e583b13-e7bb-4dd0-aa7d-c64d23b5aea2,Address,city_typo,city,North Marekbury,Nort hMarekbury
08f2bc96-d0a7-46b0-9c3e-5d9b0640151e,82743e45-a4af-4007-89cc-8b2bc69c2997,Address,house_number_suffix,text,Claire-Posch-Ring 75,Claire-Posch-Ring 75A
754ab5b6-9dd5-46b4-9f6e-3974fd0293cd,3d88c12a-c850-4979-87b2-8d3628027217,Address,house_number_suffix,text,Lolastraat 72,Lolastraat 72C
f883d4ec-c625-40f6-b224-f96d9378de03,0eaa0292-487d-430f-9b55-1464a9243053,Address,city_typo,city,Hidaard,Hidarad
9c9da0d2-9087-4f0e-9206-d547d6a2c182,483dfcc9-5f83-4cd2-924f-15b9b8b082cd,Address,city_typo,city,Schrattenthal,Schrrattenthal
931e0d80-fc7e-4ebb-9616-7a2f57a47b99,5be4137b-e774-4ca2-b5a4-c82068297299,Address,postal_format,postalCode,5588,5588 
814c8efb-9e65-4a3c-9164-9612336d5cc0,1c4a0c30-c4f3-4c21-bec0-449ad36ad425,Address,city_typo,city,Toomasberg,Toomasaberg
9b2c7c5e-3c44-42a4-bc64-46da61dbbd36,0573e3f6-7f06-4e99-8920-79b357ae4947,Address,house_number_suffix,text,Bastiaanpad 40,Bastiaanpad 40C
b0e18a3a-cae2-49d0-b0f7-32f7eb5015f1,e0525bc6-0c2e-40e3-897b-96a014793592,Address,house_number_suffix,text,Wilfingerring 135,Wilfingerring 135A
ea31e67a-e168-4205-bc0a-94de4e245cf7,156a6d0e-1c8a-46ad-b26e-2196a4a0e3a6,Address,city_typo,city,Rottenmann,Rottenmmann
55a6b1ce-e7a0-4b9d-b769-52875a368197,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
4745dd9e-2789-4389-9f32-77fd1d77ce40,ce889d34-48fa-4652-b1bd-f9b309d1135b,Address,house_number_suffix,text,Stefanie-Suppan-Ring 31,Stefanie-Suppan-Ring 31A
5f3fa533-e28c-4c3c-ad82-5ea8dda9a02a,864cd68a-a0a4-4304-b3a9-778e37dcb9f7,Address,house_number_suffix,text,Pavel Radial 80,Pavel Radial 80C
6e695b3f-4a17-4d31-934c-cba77dc7b782,3ed1798c-1c2d-4c7b-a186-bda0c48823fe,Address,country_expansion,country,AT,Austria
d91f6f79-7d3c-4d71-b418-27e1a97daee1,56fb62cc-434a-4aa0-aa14-a6e838b2ec4b,Address,city_typo,city,Kuuskmouth,Kuuskmosuth
dfd030d2-232d-4c75-bc20-8bb30de5a69c,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
a816e6c7-8975-4e81-b947-c92f7f079d7d,ec2644bd-a06a-4c06-948c-c17270fbbcbe,Address,house_number_suffix,text,Tiina Brooks 18,Tiina Brooks 18C
bc9b5dfd-17c5-42b4-85b0-040231775bb8,efb82676-ac27-4dde-8255-ce364584f801,Address,house_number_suffix,text,Anita-Trattner-StraÃe 85,Anita-Trattner-StraÃe 85A
69cc71a2-9589-4ff6-844b-542e3ea2068a,422d25c8-c30e-4e57-b805-e292b667a2bf,Address,city_typo,city,Wiener Neustadt,Wiener Neustdt
14ab54b4-c114-497f-acee-452fde13865c,fd00ae24-961f-4e76-9728-94657e28242e,Address,house_number_suffix,text,Laura Corners 45,Laura Corners 45C
7586fe0d-7973-414c-9f73-b8445afc9598,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
8a8c150c-c290-461f-9616-b10d03889405,3640c91e-849f-44fb-afe9-fc49cb0c506c,Address,country_expansion,country,NL,Netherlands
e2238f55-48e4-42fd-b89e-d0ff2c8cb3fc,56b4ee31-5898-46cb-aee7-d7135063536d,Address,city_typo,city,Malleton,Maleton
6bd2729b-a516-4d17-a71f-767485883d44,f15a1879-c509-49d2-94df-80d6e06061f0,Address,house_number_suffix,text,Sennalaan 52,Sennalaan 52A
df84a355-c8bf-4545-bc82-742d88fa1ed3,07383982-d81b-4544-9893-b306e630e141,Address,house_number_suffix,text,Doblerplatz 23,Doblerplatz 23A
b4652600-92c4-4c99-9062-5b3bd2385cf5,6f422da5-a911-46ea-9488-ea7d8e539b7f,Address,city_typo,city,South JÃ¼ri,Suoth JÃ¼ri
733a839a-a6a1-43b5-9ecc-23a0cc0c9853,c4fa0bc2-8b18-4d38-b0ae-54dc7feff50f,Address,postal_format,postalCode,8052,8052 
579162f7-d96b-42f7-b1cf-c5538abc0ff7,b8fc4396-0414-48fd-9368-7a6fc3397fff,Address,city_typo,city,Pulkmouth,Pgulkmouth
0cc36d8c-7786-4fe5-9675-ebf74fe30c9a,d410d8a6-0433-45b8-9d11-f5b4001454e7,Address,postal_format,postalCode,3787,3787 
f9969610-34de-4397-aa49-8f26f057252b,eff2699e-239c-444f-a2cc-b168bdf8b08b,Address,house_number_suffix,text,Florentina-Schweitzer-Gasse 39,Florentina-Schweitzer-Gasse 39B
9f6622e9-d6b2-41e3-a27b-f978777f4a56,8001b0a6-507e-425d-9dbe-c4b1143ec656,Address,city_typo,city,Bischofshofen,Biscchofshofen
d5183bae-8c43-4a5f-b6fb-c4d8269f5a81,24c30f52-8481-4dac-8bb0-2b6b334a6a19,Address,country_expansion,country,EE,Estonia
