identifier,institution,department,jobTitle,email
17c4dfab-12d2-4972-8dbe-9e150be73c99,3405095c-8a50-46c1-ac18-8efbd080e66e,62937980-6879-4e63-9f74-2e70e36b3a5f,Renal Dietitian,markschaefer@healthcare.org
0def63f3-8848-4bf2-b073-657ae0a3f7dc,3405095c-8a50-46c1-ac18-8efbd080e66e,62937980-6879-4e63-9f74-2e70e36b3a5f,Renal Dietitian,robertwatts@healthcare.org
c8d5eeb0-8d1d-43a1-840c-97675c47c5a2,3405095c-8a50-46c1-ac18-8efbd080e66e,3665b6a5-634d-4412-816a-5ea8618a4763,Oncologist,jamesmiddleton@healthcare.org
86c18cb5-7178-4318-9a9f-0e2610baea09,3405095c-8a50-46c1-ac18-8efbd080e66e,f73c3dce-e83f-4278-ac70-29019e3f4f15,Diabetes Educator,patricialyons@healthcare.org
ec172ad1-6bac-4545-beba-6de8bcab875e,3405095c-8a50-46c1-ac18-8efbd080e66e,80635ef2-e534-48bb-b20e-d71966b9b21b,Orthopedic Nurse,joyceyoung@healthcare.org
5f2a8e3e-d839-49b0-b4fc-5bf097ddc839,3405095c-8a50-46c1-ac18-8efbd080e66e,3665b6a5-634d-4412-816a-5ea8618a4763,Radiation Therapist,bethnguyen@healthcare.org
74e0da1e-433f-47e1-afd1-335607f0da28,3405095c-8a50-46c1-ac18-8efbd080e66e,80635ef2-e534-48bb-b20e-d71966b9b21b,Orthopedic Surgeon,margaretwhitehead@healthcare.org
2eeedc46-f558-4ebb-b98a-0e8750619497,3405095c-8a50-46c1-ac18-8efbd080e66e,3665b6a5-634d-4412-816a-5ea8618a4763,Radiation Therapist,davidsmith@healthcare.org
7f6ba5a2-717c-48c0-90b0-b7cd30509845,3405095c-8a50-46c1-ac18-8efbd080e66e,80635ef2-e534-48bb-b20e-d71966b9b21b,Orthopedic Nurse,matthewbarnes@healthcare.org
01b3bffc-3542-4fb7-8fac-1732a74fa361,3405095c-8a50-46c1-ac18-8efbd080e66e,e5a15243-c728-4f15-b5cb-b690735b3a80,Communication Disorders Specialist,michaelcampos@healthcare.org
874f2a84-e13a-4771-a993-9d2bb7de6805,3405095c-8a50-46c1-ac18-8efbd080e66e,28da2b89-c130-4a09-8ddd-03bb756aa13d,ENT Specialist,christopherle@healthcare.org
21f91a0a-063b-4ca1-8136-9e9797dd5e0e,552116dd-2ba4-4180-8b69-ca385f3f5638,6734162f-362d-4540-80b1-f64d44933c86,Diabetes Educator,kaylarobinson@healthcare.org
e6b36536-e535-4c28-910c-ca50ca9a7748,552116dd-2ba4-4180-8b69-ca385f3f5638,6734162f-362d-4540-80b1-f64d44933c86,Diabetes Educator,vanessasmith@healthcare.org
a4579975-5455-4d76-909b-c7548eca44e7,552116dd-2ba4-4180-8b69-ca385f3f5638,a4efedef-24cb-4b4e-b825-a7e1e80d2403,Nephrologist,meganhamilton@healthcare.org
6848b0b1-084e-4935-9e40-48c8ae7e1bda,552116dd-2ba4-4180-8b69-ca385f3f5638,a4efedef-24cb-4b4e-b825-a7e1e80d2403,Nephrologist,christiancurtis@healthcare.org
a493082b-c799-4ec5-b7fe-a4e2e423c8b9,552116dd-2ba4-4180-8b69-ca385f3f5638,3e6fdeb2-9e76-4f95-843e-ebcc6f69ed69,Blood Bank Technologist,shawnhicks@healthcare.org
d7e61f55-062f-49c7-8663-df19d16e32ea,552116dd-2ba4-4180-8b69-ca385f3f5638,3e6fdeb2-9e76-4f95-843e-ebcc6f69ed69,Hematology Nurse,rubenallen@healthcare.org
fa8b7b35-548d-4ceb-be83-218695b35365,552116dd-2ba4-4180-8b69-ca385f3f5638,dd7524bc-dd82-416d-84fa-9dd191609261,Nurse Practitioner,heatherboyd@healthcare.org
8063b5bf-eb0d-4c47-b746-18f54f15af1a,552116dd-2ba4-4180-8b69-ca385f3f5638,dd7524bc-dd82-416d-84fa-9dd191609261,Registered Nurse,joshuagregory@healthcare.org
dc8f43e5-c5b2-4dc7-8739-b4810657578e,552116dd-2ba4-4180-8b69-ca385f3f5638,3fc34af1-9af0-4b9a-9ba1-cdb699aed9de,Dialysis Nurse,jeremiahcastro@healthcare.org
4e5e2b2c-1faf-4e59-9d7f-51e011ecdee5,552116dd-2ba4-4180-8b69-ca385f3f5638,3fc34af1-9af0-4b9a-9ba1-cdb699aed9de,Renal Dietitian,briancole@healthcare.org
0b522c40-287e-4106-abdf-3f8e4b089e8b,552116dd-2ba4-4180-8b69-ca385f3f5638,16f48941-ad28-4c0d-b230-400a386b01c0,Geneticist,monicaharris@healthcare.org
9ba9c899-b5cd-4d78-81c4-49eba2e2e285,552116dd-2ba4-4180-8b69-ca385f3f5638,16f48941-ad28-4c0d-b230-400a386b01c0,Clinical Genetics Specialist,jerrydawson@healthcare.org
45412ada-8882-4cc9-8097-c49a55709dc0,552116dd-2ba4-4180-8b69-ca385f3f5638,e5f14395-22e7-4e59-9414-7ca83455f1f6,Clinical Pharmacologist,aaronpope@healthcare.org
d357b373-e3f6-48fb-b764-7bcb4d7275b2,552116dd-2ba4-4180-8b69-ca385f3f5638,e5f14395-22e7-4e59-9414-7ca83455f1f6,Pharmacy Technician,melissalivingston@healthcare.org
fb0cb7db-42da-4de2-9ae1-7ed8bd0cda09,552116dd-2ba4-4180-8b69-ca385f3f5638,3b3fd363-714d-45bd-a197-6c14aa069b5b,Anesthesia Assistant,jerryjennings@healthcare.org
a926e02a-dcec-409b-b44b-77ce9d8ee4ff,552116dd-2ba4-4180-8b69-ca385f3f5638,3b3fd363-714d-45bd-a197-6c14aa069b5b,Anesthesia Assistant,joannamoran@healthcare.org
9ad28d7f-ba1d-4fc7-b895-da2abd3836ec,552116dd-2ba4-4180-8b69-ca385f3f5638,d5475c92-5825-42e1-8d1f-90ad830a2393,Reconstructive Specialist,elizabethcrawford@healthcare.org
0c6b9940-7f13-4bcd-ab9e-25fbc110dde0,552116dd-2ba4-4180-8b69-ca385f3f5638,d5475c92-5825-42e1-8d1f-90ad830a2393,Reconstructive Specialist,geraldwilliams@healthcare.org
9ec07e3b-caf6-4a62-af63-e4ccb39ab50f,4d125e7f-a59c-4c98-926c-bc8f38884479,9937f592-185a-4b98-bd9f-3e803ba68577,Reconstructive Specialist,elizabethanderson@healthcare.org
ba72b29f-f9b1-4dbd-ac2a-79d65862d4ab,4d125e7f-a59c-4c98-926c-bc8f38884479,9937f592-185a-4b98-bd9f-3e803ba68577,Plastic Surgeon,erindaniel@healthcare.org
6f66c3bf-c923-4f70-bed0-ffc1ddbba0d7,4d125e7f-a59c-4c98-926c-bc8f38884479,3648431f-ae9e-4d03-8498-3111371a2390,ENT Specialist,samuelclark@healthcare.org
e7a10027-6c04-4f5d-bc9e-0fe5161ae055,4d125e7f-a59c-4c98-926c-bc8f38884479,3648431f-ae9e-4d03-8498-3111371a2390,Audiologist,adambolton@healthcare.org
3a158c70-2e8d-4cfa-a580-4bbfd92fa705,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,Audiologist,jennifercharles@healthcare.org
f916eeeb-543c-40fa-bd97-4cf456f5ce41,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,ENT Specialist,briangarcia@healthcare.org
427becbc-adf6-4331-a063-0199809be1a7,4d125e7f-a59c-4c98-926c-bc8f38884479,d9535d1d-ea83-4861-b102-7b0323a8eb6e,CT Scan Technician,edwardgrant@healthcare.org
13cc77c8-a7e0-4f0e-83a3-d43fef103927,4d125e7f-a59c-4c98-926c-bc8f38884479,d9535d1d-ea83-4861-b102-7b0323a8eb6e,Radiologist,nathantran@healthcare.org
d8c6827b-6d1e-4af0-93cd-da07dec83a76,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Midwife,heathergibson@healthcare.org
a9f3d632-ab0c-4841-bb93-00218c14bb3a,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Obstetric Nurse,michaelellis@healthcare.org
22087f22-f9b7-471d-893a-650bc41cfce6,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Pulmonary Function Technologist,keithespinoza@healthcare.org
ad44c92c-a456-4c83-afd2-33dc4fc1076c,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Pulmonary Function Technologist,heatherfrank@healthcare.org
7e37d84e-dc5f-44c8-a647-ec7495939b94,4d125e7f-a59c-4c98-926c-bc8f38884479,3648431f-ae9e-4d03-8498-3111371a2390,ENT Specialist,sarahmurphy@healthcare.org
74376374-98ed-451a-94f9-6ccb48fd92b0,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,Otolaryngologist,nancybaker@healthcare.org
edd655b2-6570-436c-8fc2-f602c01c5511,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Pulmonary Function Technologist,jenniferconway@healthcare.org
63eb8440-0774-4c6a-afb3-fef2d07ec1e2,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Sleep Technician,roberthanson@healthcare.org
52a2703d-03fd-48fb-ab07-896eb973eb20,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,Otolaryngologist,cynthiamorris@healthcare.org
0408a8e4-06c6-4b66-8e7f-fafd8cc72f1c,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Sleep Technician,paullutz@healthcare.org
87197d0b-0fd3-4d28-b947-eb453708940a,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Doula,sandralester@healthcare.org
7f30d02a-1cce-4d99-b18c-cb49efc32591,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Doula,dustinwilliams@healthcare.org
86d88dfa-8644-47d4-9f93-023b2b0d0b28,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Midwife,rachelstokes@healthcare.org
6173fade-5928-4966-99c2-f9c5b8e87ae6,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,Otolaryngologist,sandrasandoval@healthcare.org
881fe7d2-4929-4064-a3b6-303298816488,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Midwife,davidharrison@healthcare.org
f725b007-e192-499f-8d89-17df03e645b9,4d125e7f-a59c-4c98-926c-bc8f38884479,9937f592-185a-4b98-bd9f-3e803ba68577,Plastic Surgeon,stephenmiller@healthcare.org
b10a02f0-3c9f-45f6-9a1a-dca196622773,4d125e7f-a59c-4c98-926c-bc8f38884479,fbdc2233-05ad-48a9-a7d3-7bcc63f6ed2d,Sleep Technician,lorettatorres@healthcare.org
d1cfcb3f-4b37-4149-8426-cd16f72f18bf,4d125e7f-a59c-4c98-926c-bc8f38884479,d9535d1d-ea83-4861-b102-7b0323a8eb6e,CT Scan Technician,austinwade@healthcare.org
b3aae80a-8215-4c65-af96-4166e821351b,4d125e7f-a59c-4c98-926c-bc8f38884479,3e41ca28-a0c7-4b90-aef7-133aa6728c5c,Obstetric Nurse,ashleytyler@healthcare.org
986b3c74-64f1-4da1-9533-df0d54b45872,4d125e7f-a59c-4c98-926c-bc8f38884479,9937f592-185a-4b98-bd9f-3e803ba68577,Cosmetic Surgery Nurse,catherineramirez@healthcare.org
0d1f7157-c155-4e3b-a9ea-24cbb2d8af99,4d125e7f-a59c-4c98-926c-bc8f38884479,51f83e44-524b-4a5b-8204-2c0b1da221b8,ENT Specialist,kevincooper@healthcare.org
6546a097-f546-4de5-a78d-d499b7f1e1ef,8b5885ca-0bb2-43f0-bd30-291a55fea08e,91a69f34-d7cb-47ff-9c7d-710f77dc6602,Anesthesiology Assistant,karenmitchell@healthcare.org
00d3470f-abed-43b1-89e6-6c0421125186,8b5885ca-0bb2-43f0-bd30-291a55fea08e,91a69f34-d7cb-47ff-9c7d-710f77dc6602,Anesthesiology Assistant,michaelpetersen@healthcare.org
a8f6dc78-6605-463f-a21b-cd13bf1bbc2b,8b5885ca-0bb2-43f0-bd30-291a55fea08e,1b067b10-9586-4085-9d58-707768fe8666,Nurse Manager,graceadams@healthcare.org
bbfd1135-290a-4d07-aefc-486379fb1b86,8b5885ca-0bb2-43f0-bd30-291a55fea08e,1b067b10-9586-4085-9d58-707768fe8666,Licensed Practical Nurse,pamelabowers@healthcare.org
c734627f-1c37-46f5-ad1d-134f91ee4f41,8b5885ca-0bb2-43f0-bd30-291a55fea08e,73213530-f002-4e2e-abd4-3ea08bbd6b2f,Pathologist,johnpineda@healthcare.org
09692c8d-469b-4933-afc1-dcb19dd1ada7,8b5885ca-0bb2-43f0-bd30-291a55fea08e,73213530-f002-4e2e-abd4-3ea08bbd6b2f,Lab Technician,davidbaker@healthcare.org
791931e9-5d61-4584-929d-4e8c68cad7a1,8b5885ca-0bb2-43f0-bd30-291a55fea08e,a15d41c9-1536-4965-8f4f-5a2619b6b91b,Skin Care Specialist,brittneyrios@healthcare.org
e744b3ad-951e-4379-b9c8-4ddd63db2a60,8b5885ca-0bb2-43f0-bd30-291a55fea08e,a15d41c9-1536-4965-8f4f-5a2619b6b91b,Dermatology Nurse,codymitchell@healthcare.org
bcf280e4-ccb7-4d20-b6c7-861461b89cc2,8b5885ca-0bb2-43f0-bd30-291a55fea08e,f3871cf4-6380-46f5-90fe-4a59329ec4ac,Nutrition Counselor,tonyrogers@healthcare.org
56986738-71cf-4c86-88e2-8883d1073e33,8b5885ca-0bb2-43f0-bd30-291a55fea08e,f3871cf4-6380-46f5-90fe-4a59329ec4ac,Nutrition Counselor,terryhoffman@healthcare.org
1a2a322d-5a23-40e9-9a94-07742393fe5e,8b5885ca-0bb2-43f0-bd30-291a55fea08e,b397b350-838a-425d-b436-915272e99ed1,Anesthesiology Nurse,hannahmiller@healthcare.org
ff300d96-7436-467d-8a6a-9be02fabf1db,8b5885ca-0bb2-43f0-bd30-291a55fea08e,b397b350-838a-425d-b436-915272e99ed1,Anesthesiology Assistant,sarahmyers@healthcare.org
8b6a86c0-299a-4c03-852e-3f483072b3e3,8b5885ca-0bb2-43f0-bd30-291a55fea08e,3a0cc176-ae84-4778-90d9-e38d4f73efb1,Surgical Nurse,ronniejames@healthcare.org
5b7feec3-ad43-4e14-9a2f-c72117fe41c3,8b5885ca-0bb2-43f0-bd30-291a55fea08e,3a0cc176-ae84-4778-90d9-e38d4f73efb1,Surgical Technologist,caitlinwright@healthcare.org
0791488b-e0db-48b2-bd62-f4ce0c640f49,8b5885ca-0bb2-43f0-bd30-291a55fea08e,d1e0a50e-9602-434b-8845-3d3e6424d7ef,Cardiac Nurse,cherylwebb@healthcare.org
872296c7-87c2-415d-8c35-6c8374003a2e,8b5885ca-0bb2-43f0-bd30-291a55fea08e,d1e0a50e-9602-434b-8845-3d3e6424d7ef,EKG Technician,susanwilliams@healthcare.org
26d6ec32-3848-4348-afa4-5063b191aeca,8b5885ca-0bb2-43f0-bd30-291a55fea08e,228c7715-8f8a-44cd-be16-9d6bf290d831,Anesthesiology Assistant,codystephenson@healthcare.org
199d9679-fbb3-486e-abed-cda1972f5943,8b5885ca-0bb2-43f0-bd30-291a55fea08e,228c7715-8f8a-44cd-be16-9d6bf290d831,Anesthesiology Nurse,sabrinabrown@healthcare.org
f3bf298c-ae30-4cef-849c-550d3e3f979c,8b5885ca-0bb2-43f0-bd30-291a55fea08e,2709483a-176f-4018-b186-46ce90e49461,Hematology Nurse,shariramirez@healthcare.org
f6e68035-3612-42fe-80da-c72e4365c89a,8b5885ca-0bb2-43f0-bd30-291a55fea08e,2709483a-176f-4018-b186-46ce90e49461,Hematology Nurse,patriciamitchell@healthcare.org
960ad3a1-e1bd-44e6-8771-6ddfe7a4d2f7,8b5885ca-0bb2-43f0-bd30-291a55fea08e,1b067b10-9586-4085-9d58-707768fe8666,Licensed Practical Nurse,michellegarcia@healthcare.org
99880164-8b01-4cc5-85a1-350b996ac4d8,8b5885ca-0bb2-43f0-bd30-291a55fea08e,f3871cf4-6380-46f5-90fe-4a59329ec4ac,Diet Technician,barbarawest@healthcare.org
24344145-7f9b-4492-a977-d9fcea2464d9,8b5885ca-0bb2-43f0-bd30-291a55fea08e,3a0cc176-ae84-4778-90d9-e38d4f73efb1,Surgical Technologist,sandrahall@healthcare.org
