identifier,institution,department,jobTitle,email,anchor
5c40ab2b-22bd-449d-abc1-8b648fb4126f,87247413-3719-42e8-947f-50a36357b529,,Medical Laboratory Scientist,kevincooper@healthcare.org,0d1f7157-c155-4e3b-a9ea-24cbb2d8af99
31360d38-0969-4f10-80da-55370f361977,87247413-3719-42e8-947f-50a36357b529,,Pathologist,karenmitchell@healthcare.org,6546a097-f546-4de5-a78d-d499b7f1e1ef
8bce034d-b370-4b0a-b29b-fbe23a233649,87247413-3719-42e8-947f-50a36357b529,,Women's Health Nurse,michaelpetersen@healthcare.org,00d3470f-abed-43b1-89e6-6c0421125186
b71bb2e3-71c6-40b5-8f9c-2d13aad37301,87247413-3719-42e8-947f-50a36357b529,,Obstetrics Technician,graceadams@healthcare.org,a8f6dc78-6605-463f-a21b-cd13bf1bbc2b
4d03cf7d-d910-4b4f-ac66-53862457fd08,87247413-3719-42e8-947f-50a36357b529,,Anesthesiologist,pamelabowers@healthcare.org,bbfd1135-290a-4d07-aefc-486379fb1b86
bdf81a17-6507-461a-8389-a68ad6304d15,87247413-3719-42e8-947f-50a36357b529,,Anesthesiology Nurse,johnpineda@healthcare.org,c734627f-1c37-46f5-ad1d-134f91ee4f41
b7a0bdd2-413d-4ebe-9d40-1fb4abc0315c,87247413-3719-42e8-947f-50a36357b529,,Podiatrist,davidbaker@healthcare.org,09692c8d-469b-4933-afc1-dcb19dd1ada7
2e6c1edf-9df1-4f53-b11b-fc0d23a5558b,87247413-3719-42e8-947f-50a36357b529,,Foot Care Nurse,brittneyrios@healthcare.org,791931e9-5d61-4584-929d-4e8c68cad7a1
11853be2-046d-4547-b69d-dec6105185cd,87247413-3719-42e8-947f-50a36357b529,,ENT Specialist,codymitchell@healthcare.org,e744b3ad-951e-4379-b9c8-4ddd63db2a60
070a6c98-aeec-4007-b7c0-89160be86915,87247413-3719-42e8-947f-50a36357b529,,Audiologist,tonyrogers@healthcare.org,bcf280e4-ccb7-4d20-b6c7-861461b89cc2
e46e87e3-275f-4122-8921-548bb85e3379,87247413-3719-42e8-947f-50a36357b529,,Lab Technician,terryhoffman@healthcare.org,56986738-71cf-4c86-88e2-8883d1073e33
78b34b21-40eb-4fd8-a8c4-2db0e363f795,87247413-3719-42e8-947f-50a36357b529,,Obstetrics Technician,hannahmiller@healthcare.org,1a2a322d-5a23-40e9-9a94-07742393fe5e
332e46b2-5324-4bcd-bacc-a9a4ecb66d6b,87247413-3719-42e8-947f-50a36357b529,,Podiatrist,sarahmyers@healthcare.org,ff300d96-7436-467d-8a6a-9be02fabf1db
2d6de01a-40dc-456b-8a69-743681620b36,87247413-3719-42e8-947f-50a36357b529,,Anesthesiologist,ronniejames@healthcare.org,8b6a86c0-299a-4c03-852e-3f483072b3e3
91fb7f9b-32f7-485a-a716-e54f26398141,87247413-3719-42e8-947f-50a36357b529,,Pathologist,caitlinwright@healthcare.org,5b7feec3-ad43-4e14-9a2f-c72117fe41c3
70c16f96-1138-403a-ab6d-c09a349b99c0,87247413-3719-42e8-947f-50a36357b529,,Anesthesiology Nurse,cherylwebb@healthcare.org,0791488b-e0db-48b2-bd62-f4ce0c640f49
5618edbc-91bf-4919-bc4e-55f410b7e7d8,87247413-3719-42e8-947f-50a36357b529,,Orthotic Specialist,susanwilliams@healthcare.org,872296c7-87c2-415d-8c35-6c8374003a2e
22c88eb8-59b7-4e4c-88b3-e32a2a416c1f,87247413-3719-42e8-947f-50a36357b529,,Pathologist,codystephenson@healthcare.org,26d6ec32-3848-4348-afa4-5063b191aeca
e55eff63-805c-414e-8226-cf60aff60d40,87247413-3719-42e8-947f-50a36357b529,,Anesthesiology Nurse,sabrinabrown@healthcare.org,199d9679-fbb3-486e-abed-cda1972f5943
d260401e-25d2-4296-9869-f18931c0374a,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Nutrition Counselor,shariramirez@healthcare.org,f3bf298c-ae30-4cef-849c-550d3e3f979c
cebc142d-7f5e-4061-ba5f-ff317dcba20e,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Diet Technician,patriciamitchell@healthcare.org,f6e68035-3612-42fe-80da-c72e4365c89a
75d306d9-dde0-4c30-bdf3-9c42669c40c7,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Rheumatology Nurse,michellegarcia@healthcare.org,960ad3a1-e1bd-44e6-8771-6ddfe7a4d2f7
86e20d1f-0c24-40a1-9b9f-524595a40cdc,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Rheumatology Nurse,barbarawest@healthcare.org,99880164-8b01-4cc5-85a1-350b996ac4d8
1df92c31-0640-4077-ae55-7d1a688432fa,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Genetic Counselor,sandrahall@healthcare.org,24344145-7f9b-4492-a977-d9fcea2464d9
c8f1d678-7427-4cc7-8b14-05c397e53fb2,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Geneticist,cherylschmitt@healthcare.org,2256a104-6b8d-491c-b6d0-bbd9e5ce89f8
9de9b922-db5f-48f7-90bc-28612b02acab,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Lung Function Technician,allisonlee@healthcare.org,0ac1f2aa-9453-48a3-9d38-bed2c7c854e1
30abcd98-77dc-4eb5-9467-1def1a1c9dd4,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Lung Function Technician,janetherring@healthcare.org,01d4c080-c6d4-41f2-b5da-4791f99ccbfe
d8291efb-2a48-4d34-9f14-a9754a27cecf,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Community Outreach Specialist,victorwilson@healthcare.org,e1432e73-04ef-4ca7-a196-1f7a1d67829c
8e1b66cb-4bce-45f0-98f1-419a7e43faed,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Public Health Officer,davidhill@healthcare.org,111004d0-3dd0-463c-bbbd-cd207c9814b7
e47270d0-e47d-49e5-b315-895487f91065,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Public Health Nurse,johnhughes@healthcare.org,9415e92f-1d72-4ac3-9c76-4a47b3ac1729
21150b98-a7b3-420a-9ffc-378beccb2693,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Public Health Nurse,anthonyshelton@healthcare.org,cca6216f-9350-466e-8cd6-5e9848ece305
45a4f0b7-9451-4927-87d6-cf2590383734,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Anesthesiology Nurse,jessicacole@healthcare.org,4aa7a7fb-f399-480e-9451-80ee6a7d6b1c
c4b4b387-47ae-4317-88b5-ea50dd9ae071,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Anesthesiology Nurse,dramberallen@healthcare.org,bba7f3ab-601f-4788-8384-a61b9dc7ee45
7baedfd6-0b99-487c-b8ff-852037c4c290,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Community Outreach Specialist,heidibenson@healthcare.org,b1d8c383-1272-492c-b64c-dfba05915bf5
0f82aac1-44a2-4cb5-a68e-d26f99b3e263,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Community Outreach Specialist,jameshampton@healthcare.org,19f4ea14-d540-4af7-b1b3-8ddb10c70842
83bdf044-d43a-4e44-9f68-38e89fe15f8d,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Respiratory Therapist,kelseysmith@healthcare.org,e5816dfc-d0eb-4f91-a716-d7150ce384e3
77e78f4d-06ae-4371-aa60-5369ed415ee6,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Respiratory Therapist,dannyruiz@healthcare.org,e2c4af37-e756-4ebf-81e4-cfd0564522bb
e6d7cdd6-2321-43fe-82f5-5c7c15a67dd8,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Urology Nurse,michellemeyers@healthcare.org,197841d4-e706-45d2-aa96-e79f1140b40c
9ecfdebf-8d16-451d-8861-209efba519f3,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Urologist,stephenmathis@healthcare.org,84eaee51-311d-4bd3-b066-787f71c0f077
fc952064-3875-49bd-8f08-f9e0196b8870,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Epidemiologist,kevinkaufman@healthcare.org,8889daf9-6c06-4266-bfe0-826c42f123e6
107d1abc-aaac-4e75-8b48-d920f8ee7332,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Public Health Officer,erinwoods@healthcare.org,8c227625-efd8-4200-bf98-b2fdc452e610
cdc15641-d9e2-416d-80d9-d8e365cbabc4,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Rheumatologist,martinwarren@healthcare.org,fa84d79e-88b8-4b81-9f05-785370696824
62039df5-4224-4cc8-b707-f949beba36fc,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Anesthesiology Assistant,teresarodriguez@healthcare.org,851a811a-6601-4459-87b8-a4b6fc164e12
92a33a61-22e4-439d-b17b-e695c01fd3b0,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Community Outreach Specialist,lisaedwards@healthcare.org,f8027f47-3679-43c0-8f0b-f061bd4d330d
672da4af-883e-4629-887a-3750f8f792e6,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Public Health Officer,joseclark@healthcare.org,d9dfe7be-1ddb-4a6c-b7a2-7fb32a9570b8
a13d0887-8381-48ae-ac1e-9735eba6e81d,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Arthritis Specialist,georgeboyd@healthcare.org,5646bd7d-aee2-493c-9f01-8c743df7fe6a
a489463c-d2c8-41a3-93d1-ab4d267e8b6f,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Nutritionist,cynthiamorales@healthcare.org,59d66239-0166-4796-a975-d06b0043af98
532ad546-8f5e-4831-9560-15a93ed68fb2,c485c624-2ed6-4ec8-b8ee-998c62a3ca7c,,Urologist,joshuaflynn@healthcare.org,3e98b054-2b71-4653-b3ad-e4d96ed66248
290cbf76-f7e3-4d30-9b83-2d273388c5cf,0d381faa-72b5-4cba-bcf1-74e316341afe,,Obstetric Nurse,danawilliams@healthcare.org,9355ac4c-61fd-4e44-9d58-e098a14a3bf0
1fdca9b1-bfd8-4781-a6dd-a9bdaa56e89b,0d381faa-72b5-4cba-bcf1-74e316341afe,,Obstetric Nurse,alexanderanderson@healthcare.org,67ddb936-3e0f-4a71-9f7c-4f1a1e94d967
ada3fbd1-bbfb-41e7-b266-13055b99fbae,0d381faa-72b5-4cba-bcf1-74e316341afe,,GI Technician,michelejones@healthcare.org,1d09f845-0757-4743-bf5f-eba8f2f4d6c1
db05dccc-caab-4f3d-921a-aac79efea555,0d381faa-72b5-4cba-bcf1-74e316341afe,,Gastroenterologist,randyrice@healthcare.org,dc4dc502-a5ef-40cd-8ac1-f2c897f31293
7744f803-074f-4377-a9e6-c3042d4cf282,0d381faa-72b5-4cba-bcf1-74e316341afe,,Pharmacist,davidstone@healthcare.org,23984285-e82d-4545-8584-7c7b35672a2e
fc8f96f0-8207-43ca-a1a2-bd64acecc2f1,0d381faa-72b5-4cba-bcf1-74e316341afe,,Clinical Pharmacologist,garycarter@healthcare.org,6333d1ec-8c85-4a14-9ef0-2a9098407d45
7ac414a7-e216-4fbf-809a-e56e71213a95,0d381faa-72b5-4cba-bcf1-74e316341afe,,Gynecologist,ashleyle@healthcare.org,280a063f-9e83-4a1f-a12a-7e7234fceff5
5dd9502e-63ed-497f-b161-91319c7b53d6,0d381faa-72b5-4cba-bcf1-74e316341afe,,Obstetrics Technician,donaldjackson@healthcare.org,e6e5b8a4-3a43-4c61-89b5-026b4757cb16
d38400b3-e2d1-464c-84fd-e37634bdc83c,0d381faa-72b5-4cba-bcf1-74e316341afe,,Nurse Practitioner,lisameyers@healthcare.org,12fd3550-ff88-43ce-a49c-c66396cd2a09
2058655e-b214-4596-a503-0eae3d4aff30,0d381faa-72b5-4cba-bcf1-74e316341afe,,Nurse Practitioner,courtneylyons@healthcare.org,27e13b47-fa11-4dc5-a8e3-cb0ac3c8ad84
566b6596-2edf-4cb7-b182-24cec675f261,0d381faa-72b5-4cba-bcf1-74e316341afe,,Anesthesiologist,patrickmarshall@healthcare.org,7d6a840f-e5b7-4b77-a9a4-3d8d0a76ef0d
a1108ab9-5bfb-4abc-9b25-677e00f3c26e,0d381faa-72b5-4cba-bcf1-74e316341afe,,Anesthesiologist,vickiehill@healthcare.org,b5eb125d-d828-45f0-8e36-9e2150357bc4
8d2ac054-29ae-4aa5-8848-82b4e1a89caa,0d381faa-72b5-4cba-bcf1-74e316341afe,,Neurologist,katherinerodriguez@healthcare.org,9fc7e9a9-4e62-430b-a800-c6f73776b599
7db250f6-f76c-4f93-8741-2e58faa38061,0d381faa-72b5-4cba-bcf1-74e316341afe,,Neurological Nurse,taramason@healthcare.org,e34ea0c6-e83b-4e1f-992f-7f93098b55a7
c41c310a-856d-4ea5-8638-b5e187d4cfb2,0d381faa-72b5-4cba-bcf1-74e316341afe,,Hematologist,williamlutz@healthcare.org,bd84ac7c-068c-4375-9fac-a4a1d8fa61f9
cf6587d7-ae8e-4f58-8a31-a7704f40aea3,0d381faa-72b5-4cba-bcf1-74e316341afe,,Hematology Nurse,drashleyparkdds@healthcare.org,d9955c24-bbde-4b2b-96ec-c5a77dac37ea
38b0b83f-e253-41dd-962d-d14fecc8f921,0d381faa-72b5-4cba-bcf1-74e316341afe,,Pharmacist,williamtorres@healthcare.org,44049ac4-f112-4897-8f2e-a9d01efb7ecb
24867da6-27db-4169-a180-959bada0a79c,0d381faa-72b5-4cba-bcf1-74e316341afe,,Pharmacy Technician,davidbuckley@healthcare.org,c951ab85-3f65-4cfe-8878-228cd15e5685
09f126cd-137b-4e4d-8921-5b226d038938,0d381faa-72b5-4cba-bcf1-74e316341afe,,Licensed Practical Nurse,lisajohnson@healthcare.org,7c1691b4-3bbf-4d08-bca0-9ca1733c2b58
71945ade-cf22-40f8-b97f-30663a8f24df,0d381faa-72b5-4cba-bcf1-74e316341afe,,GI Technician,marthajimenez@healthcare.org,0307b970-02ce-465d-b52c-08a482b2a2ae
547a9e3b-af2c-4ab8-bf63-6fec835bcd88,0d381faa-72b5-4cba-bcf1-74e316341afe,,Registered Nurse,sandrabrown@healthcare.org,486d4a98-c6c2-4d08-b4b6-7809e2d21f8b
cbc5b897-d7e0-4452-9b45-a3d4096ae287,0d381faa-72b5-4cba-bcf1-74e316341afe,,Anesthesiology Nurse,nicholaswood@healthcare.org,bcbf9090-e461-4a49-a214-8ddf4f7a6286
03e35845-1962-4fe3-9a9e-1e5a0bb7959c,0d381faa-72b5-4cba-bcf1-74e316341afe,,Pharmacy Technician,stevenhunt@healthcare.org,d94a5b7d-6666-49ff-ac5e-d6c63b0c6e22
fd45e53e-0cf4-4928-b509-969a54589203,0d381faa-72b5-4cba-bcf1-74e316341afe,,Midwife,lindaknight@healthcare.org,2a835718-0d49-4483-8a44-7865a5ee8e69
817333e8-53fd-4d8c-8668-06171267a6cf,0d381faa-72b5-4cba-bcf1-74e316341afe,,Blood Bank Technologist,morganjones@healthcare.org,8d76d5d7-a707-4610-96f8-5401f4c33994
8bf5cfe7-d6ea-4012-a2c4-2e726eaa25d9,0d381faa-72b5-4cba-bcf1-74e316341afe,,Anesthesiology Assistant,jamiemoore@healthcare.org,bb790b4a-393f-4a83-be0d-a720e17bcec5
277da460-41ca-4d46-a3e5-6a9f5c4bf9be,0d381faa-72b5-4cba-bcf1-74e316341afe,,Neurosurgeon,kylemanning@healthcare.org,0de1eedb-6036-4ec4-be05-4bf517ae33ff
30226c07-e47b-438f-a6f9-8c4e8e83cda0,0d381faa-72b5-4cba-bcf1-74e316341afe,,Registered Nurse,justinjones@healthcare.org,41c52128-0555-4221-8aac-f91caa798d9b
5d4df03a-48d5-4f02-b03c-1162a59c14ec,0d381faa-72b5-4cba-bcf1-74e316341afe,,Obstetric Nurse,jamesball@healthcare.org,d46ff5d4-0917-4692-abc8-c0e3af9c64ef
ef1806fc-3464-4302-b1aa-c66bf0138e59,0d381faa-72b5-4cba-bcf1-74e316341afe,,Pharmacy Technician,carolmiller@healthcare.org,dd5a4625-7539-4c29-9f4f-f6d711c275d6
b60a5ef7-9087-4206-bbee-926101e5c536,0d381faa-72b5-4cba-bcf1-74e316341afe,,Women's Health Nurse,jenniferbrooks@healthcare.org,3199cf3d-4024-45a7-a4d6-7ef20c3b21f3
6270acfc-a600-4887-9319-f5e8eb60d27a,0d381faa-72b5-4cba-bcf1-74e316341afe,,Licensed Practical Nurse,robertrobertson@healthcare.org,02f6ef8e-f8a8-470e-80fc-4c999150b640
50c8f67e-5897-4652-93d9-277e03473634,33954e1c-b18f-4a10-bb8c-909073c4547c,,Midwife,andreprice@healthcare.org,6481c434-6fd0-438e-bfbf-f0ff704530ad
1685b8ac-dee3-4465-bdd7-9c0adb4ffb1d,33954e1c-b18f-4a10-bb8c-909073c4547c,,Midwife,erikahill@healthcare.org,4694572e-4aab-4296-a866-365afb4d9ca6
bd7a5e97-6cdb-4dc5-8a12-1dfee8fb63e8,33954e1c-b18f-4a10-bb8c-909073c4547c,,Doula,joshuaharris@healthcare.org,1db98691-1c7e-4395-840b-e549f7ebf8cd
2f30d28a-100c-49ff-9397-3a7494ae5838,33954e1c-b18f-4a10-bb8c-909073c4547c,,Doula,courtneyjohnson@healthcare.org,0e1bebee-5052-4fb0-b33a-463cd3e01f89
d0243242-74b8-4764-96a8-79cc60e65527,33954e1c-b18f-4a10-bb8c-909073c4547c,,Orthopedic Nurse,roycampbell@healthcare.org,3145bb7c-933d-4798-bb0f-b9990777a678
662f23cb-e138-41e6-807c-4fc2f35776ea,33954e1c-b18f-4a10-bb8c-909073c4547c,,Orthopedic Surgeon,aprilcoleman@healthcare.org,525ce2ea-854b-414e-b147-d5c07c7e845d
150764f1-37b7-410b-adc0-8a5c392e6929,33954e1c-b18f-4a10-bb8c-909073c4547c,,Speech Therapist,savannahmann@healthcare.org,d3d6bff2-ec12-4349-b86f-a276b7834f3d
dce2a20e-0aa0-4019-997c-e559768c873d,33954e1c-b18f-4a10-bb8c-909073c4547c,,Speech Pathologist,thomasfisher@healthcare.org,2687d2f9-fa49-495e-8886-6fc636b92227
c7924ae5-fb18-4274-93ab-e68ae746efbb,33954e1c-b18f-4a10-bb8c-909073c4547c,,Dentist,justinnelson@healthcare.org,67744de2-2c6e-44f3-b3ca-e1f93b2d8bb2
04930ac6-577b-4ee1-80eb-b1d213557f4c,33954e1c-b18f-4a10-bb8c-909073c4547c,,Orthodontist,pamelagordon@healthcare.org,75a09dcb-9366-4b23-831d-604b24ef7197
dd15b9bf-eb29-4793-b0da-662d1aac0e6d,33954e1c-b18f-4a10-bb8c-909073c4547c,,Audiologist,cameronbullock@healthcare.org,928cd65a-fb80-4f4f-9a70-94dc6a29abfc
63e758e9-d532-4062-85bf-9db3d56d32a1,33954e1c-b18f-4a10-bb8c-909073c4547c,,ENT Specialist,carlfisher@healthcare.org,10de99f3-c3c6-4930-af97-d437f1831c1a
71a6cf86-265b-4588-8bdc-60802e61f706,33954e1c-b18f-4a10-bb8c-909073c4547c,,General Practitioner,tracybrown@healthcare.org,511f69b8-8822-4f9e-ab3c-45fb6b94a0c5
60b73334-fee8-4bcb-b52e-b30d0d34d725,33954e1c-b18f-4a10-bb8c-909073c4547c,,General Practitioner,karenwalker@healthcare.org,71e50582-535b-4d81-8250-457fc4d91d9e
3610fda0-6d0a-462a-bd51-baaba233a237,33954e1c-b18f-4a10-bb8c-909073c4547c,,Obstetric Nurse,coreyowens@healthcare.org,36aeb559-b28b-4985-9865-d61161891f61
690151c1-94c8-470d-babb-e20489493fe1,33954e1c-b18f-4a10-bb8c-909073c4547c,,Dental Hygienist,janetbyrd@healthcare.org,c2a79b57-6c81-4f39-aead-a2e29350a953
2dc7de28-edfd-4e6b-852f-3655ca692815,33954e1c-b18f-4a10-bb8c-909073c4547c,,Orthopedic Nurse,ashleyroy@healthcare.org,00da5e70-027d-48dd-98bb-b0a9dfcff5af
89d3f85b-e1fc-4785-9ff8-81acb1ecf45b,33954e1c-b18f-4a10-bb8c-909073c4547c,,Primary Care Nurse,billhamilton@healthcare.org,377c33f5-c35a-4e65-8d4a-d056a9f0fccf
62a8fc0c-11da-478e-95b6-ea13e7a4e237,33954e1c-b18f-4a10-bb8c-909073c4547c,,Obstetric Nurse,melissagomez@healthcare.org,7442d9eb-d81c-4d72-bb18-4fa6740a1cd1
6d066324-4290-4eb7-bb7c-88eb08b3d584,33954e1c-b18f-4a10-bb8c-909073c4547c,,Physical Therapist,mrsethcook@healthcare.org,c18a71cb-16e0-4001-bf8e-08b7a0ceb53c
11cad0b9-882c-4068-b61b-af3d539d0983,33954e1c-b18f-4a10-bb8c-909073c4547c,,Midwife,johnjohnson@healthcare.org,4417d108-e256-4d3a-a90c-85a21ac2a40f
9c666cc6-e64f-4e4f-8cda-f1ceb166bc20,33954e1c-b18f-4a10-bb8c-909073c4547c,,Communication Disorders Specialist,michaelfrank@healthcare.org,4881918a-376a-43ae-a245-cf08dec1244e
50c77d11-c3fb-483c-8221-7839aab2194c,33954e1c-b18f-4a10-bb8c-909073c4547c,,Midwife,gregoryrowe@healthcare.org,92355e65-7255-40d2-9922-cb0f29055c9a
2a06a43f-fdae-492e-9533-3e70c3eec88a,c8ff097c-815f-4cee-8941-8193c71182a4,,Midwife,donaldharrison@healthcare.org,99ecd0c4-8422-4dc4-a19e-8e35e6a600ff
39aa74c7-5bc6-47a0-9d5e-0c455ea1b279,c8ff097c-815f-4cee-8941-8193c71182a4,,Obstetric Nurse,brendaparks@healthcare.org,d9a9ed18-49ef-4314-9826-8ba21af01a6b
cc72c32c-4ee7-4a48-b98e-563df944acc2,c8ff097c-815f-4cee-8941-8193c71182a4,,GI Technician,stephanieprice@healthcare.org,60c50be5-3980-41ec-b286-5561dffe77d3
2063fc5b-a9ed-4194-afda-d67b230ca802,c8ff097c-815f-4cee-8941-8193c71182a4,,GI Technician,mrsannerichardson@healthcare.org,afa05c08-ecff-46d5-b3d3-4a6139eb331f
90a77194-7e8c-4447-8372-66bf13e650cc,c8ff097c-815f-4cee-8941-8193c71182a4,,Poison Control Specialist,glendascott@healthcare.org,dc61e992-8cca-445b-a623-ebd0a278cffa
006cc07c-43b8-4d23-925c-4752ec17b8dc,c8ff097c-815f-4cee-8941-8193c71182a4,,Toxicologist,richardbutler@healthcare.org,fc3856f9-2f1d-4b37-a747-07ac086e6da6
cbc826e2-748f-41ee-9040-30d7ae69aa1c,c8ff097c-815f-4cee-8941-8193c71182a4,,Communication Disorders Specialist,jenniferbarker@healthcare.org,65c8d5a4-52f6-4978-ab94-7864bfca3d56
4bbf27de-dd64-457f-b1ff-1af69bfa80bd,c8ff097c-815f-4cee-8941-8193c71182a4,,Speech Therapist,dianestrickland@healthcare.org,7855d5eb-85d8-4d58-99ad-17ad8c0f36bb
29c13674-a53d-4800-b008-a968e4f9fa23,c8ff097c-815f-4cee-8941-8193c71182a4,,Emergency Medical Technician,michealperez@healthcare.org,c90b4a64-e657-4eba-8f19-347b4607c009
f40caf97-1d13-4752-a5a4-a301582c9796,c8ff097c-815f-4cee-8941-8193c71182a4,,Emergency Medical Technician,amandadaniels@healthcare.org,c33fd7f7-59cb-4836-9c36-8f6dbfb1b73b
